Time (s),Elbow Flexion Angle Z (deg) (Smoothed),Shoulder Angle Z (deg) (Smoothed)
0.4,-116.90246807401982,-40.01865365693371
0.405,-116.90696181113732,-40.04500218804426
0.41,-116.91042977190651,-40.070410643501916
0.415,-116.91267806745115,-40.095701404334555
0.42,-116.91430958798388,-40.116864454460256
0.425,-116.91563754558203,-40.13941875920103
0.43,-116.91530940677933,-40.16166083489923
0.435,-116.91347525425041,-40.18505058551646
0.44,-116.9106835715396,-40.205580404991416
0.445,-116.90623556592223,-40.22451940474226
0.45,-116.90004258306871,-40.24619410179089
0.455,-116.8926216675327,-40.267377507983554
0.46,-116.88324671000251,-40.288282944120276
0.465,-116.87272250786882,-40.30700132958767
0.47,-116.86168044576097,-40.327350610432084
0.475,-116.84919504405309,-40.347869358308586
0.48,-116.83569360574194,-40.36515871480591
0.485,-116.82133155903648,-40.380219098959564
0.49,-116.80581385761629,-40.393629667715366
0.495,-116.7895073727582,-40.406852936645585
0.5,-116.77227993838821,-40.419254488209596
0.505,-116.7546571156742,-40.430343731454066
0.51,-116.73580701714427,-40.440689252303926
0.515,-116.71609997961225,-40.450789537701105
0.52,-116.69559976443183,-40.45779112097591
0.525,-116.6735958232327,-40.464585732405396
0.53,-116.65055190377814,-40.46818322951745
0.535,-116.6262207524497,-40.46830491517284
0.54,-116.6006119504383,-40.464982959975664
0.545,-116.5736636390383,-40.45735252214016
0.55,-116.54566141928245,-40.4467431402742
0.555,-116.51691755192421,-40.43086721103459
0.56,-116.48686907970513,-40.40953747310168
0.565,-116.45598045255613,-40.381794357742315
0.57,-116.42412145235228,-40.34686678973399
0.575,-116.39102006840247,-40.304812233571894
0.58,-116.35718534960931,-40.2549852272977
0.585,-116.32258741987138,-40.19753504722567
0.59,-116.28747878773927,-40.132029452534965
0.595,-116.25095327187256,-40.05498845047376
0.6,-116.21307610591182,-39.97142724410442
0.605,-116.1737712971959,-39.881019601802215
0.61,-116.13439880857781,-39.78291204330713
0.615,-116.0944732610003,-39.67476568891631
0.62,-116.05375156854973,-39.56032079095714
0.625,-116.01142775600582,-39.438881381230985
0.63,-115.96909678588194,-39.30753174930274
0.635,-115.92511223357047,-39.16737155314881
0.64,-115.8805379963284,-39.02003470067197
0.645,-115.83539917098692,-38.86715404425847
0.65,-115.78907762349999,-38.71283951844814
0.655,-115.7410906928787,-38.55006401956934
0.66,-115.69143878683326,-38.382666721782314
0.665,-115.6401851457542,-38.21217642528636
0.67,-115.58327669935677,-37.936925447914284
0.675,-115.52630947473106,-37.65496643185504
0.68,-115.46594595573858,-37.38364053998886
0.685,-115.40288008788198,-37.13474134181904
0.69,-115.33788656594493,-36.90961602301227
0.695,-115.27143622731892,-36.71247401300072
0.7,-115.20503234501125,-36.5462403655795
0.705,-115.13856664929904,-36.40783921266549
0.71,-115.07249613807568,-36.29749756053295
0.715,-115.007297741736,-36.21773781512535
0.72,-114.94301479081977,-36.16845438628213
0.725,-114.87922768352404,-36.14640294910348
0.73,-114.81599175519044,-36.15254835217036
0.735,-114.75378563500654,-36.186127801308515
0.74,-114.69255274184925,-36.24573894991889
0.745,-114.63223912206173,-36.32995622777343
0.75,-114.57278368705752,-36.43726879657453
0.755,-114.51411776030947,-36.566051178961445
0.76,-114.45593773358179,-36.71464151169832
0.765,-114.39835482117158,-36.88010578268973
0.77,-114.34102199370096,-37.06128386826358
0.775,-114.2838205168838,-37.25744291376857
0.78,-114.22608348999759,-37.46276839565944
0.785,-114.16846644317884,-37.678855770231905
0.79,-114.11002045346223,-37.90310411787284
0.795,-114.05152365851782,-38.13504152981875
0.8,-113.99276814876676,-38.37056029355065
0.805,-113.93324308591141,-38.60500571247293
0.81,-113.8731279077647,-38.839824041313896
0.815,-113.8130299440509,-39.0701782962234
0.82,-113.75225035674428,-39.29483266438575
0.825,-113.69136349633975,-39.51405937167244
0.83,-113.63055226618731,-39.725291888830235
0.835,-113.5699911436251,-39.92536258125815
0.84,-113.50941169675198,-40.11104484812716
0.845,-113.44840111893596,-40.28104234750427
0.85,-113.38734104962523,-40.438198806314205
0.855,-113.3273589209247,-40.576576497768144
0.86,-113.26790328206538,-40.696556825748374
0.865,-113.20829296246585,-40.79553426351595
0.87,-113.14861398898967,-40.87455367958426
0.875,-113.0891687467418,-40.926211782825554
0.88,-113.02949027157817,-40.95298471086469
0.885,-112.96892498131112,-40.95629432376646
0.89,-112.90855145076684,-40.93288212416964
0.895,-112.8471984642892,-40.88433572221264
0.9,-112.78576601961322,-40.80603830211251
0.905,-112.72364348003134,-40.69581344764242
0.91,-112.66015841808203,-40.55806428684604
0.915,-112.5964375184014,-40.38809560805377
0.92,-112.53148587736763,-40.18565323336805
0.925,-112.46935414165449,-40.076166425059824
0.93,-112.40550721420428,-39.989751949080755
0.935,-112.3430484722169,-39.91556839565939
0.94,-112.28256365942389,-39.84768503703291
0.945,-112.22383852408673,-39.785670694692215
0.95,-112.1663028607648,-39.72784162721616
0.955,-112.11034166119062,-39.669759063624696
0.96,-112.05524727626685,-39.61444341208106
0.965,-112.00026879430801,-39.5635706267405
0.97,-111.94552424743267,-39.51527304129124
0.975,-111.89057801988506,-39.468965380868575
0.98,-111.83522532786486,-39.42587504133654
0.985,-111.77978513669406,-39.38365354821097
0.99,-111.72415003737129,-39.34277878321065
0.995,-111.66821067294629,-39.30362537316738
1.0,-111.61223148881977,-39.26485430700507
1.005,-111.55631350653255,-39.22624480735616
1.01,-111.5004753448528,-39.188373553194104
1.015,-111.44517483974508,-39.1489718906423
1.02,-111.39043088178454,-39.1082250515293
1.025,-111.33647962581047,-39.065800602504396
1.03,-111.28338576184979,-39.02100264785084
1.035,-111.2322270946093,-38.97491660739693
1.04,-111.18253661464372,-38.926823941651385
1.045,-111.135524179481,-38.87686954177823
1.05,-111.0907924981292,-38.82293396452847
1.055,-111.04901778069505,-38.76768136311055
1.06,-111.01100312577651,-38.71087881718651
1.065,-110.97644805091636,-38.65101414754507
1.07,-110.94572119413591,-38.58961936623632
1.075,-110.91914562051022,-38.52860631044797
1.08,-110.89699390699462,-38.463652363586206
1.085,-110.87876425286885,-38.396768726357735
1.09,-110.86500881106946,-38.32802374232638
1.095,-110.85536467416942,-38.26054021608571
1.1,-110.85034913587864,-38.193157926566116
1.105,-110.85050354481203,-38.1264864821393
1.11,-110.85432195519506,-38.06006912953788
1.115,-110.86218759201581,-37.99232867335541
1.12,-110.87367931323261,-37.923997001063846
1.125,-110.8880770345853,-37.85568965321905
1.13,-110.90487784547568,-37.79013224308519
1.135,-110.9244041088112,-37.72461230831884
1.14,-110.94579625812375,-37.65968608348928
1.145,-110.96819207682861,-37.598137731318225
1.15,-110.99192330516901,-37.537396314751604
1.155,-111.01598736098,-37.481197757592895
1.16,-111.04111273188306,-37.42522393485624
1.165,-111.06638961244664,-37.371372764954316
1.17,-111.09093986273541,-37.32214805771294
1.175,-111.11442184420726,-37.27662405490427
1.18,-111.1373776076447,-37.232000559468354
1.185,-111.159036784523,-37.18916920428478
1.19,-111.17845611451915,-37.148194960247544
1.195,-111.195481754964,-37.10879281297353
1.2,-111.21008068132701,-37.072554515390344
1.205,-111.22114827062688,-37.03764449251328
1.21,-111.22880171691104,-37.007686858138776
1.215,-111.232740401819,-36.982543248997004
1.22,-111.23432677976638,-36.959682443542754
1.225,-111.23246909329556,-36.94034956171076
1.23,-111.22833409590038,-36.92363004144983
1.235,-111.22194412104251,-36.90722136854671
1.24,-111.21270860041916,-36.894796360052744
1.245,-111.20103295657674,-36.885624415048326
1.25,-111.18761093116278,-36.87853220910935
1.255,-111.17216310675002,-36.87385433192074
1.26,-111.15522677750133,-36.87265112233502
1.265,-111.13685116310462,-36.87290035108312
1.27,-111.11721185077592,-36.87682166300412
1.275,-111.09613531450103,-36.884424936011435
1.28,-111.07434802600073,-36.89508290334931
1.285,-111.0517809236881,-36.90925765249425
1.29,-111.02895793789,-36.926397574123285
1.295,-111.00560438514816,-36.94684143468638
1.3,-110.98231737977997,-36.97009662506441
1.305,-110.95869981199813,-36.99653544134564
1.31,-110.93515927880374,-37.0257105211889
1.315,-110.9120571700357,-37.05727860427118
1.32,-110.88887474234762,-37.090675177239994
1.325,-110.86647081473888,-37.1265772248515
1.33,-110.84434582889547,-37.163002521007684
1.335,-110.82259414709067,-37.20154443362179
1.34,-110.80150841468449,-37.24105855851703
1.345,-110.78115449953356,-37.28188630772993
1.35,-110.76125647239817,-37.32307919318599
1.355,-110.74199619470217,-37.36505505220885
1.36,-110.72248952410942,-37.40753615257352
1.365,-110.70356311581025,-37.45042973113703
1.37,-110.68477877188398,-37.493521454618865
1.375,-110.66593961357914,-37.53623427484129
1.38,-110.64668429635792,-37.578763172438066
1.385,-110.62707216471281,-37.6205168837339
1.39,-110.60693483430896,-37.661761011573724
1.395,-110.58636277152158,-37.7019372375358
1.4,-110.5651481120729,-37.74135391515024
1.405,-110.54399295567072,-37.77904740311146
1.41,-110.52230768533617,-37.81428166889325
1.415,-110.50056596978203,-37.84830285850117
1.42,-110.47862375138524,-37.87972128700464
1.425,-110.45579578246182,-37.90902147047426
1.43,-110.43230002944361,-37.936075793335476
1.435,-110.4081952932095,-37.96104489795846
1.44,-110.38362116922029,-37.983735552333414
1.445,-110.35866907517513,-38.0047832974692
1.45,-110.33361867765763,-38.02466652925248
1.455,-110.30759865455406,-38.04198580488726
1.46,-110.28232118507569,-38.05844603954717
1.465,-110.25703286597447,-38.07375383587324
1.47,-110.2322289066549,-38.08673183990504
1.475,-110.20744105189034,-38.098125373167406
1.48,-110.18345301139112,-38.10810551088287
1.485,-110.15951921900624,-38.11736891435747
1.49,-110.13571870257326,-38.12701138644064
1.495,-110.11283884119474,-38.13567085324623
1.5,-110.09085324695704,-38.14343416611855
1.505,-110.0689009037556,-38.150595001018544
1.51,-110.0475144170855,-38.15806424607506
1.515,-110.02705918593641,-38.164968465876186
1.52,-110.00681073183779,-38.172233298601725
1.525,-109.98583557951272,-38.179243856032244
1.53,-109.96576900948848,-38.18580276110371
1.535,-109.94559668395448,-38.192989780062234
1.54,-109.92543332804608,-38.2002113728503
1.545,-109.90460184828437,-38.20873720809006
1.55,-109.88423339146769,-38.21734818229105
1.555,-109.86386989512576,-38.2279560850748
1.56,-109.84344540079972,-38.240662311716406
1.565,-109.82305871027445,-38.25571279304101
1.57,-109.80249824457874,-38.273329665450355
1.575,-109.78250125710449,-38.29346607624108
1.58,-109.76217744456063,-38.31625270334475
1.585,-109.74241174205319,-38.34154796484558
1.59,-109.72261960633098,-38.36977882171663
1.595,-109.70306713628638,-38.40043955921919
1.6,-109.68410074973175,-38.433800808624596
1.605,-109.66579252077977,-38.47026795623837
1.61,-109.64704058981873,-38.50950081541977
1.615,-109.62828437790002,-38.5495457428247
1.62,-109.6086690978257,-38.591923699290305
1.625,-109.58828908921849,-38.63530660717043
1.63,-109.56684459443947,-38.680607268567066
1.635,-109.5448682189836,-38.72684650841394
1.64,-109.522561077259,-38.7735808127017
1.645,-109.49968121588049,-38.818713687738494
1.65,-109.4764486398312,-38.86370655507412
1.655,-109.45312575596068,-38.90863860563018
1.66,-109.42923914471237,-38.95416924052565
1.665,-109.40520399102829,-39.00022948651084
1.67,-109.37992022469157,-39.04719770323149
1.675,-109.35416818047764,-39.09596767537129
1.68,-109.32872746834373,-39.14535900699828
1.685,-109.30363899521863,-39.195170984619516
1.69,-109.27856735146678,-39.24288956035169
1.695,-109.25356087340387,-39.28945094792559
1.7,-109.22790620398894,-39.33678079231616
1.705,-109.20197780243964,-39.38367629391304
1.71,-109.17658886950797,-39.42839434641705
1.715,-109.15147948990708,-39.47025051982982
1.72,-109.12688690570359,-39.509850927540064
1.725,-109.10223785362992,-39.54737062447545
1.73,-109.07701363564085,-39.58271164692216
1.735,-109.05160375093223,-39.61789542458416
1.74,-109.0264216856533,-39.651508536998946
1.745,-109.00159444154811,-39.68201772180495
1.75,-108.97654723776093,-39.70872744795956
1.755,-108.95115778386617,-39.735199014699454
1.76,-108.92555944641798,-39.758183501324304
1.765,-108.89942868467935,-39.78028528618918
1.77,-108.87180620172389,-39.80168526127356
1.775,-108.8436517927905,-39.82215667851969
1.78,-108.81549661373775,-39.8422661736385
1.785,-108.78602507417851,-39.86082509683042
1.79,-108.7553987632768,-39.87778429635929
1.795,-108.7238746517454,-39.89595966386478
1.8,-108.69166615325166,-39.91358199506141
1.805,-108.65835903417764,-39.93167322023073
1.81,-108.6237804253756,-39.94873756823408
1.815,-108.58817742191007,-39.96473047407565
1.82,-108.55155931051458,-39.97909239846805
1.825,-108.51390618133836,-39.991268361683524
1.83,-108.47491882035625,-40.00152149991996
1.835,-108.43471926883751,-40.00909312102122
1.84,-108.39343013431579,-40.01352199596744
1.845,-108.35117527010598,-40.014411205236044
1.85,-108.30802140478625,-40.01141738204639
1.855,-108.26318312985366,-40.0044875535112
1.86,-108.21690106230965,-39.991308156469366
1.865,-108.16967904142584,-39.972278814921424
1.87,-108.12116648168495,-39.94978133139972
1.875,-108.0720116650413,-39.92077523613142
1.88,-108.02213318534754,-39.88651651679463
1.885,-107.9716776370905,-39.84621470021895
1.89,-107.92072033341434,-39.80158256132565
1.895,-107.86880574871252,-39.75240407710177
1.9,-107.81663996919315,-39.699942247841776
1.905,-107.76373390110555,-39.64632975831766
1.91,-107.70993449455048,-39.59040527758198
1.915,-107.65574151169695,-39.53205370903002
1.92,-107.60073496568232,-39.47182787832038
1.925,-107.54579879498763,-39.41000427189669
1.93,-107.49078314344398,-39.344805320618065
1.935,-107.43482987156922,-39.27846402862956
1.94,-107.37773394640668,-39.211175138733985
1.945,-107.31987220548392,-39.14562400960309
1.95,-107.26145704319259,-39.07990552220813
1.955,-107.20296738317761,-39.01356971845267
1.96,-107.14425454709982,-38.947072296087505
1.965,-107.08513329860041,-38.88217043647573
1.97,-107.02577476273323,-38.81969119345777
1.975,-106.96583111735056,-38.75951752474501
1.98,-106.90588142426576,-38.70159633060697
1.985,-106.84648075833903,-38.64649330675592
1.99,-106.78742764275317,-38.59189146752967
1.995,-106.7282274570185,-38.53880564678627
2.0,-106.66876701623842,-38.48906255181244
2.005,-106.60904998980519,-38.44409175292685
2.01,-106.54892874130579,-38.40060537497944
2.015,-106.48864087521596,-38.36224292282877
2.02,-106.4282001404315,-38.326748823302175
2.025,-106.36760997983896,-38.293654773606825
2.03,-106.30651321660537,-38.26299373711675
2.035,-106.24453724885976,-38.23566528120609
2.04,-106.18212426102313,-38.21120510317262
2.045,-106.11931588484245,-38.190477367550066
2.05,-106.05622981267777,-38.16923710616249
2.055,-105.99257367097579,-38.1494207683066
2.06,-105.9282128474011,-38.129878989330855
2.065,-105.86272404810778,-38.11097757820036
2.07,-105.79697739472945,-38.09078109130371
2.075,-105.7304490701921,-38.06919995016801
2.08,-105.66299143808263,-38.04633295657813
2.085,-105.59489012208454,-38.021212985570855
2.09,-105.52608706878775,-37.9938259892629
2.095,-105.45657942422051,-37.96395822555364
2.1,-105.3861413848538,-37.93218578676681
2.105,-105.31581254388345,-37.89353606650135
2.11,-105.24363924437496,-37.85541673197509
2.115,-105.17062699041679,-37.81311596185572
2.12,-105.09679168270881,-37.76748695100609
2.125,-105.02223418423773,-37.718916052458
2.13,-104.94682393712002,-37.66979972139727
2.135,-104.8697683299715,-37.620807023940934
2.14,-104.79144139164897,-37.57263490679219
2.145,-104.71182400507172,-37.52397031189762
2.15,-104.63036499127752,-37.48066129470584
2.155,-104.54801483612113,-37.43775329225958
2.16,-104.46480649618135,-37.39300512355814
2.165,-104.38098278556504,-37.34881358128085
2.17,-104.29660631044672,-37.30670162857525
2.175,-104.21128933837485,-37.267537787944654
2.18,-104.12518072889333,-37.23041452807467
2.185,-104.03786192212534,-37.19746002400888
2.19,-103.95015825952825,-37.16717331989328
2.195,-103.86156089605453,-37.14090252780286
2.2,-103.77335448141322,-37.11740201816505
2.205,-103.68560719381894,-37.09981671838476
2.21,-103.59877870393242,-37.08592012050032
2.215,-103.51154504065579,-37.079811871162846
2.22,-103.42479082198719,-37.07947687376767
2.225,-103.33954528981204,-37.08070199551448
2.23,-103.25633264626407,-37.08524465106726
2.235,-103.17355686425317,-37.09691004779199
2.24,-103.0919752202748,-37.11357380461548
2.245,-103.01127891911285,-37.13506492106206
2.25,-102.93226695961206,-37.15963837459441
2.255,-102.8543450361257,-37.186737971414274
2.26,-102.77899753108593,-37.21420985979226
2.265,-102.70618403587653,-37.243114722869564
2.27,-102.63608890348395,-37.27112443543384
2.275,-102.5686162087457,-37.29842694738201
2.28,-102.5037857482596,-37.32452243538854
2.285,-102.44163444245424,-37.348755231148346
2.29,-102.38261571043314,-37.36894086162695
2.295,-102.32644467598163,-37.38577863824703
2.3,-102.27331126412632,-37.39763900881036
2.305,-102.22256248159445,-37.40556762780512
2.31,-102.17517370721677,-37.40736775464831
2.315,-102.13056257219671,-37.40332759745336
2.32,-102.08935135563463,-37.39234058529
2.325,-102.0512316247234,-37.37515314276582
2.33,-102.01547545810581,-37.351596559377754
2.335,-101.98487109560611,-37.3222968832809
2.34,-101.95791922806663,-37.28624278013021
2.345,-101.93479256608109,-37.243098366893214
2.35,-101.91526125166853,-37.19285071688982
2.355,-101.89946671498592,-37.134667009444584
2.36,-101.8861745226373,-37.074231280435995
2.365,-101.87717887154668,-37.004369659561235
2.37,-101.8712611157651,-36.93084965004799
2.375,-101.86840331604142,-36.85410755622933
2.38,-101.86843973815746,-36.77361393236469
2.385,-101.87096847040507,-36.68930018120385
2.39,-101.8767502095158,-36.60103946182176
2.395,-101.88560635574791,-36.50900602278577
2.4,-101.89722630183954,-36.41379456612764
2.405,-101.91254558426948,-36.31038029400369
2.41,-101.9303275045848,-36.205116442047824
2.415,-101.9505538517274,-36.099472035606
2.42,-101.97268105732662,-35.99351327776324
2.425,-101.99653584452453,-35.88755918367278
2.43,-102.02249462048775,-35.781759987768005
2.435,-102.05063645835497,-35.67784360914109
2.44,-102.08127013069183,-35.57584232032368
2.445,-102.1138126344858,-35.47699447552538
2.45,-102.14921395727906,-35.38070704659154
2.455,-102.18641083603057,-35.28906429590637
2.46,-102.22520285849996,-35.20158906883441
2.465,-102.26523957507334,-35.11965452218556
2.47,-102.30802851706524,-35.03924759111124
2.475,-102.35330202269391,-34.9618503726012
2.48,-102.4000235339399,-34.89227528596277
2.485,-102.4475136243157,-34.82917670841855
2.49,-102.49739210400946,-34.76852778092302
2.495,-102.54924809168753,-34.710937479896955
2.5,-102.60370402500426,-34.65578609934473
2.505,-102.66036852476641,-34.603729962172885
2.51,-102.72030401594404,-34.554362125981804
2.515,-102.78244897958987,-34.50907058143946
2.52,-102.84701889057312,-34.465942721238775
2.525,-102.91387404018013,-34.42638734965618
2.53,-102.98322281365179,-34.391042333914044
2.535,-103.05461994608964,-34.358610532514234
2.54,-103.12768710502871,-34.327283646288045
2.545,-103.20225003963654,-34.296650585516566
2.55,-103.27942777865665,-34.265760696730865
2.555,-103.35806813291155,-34.23446839565949
2.56,-103.44010799791415,-34.202498366893266
2.565,-103.52430630365156,-34.16975662868855
2.57,-103.61053070284521,-34.135705673967045
2.575,-103.69853530091082,-34.09974650161886
2.58,-103.78883736890785,-34.0581894810748
2.585,-103.8820968311833,-34.012858920926206
2.59,-103.97518677659544,-33.96734490248865
2.595,-104.06892015673995,-33.918585442478225
2.6,-104.16318756936539,-33.86728074475008
2.605,-104.25769507802923,-33.818786876259296
2.61,-104.35220331151127,-33.771075725383845
2.615,-104.44639022401213,-33.722369879271824
2.62,-104.54106992230653,-33.67298963509868
2.625,-104.63656175677619,-33.620504308137704
2.63,-104.73175059457543,-33.56925027973389
2.635,-104.8271015425018,-33.518074604180654
2.64,-104.92293592153642,-33.46736487123086
2.645,-105.01924729891755,-33.41756434573765
2.65,-105.11608489433307,-33.36869318670801
2.655,-105.2134627964373,-33.32110899001046
2.66,-105.31136394935129,-33.2751736958928
2.665,-105.40963405739453,-33.23142338671254
2.67,-105.50845353235432,-33.1898850075873
2.675,-105.60860612924213,-33.15181097873048
2.68,-105.7092791909196,-33.11608397472133
2.685,-105.81092878660695,-33.08447132211312
2.69,-105.91398772338921,-33.05533916509937
2.695,-106.0175064893862,-33.030206059026746
2.7,-106.12186260164242,-33.00925313144062
2.705,-106.22722596208088,-32.99343431108229
2.71,-106.3341913293599,-32.98083879136497
2.715,-106.44195281886137,-32.9706142675932
2.72,-106.55003257151715,-32.96436447937602
2.725,-106.65871353824346,-32.96102072753567
2.73,-106.76831307617184,-32.9573565539417
2.735,-106.87829599764227,-32.95553085913547
2.74,-106.98892726901876,-32.95431942286285
2.745,-107.09997938797954,-32.9522170989144
2.75,-107.21194264875557,-32.948145298873634
2.755,-107.32363643570432,-32.944415739880235
2.76,-107.43524104736026,-32.939690387097606
2.765,-107.54688196787944,-32.93317018278947
2.77,-107.65861944777706,-32.923815570000954
2.775,-107.77113064848373,-32.90548164624278
2.78,-107.88223685700488,-32.88820851661356
2.785,-107.9928023964282,-32.86342385104922
2.79,-108.10291019048921,-32.831853799632434
2.795,-108.212453124644,-32.79650777140982
2.8,-108.32124883915623,-32.75924805318291
2.805,-108.42819243923776,-32.72008573014048
2.81,-108.53449278579147,-32.678962578993236
2.815,-108.6383925796713,-32.63582725316479
2.82,-108.74005526738789,-32.590950816552414
2.825,-108.83988699630586,-32.54447797911555
2.83,-108.93789535436609,-32.497529470655564
2.835,-109.03319404742821,-32.45508838705232
2.84,-109.1258662030829,-32.41708279915678
2.845,-109.21611424947129,-32.37953541416504
2.85,-109.3044757299125,-32.34611116220011
2.855,-109.3904110851867,-32.318774049241725
2.86,-109.47462961788278,-32.292001463226185
2.865,-109.55745330584854,-32.267990946566684
2.87,-109.63967818070415,-32.24818261568717
2.875,-109.72029318897161,-32.2341874040176
2.88,-109.79915121520096,-32.22849248680543
2.885,-109.87749328410399,-32.227639665676975
2.89,-109.95523200978295,-32.23300669324272
2.895,-110.032740243265,-32.241949448458016
2.9,-110.10957627579123,-32.256903513102735
2.905,-110.18578026682157,-32.27800143831056
2.91,-110.26146750775571,-32.305064993543965
2.915,-110.33668721828141,-32.33778697592183
2.92,-110.41172311943433,-32.37558023058217
2.925,-110.48643946635045,-32.41825987678028
2.93,-110.5603928514781,-32.464358823528784
2.935,-110.63420854379275,-32.51472496998737
2.94,-110.7074707694377,-32.56709674058241
2.945,-110.7794244943239,-32.62267640490096
2.95,-110.85093916056776,-32.67942811615149
2.955,-110.92174814831381,-32.736588932931035
2.96,-110.9915765928992,-32.79201845341847
2.965,-111.05965292531894,-32.84648774377612
2.97,-111.12634046071045,-32.899841969239894
2.975,-111.19229065210774,-32.949373555459296
2.98,-111.25724503386046,-32.99475820063812
2.985,-111.32066400144748,-33.037962132777004
2.99,-111.38303787175032,-33.07592084078851
2.995,-111.44405087317732,-33.108678479693125
3.0,-111.50394033839737,-33.13698203809762
3.005,-111.56211148610173,-33.16160787333738
3.01,-111.61976468322965,-33.17965486647426
3.015,-111.67684192167218,-33.19152172642578
3.02,-111.73324498855933,-33.19740986885256
3.025,-111.78876928129527,-33.198031232869866
3.03,-111.84228589548813,-33.200685526285355
3.035,-111.89572083172678,-33.195859704635936
3.04,-111.94797046365503,-33.19007047498181
3.045,-111.99899189109392,-33.183938605630296
3.05,-112.04917991347267,-33.17645133298539
3.055,-112.09901836960985,-33.16601052118897
3.06,-112.14845283018651,-33.15333689324723
3.065,-112.19735783369737,-33.13877949443865
3.07,-112.24566563228848,-33.122491784637745
3.075,-112.2934538947633,-33.10467031189771
3.08,-112.34016611927575,-33.08643674601853
3.085,-112.38645072368355,-33.06746015764733
3.09,-112.43173566784988,-33.04846590409686
3.095,-112.47661833789903,-33.02876189947614
3.1,-112.52111472513319,-33.00873558630936
3.105,-112.5649189562596,-32.98965459693248
3.11,-112.60839226256324,-32.97102513080641
3.115,-112.65125527191792,-32.953535536478114
3.12,-112.69360843960008,-32.937137769824275
3.125,-112.73487252259179,-32.92355922897398
3.13,-112.77555247004247,-32.910942605720905
3.135,-112.8157723164716,-32.90067470610823
3.14,-112.85478552175371,-32.893239122063285
3.145,-112.89258345602174,-32.889247140364944
3.15,-112.92907234591735,-32.889954282089555
3.155,-112.9644378355094,-32.89407230967795
3.16,-112.99849181181689,-32.9025881401611
