Time (s),Elbow Flexion Angle Z (deg) (Smoothed),Shoulder Angle Z (deg) (Smoothed)
1.295,-109.07303870982146,-33.803899057735656
1.3,-109.03223672110144,-33.79199108926525
1.305,-108.9890541348594,-33.78021456205059
1.31,-108.9435430021044,-33.7701142404125
1.315,-108.8958319554216,-33.760990547916634
1.32,-108.84607961675027,-33.75420997984034
1.325,-108.79540852567231,-33.749147842532594
1.33,-108.74346066728368,-33.74527397675987
1.335,-108.68965829350401,-33.74332161770303
1.34,-108.63470277922283,-33.744347518629446
1.345,-108.5787264490681,-33.7525900654595
1.35,-108.52159774853129,-33.76548630999505
1.355,-108.46385861514212,-33.77947839815107
1.36,-108.40532002989667,-33.799505202835206
1.365,-108.34644564995602,-33.82248257038599
1.37,-108.28778235067402,-33.8447074452416
1.375,-108.22766508867491,-33.87048088291856
1.38,-108.16716333325574,-33.89804546648783
1.385,-108.10634628190692,-33.92315772497613
1.39,-108.04500507372552,-33.95130781897599
1.395,-107.98273709483585,-33.97895051756487
1.4,-107.921037577293,-34.00371784411813
1.405,-107.85933402794875,-34.029429112776526
1.41,-107.79858406758723,-34.05188610387486
1.415,-107.90479025572286,-34.02462016353646
1.42,-107.75672871412507,-33.991568957393625
1.425,-107.62615094339417,-33.99461350200392
1.43,-107.52319647103918,-34.01275234999595
1.435,-107.44035651996441,-34.04002769258582
1.44,-107.37217393372238,-34.072792989648036
1.445,-107.31368454551426,-34.10608539491203
1.45,-107.26147955785882,-34.14199352873159
1.455,-107.2135451086074,-34.180059661599834
1.46,-107.16850417902808,-34.21952825431994
1.465,-107.12607698928421,-34.25821324152236
1.47,-107.08489811773559,-34.296271627895784
1.475,-107.04445099549048,-34.33308154658024
1.48,-107.00432086796778,-34.36948121588192
1.485,-106.96450039638292,-34.40448449115429
1.49,-106.9247913656008,-34.437293216153726
1.495,-106.88505107703254,-34.46862695191218
1.5,-106.84579231692472,-34.4948989603382
1.505,-106.8056192892231,-34.52116306145032
1.51,-106.76572411605946,-34.54567639357564
1.515,-106.72603044236358,-34.56740647126709
1.52,-106.68628161453057,-34.58584944845796
1.525,-106.64608439602051,-34.60038753765591
1.53,-106.60546920654849,-34.61008055448528
1.535,-106.56451579877029,-34.6171535889821
1.54,-106.52278833042448,-34.62057241387054
1.545,-106.48041174205328,-34.619980568075626
1.55,-106.43775492083421,-34.61680744071147
1.555,-106.3945820969877,-34.610283449228085
1.56,-106.3509885388097,-34.60030991188862
1.565,-106.30718319780539,-34.587770656186336
1.57,-106.26330113932161,-34.57227048177695
1.575,-106.21956051099481,-34.55472750005597
1.58,-106.17556236834152,-34.53445976126234
1.585,-106.13137726788626,-34.51264549593356
1.59,-106.08714331015221,-34.491179603161356
1.595,-106.04279911209564,-34.469616786336516
1.6,-105.99856198328186,-34.44271497882106
1.605,-105.95449575301616,-34.41268798840224
1.61,-105.91020240548848,-34.38262480237312
1.615,-105.86609984370905,-34.347250843733065
1.62,-105.82201032865775,-34.308611676368
1.625,-105.77751801852615,-34.269699565108404
1.63,-105.73359928877007,-34.226277279212916
1.635,-105.69019939296271,-34.179357620783506
1.64,-105.6467244784686,-34.13249321162362
1.645,-105.60432743663301,-34.079818797707105
1.65,-105.56311585766178,-34.02308597929673
1.655,-105.52266889397067,-33.965504976329505
1.66,-105.48445249042811,-33.902725058324556
1.665,-105.44745409861856,-33.83790820177063
1.67,-105.21010523454463,-33.82931070692363
1.675,-105.20508124759137,-33.84555914969697
1.68,-105.20786656549211,-33.84085177014137
1.685,-105.20433300867315,-33.83095468526969
1.69,-105.1951181680199,-33.817054714715425
1.695,-105.18198382749124,-33.80044984937306
1.7,-105.16640308953568,-33.785959899430814
1.705,-105.14908006976174,-33.77064106321709
1.71,-105.13080808172124,-33.754435584044295
1.715,-105.11186955536732,-33.73747666764754
1.72,-105.0919630342683,-33.72133170626677
1.725,-105.07131493351855,-33.70585008040887
1.73,-105.05001966069244,-33.69152912636688
1.735,-105.02827651815241,-33.67721211352401
1.74,-105.00585340551115,-33.66351355183518
1.745,-104.98337874017332,-33.64870998890057
1.75,-104.95966733108136,-33.6359915762525
1.755,-104.9342493601194,-33.628127900971066
1.76,-104.90862280006141,-33.620137599945
1.765,-104.88204869872278,-33.6118161407953
1.77,-104.854420915534,-33.603619898524805
1.775,-104.82570651656688,-33.595732510362
1.78,-104.79630254365696,-33.58857279440013
1.785,-104.76614188316636,-33.58325133525044
1.79,-104.73541178735445,-33.577717465853624
1.795,-104.70464916532451,-33.56929454121206
1.8,-104.6731213164491,-33.56364066003696
1.805,-104.64119348116405,-33.557968040045566
1.81,-104.6093494076856,-33.549400967178684
1.815,-104.57674395795854,-33.54293169041137
1.82,-104.54384862624094,-33.53596590409685
1.825,-104.51074993770891,-33.528857423723565
1.83,-104.47743185575918,-33.52079438265808
1.835,-104.44413293619132,-33.51265823687901
1.84,-104.41067750118715,-33.50062455321687
1.845,-104.37648100749533,-33.49024109945801
1.85,-104.34214070533673,-33.47994789462891
1.855,-104.30753054429121,-33.46679907359106
1.86,-104.27243899068861,-33.45449298738299
1.865,-104.23690042809378,-33.44043439035928
1.87,-104.20108013771346,-33.428216213277125
1.875,-104.16540216086236,-33.41413187388099
1.88,-104.13002034020954,-33.4000549480163
1.885,-104.09512557475621,-33.38608324990309
1.89,-104.06096736052713,-33.372682792361594
1.895,-104.02717744456073,-33.36140236018872
1.9,-103.99414122629985,-33.34936161407895
1.905,-103.96284871684323,-33.33771091983899
1.91,-103.93294869645771,-33.328085041563156
1.915,-103.90427108201571,-33.31964238827543
1.92,-103.87661756777983,-33.31198618768198
1.925,-103.85016469229004,-33.300318423972726
1.93,-103.82553215248166,-33.287026396973246
1.935,-103.80133667806548,-33.276460889260726
1.94,-103.77742252372445,-33.26553004598002
1.945,-103.75313834967751,-33.25439883122997
1.95,-103.72913076173668,-33.24304154567423
1.955,-103.70588380257564,-33.230045457427615
1.96,-103.68311547260214,-33.21638377766137
1.965,-103.66029855715672,-33.20180642370092
1.97,-103.638302543657,-33.18499153321642
1.975,-103.61643215021658,-33.16726408525611
1.98,-103.59580237377772,-33.14673739835493
1.985,-103.57594613694336,-33.12514975197563
1.99,-103.55733697252289,-33.10140507599203
1.995,-103.5399882896535,-33.07444721058172
2.0,-103.52275677818098,-33.04856212371677
2.005,-103.50699630795515,-33.019161897211085
2.01,-103.49210034202162,-32.98646585200055
2.015,-103.47816009422438,-32.950601746358295
2.02,-103.4654104283203,-32.91160241908021
2.025,-103.45400371469145,-32.86949337923785
2.03,-103.44406469002497,-32.82383461006982
2.035,-103.43514774966393,-32.77385326281394
2.04,-103.42736172959553,-32.72281989625977
2.045,-103.42027701646496,-32.66969904867545
2.05,-103.4135248816488,-32.61851711703487
2.055,-103.40792989648493,-32.5644661917591
2.06,-103.4025768420556,-32.50863412308257
2.065,-103.39719137466108,-32.45528107091831
2.07,-103.39256300255754,-32.40021625631323
2.075,-103.38823647194528,-32.34512957031807
2.08,-103.384056898229,-32.290376688033085
2.085,-103.37997796099374,-32.236250121179935
2.09,-103.37565095471955,-32.18258457043133
2.095,-103.37113576751257,-32.133247380461
2.1,-103.36713203016858,-32.08376455412292
2.105,-103.36330797979372,-32.03479471109137
2.11,-103.36018525900728,-31.990097777978505
2.115,-103.357701669345,-31.946758445264283
2.12,-103.35658304831169,-31.907671614305492
2.125,-103.35678137669964,-31.869744834536977
2.13,-103.35825284830716,-31.836935450405967
2.135,-103.3610577363001,-31.80895070782969
2.14,-103.3652864844031,-31.785149548120526
2.145,-103.37084504745096,-31.76577675145469
2.15,-103.37811071598253,-31.74908364402304
2.155,-103.38741846927252,-31.738125470564974
2.16,-103.397998210603,-31.73191508301373
2.165,-103.41016444313377,-31.72830505107643
2.17,-103.42364989014277,-31.726898405399286
2.175,-103.43874364085057,-31.72803566785144
2.18,-103.45457009218583,-31.735050886769194
2.185,-103.46995832294986,-31.747281972411
2.19,-103.48643511744122,-31.76087269926777
2.195,-103.50382846723396,-31.775577231646764
2.2,-103.52252306960321,-31.791299121157287
2.205,-103.54230127522507,-31.80758519558706
2.21,-103.56336401730304,-31.825020424018057
2.215,-103.58500833540765,-31.842130655280364
2.22,-103.60881136605389,-31.857551310334845
2.225,-103.63374993770894,-31.87197465854205
2.23,-103.66047362340966,-31.883222002762757
2.235,-103.6881538200166,-31.892481687013817
2.24,-103.71707245917035,-31.897305562979298
2.245,-103.7470372601851,-31.89809452082659
2.25,-103.77827957597933,-31.895796851570207
2.255,-103.81047534485293,-31.88896232530687
2.26,-103.84444809621763,-31.87696662891511
2.265,-103.88059731817056,-31.860362855330198
2.27,-103.9185547350996,-31.83985885070949
2.275,-103.95724356157358,-31.816081406146754
2.28,-103.99687625993595,-31.788283653083262
2.285,-104.03763718317316,-31.75948475843106
2.29,-104.07966006024853,-31.72996460621924
2.295,-104.12219033273487,-31.698462495186142
2.3,-104.16535386984783,-31.666511248272286
2.305,-104.20913273233622,-31.632484300889562
2.31,-104.25369240526199,-31.5990142268222
2.315,-104.29839760809783,-31.565127411718798
2.32,-104.34219595007613,-31.531736741488444
2.325,-104.38582475254053,-31.498608358059602
2.33,-104.42912879113712,-31.46465694806164
2.335,-104.47221268884714,-31.430303748668678
2.34,-104.51495433644955,-31.39580142472023
2.345,-104.55750834673292,-31.36107502548129
2.35,-104.60012688848924,-31.32604213458908
2.355,-104.64303071417046,-31.290638392714982
2.36,-104.686386282813,-31.25481575573566
2.365,-104.73002312622961,-31.218994264875164
2.37,-104.77454046524069,-31.182500971708837
2.375,-104.8188940406331,-31.14679121157837
2.38,-104.86396083716305,-31.111633504722043
2.385,-104.90981997327033,-31.073531681351184
2.39,-104.95746021427237,-31.03549484246469
2.395,-105.0062088155997,-30.999255310425458
2.4,-105.05569016285557,-30.963472540713806
2.405,-105.10621884980206,-30.927942811841124
2.41,-105.15809569865482,-30.89191074995977
2.415,-105.21131051665748,-30.85409163740909
2.42,-105.26480411787156,-30.818148782531292
2.425,-105.31866325397881,-30.782825139866677
2.43,-105.37395777933614,-30.74835097963655
2.435,-105.43018555346464,-30.711124670999887
2.44,-105.48665226845252,-30.675953944596117
2.445,-105.54393032684568,-30.641422299485246
2.45,-105.60183761806408,-30.603507674012416
2.455,-105.65971571269816,-30.5668415819152
2.46,-105.7181985095905,-30.53045471245043
2.465,-105.77698996579562,-30.492812253957602
2.47,-105.83746322679814,-30.45299852091722
2.475,-105.89859928877007,-30.409482973566202
2.48,-105.95952540261186,-30.36699590930654
2.485,-106.02202185779771,-30.323087213752846
2.49,-106.08558327481734,-30.275561568777874
2.495,-106.14997891231761,-30.229573729868722
2.5,-106.21577820561984,-30.183161734127037
2.505,-106.28312953860586,-30.132850812022344
2.51,-106.35215246098235,-30.080538582979784
2.515,-106.42147366871073,-30.031513026342036
2.52,-106.49212167885818,-29.9838933271416
2.525,-106.56381976941513,-29.935991342951695
2.53,-106.6369672019731,-29.888626317696318
2.535,-106.71090174182675,-29.842842177625197
2.54,-106.78536100477723,-29.796738261341705
2.545,-106.86067154408728,-29.752984932840494
2.55,-106.93652146141271,-29.70994267367267
2.555,-107.01355380642617,-29.66443132120716
2.56,-107.09046372511064,-29.621612648077527
2.565,-107.16628671090872,-29.58406963238069
2.57,-107.24091689505784,-29.551431565833315
2.575,-107.31536979319824,-29.52124932161487
2.58,-107.38937285102514,-29.490241212710934
2.585,-107.46231647375724,-29.462238161679203
2.59,-107.53402305827785,-29.43679852544735
2.595,-107.60416895059704,-29.414241681577728
2.6,-107.67258103241089,-29.39495291852534
2.605,-107.73927905501617,-29.377436120862875
2.61,-107.80403610500598,-29.36277724070704
2.615,-107.86700901492465,-29.34983206641091
2.62,-107.92828548777796,-29.337717943780724
2.625,-107.98784282769505,-29.32653908129233
2.63,-108.04665883711769,-29.315205184714834
2.635,-108.10443181045795,-29.303358785022883
2.64,-108.16130018799765,-29.29474489116345
2.645,-108.21632055085979,-29.28691060046604
2.65,-108.26999268386393,-29.27788621486274
2.655,-108.32266363903845,-29.268701182359173
2.66,-108.37444605766626,-29.258914756845577
2.665,-108.42452662574254,-29.250222795532753
2.67,-108.47271965389723,-29.24411249631872
2.675,-108.51984121950457,-29.236879387981052
2.68,-108.56571027656138,-29.229310113478796
2.685,-108.60903037441184,-29.220867118167458
2.69,-108.6501333439015,-29.215461856440132
2.695,-108.69019832838588,-29.207860424924128
2.7,-108.72802228815847,-29.198919719585387
2.705,-108.76379428752423,-29.192793372442765
2.71,-108.79893209359008,-29.184517418287513
2.715,-108.8330585517205,-29.174343335069317
2.72,-108.86594004394001,-29.16342812747685
2.725,-108.8973119436433,-29.151728179573155
2.73,-108.92744755260387,-29.14140800697582
2.735,-108.95692033794441,-29.132013103353994
2.74,-108.9848114793066,-29.123013839497506
2.745,-109.01309091938452,-29.111098326122345
2.75,-109.04120238283784,-29.097778309813933
2.755,-109.06990566037526,-29.078497809689352
2.76,-109.09807409001125,-29.06295809191546
2.765,-109.12676851117597,-29.048613662823062
2.77,-109.156848512988,-29.03015153231048
2.775,-109.18840911458715,-29.00372607307018
2.78,-109.22111307164165,-28.97367963034215
2.785,-109.25549896939698,-28.940279551065153
2.79,-109.29125887335857,-28.907668882646846
2.795,-109.32862694511557,-28.875274425241244
2.8,-109.36679652993062,-28.843752789417096
2.805,-109.40615624362742,-28.814302901537427
2.81,-109.44574921289059,-28.789734940768206
2.815,-109.48607515458805,-28.76911818614184
2.82,-109.52750884504536,-28.74671777616652
2.825,-109.57048458628523,-28.721843520804
2.83,-109.61445958005633,-28.697349385036485
2.835,-109.65882683639285,-28.67572094951133
2.84,-109.70375383360681,-28.6564180774191
2.845,-109.749345013475,-28.637874903168267
2.85,-109.79600674986766,-28.62028828059471
2.855,-109.84399236675593,-28.60381725293836
2.86,-109.89353865319504,-28.58852929624626
2.865,-109.94483195542158,-28.573202158598747
2.87,-109.9979982106029,-28.558646173185707
2.875,-110.05293977213316,-28.54645765928959
2.88,-110.10945776801077,-28.536663926702207
2.885,-110.16775353914939,-28.529093533261815
2.89,-110.22748941085656,-28.524573913338372
2.895,-110.28844444947579,-28.524127549887332
2.9,-110.3501441708738,-28.528173039026385
2.905,-110.4126287798117,-28.536657337651498
2.91,-110.47556855194698,-28.550480158100424
2.915,-110.53861879091046,-28.570958375047585
2.92,-110.60186377947193,-28.596605753244148
2.925,-110.66505402160652,-28.62780204534589
2.93,-110.72801846021216,-28.666778427596906
2.935,-110.79050644408495,-28.71424382658669
2.94,-110.85260902851493,-28.77000457767958
2.945,-110.9143502910577,-28.83400771704853
2.95,-110.97566137398142,-28.905985195587114
2.955,-111.03674409386183,-28.986199143807912
2.96,-111.09732865976366,-29.074745051982504
2.965,-111.15759047769838,-29.171014899544165
2.97,-111.21758608348787,-29.274114204171674
2.975,-111.27733665541476,-29.383006072617164
2.98,-111.33673768375063,-29.49727144442626
2.985,-111.39572479557647,-29.61648268816904
2.99,-111.45526415094126,-29.734474515843505
2.995,-111.52852646718851,-30.017789800447908
3.0,-111.59553853994214,-30.321095857210228
3.005,-111.66270470452118,-30.601861919861697
3.01,-111.72943729189576,-30.84915695938694
3.015,-111.79551711250323,-31.04997591338363
3.02,-111.85995306801752,-31.203453955921397
3.025,-111.92229880631282,-31.307581555640525
3.03,-111.98115345760732,-31.367182019977207
3.035,-112.03652791682495,-31.382180919159513
3.04,-112.08800729348128,-31.354439597725282
3.045,-112.13630082221351,-31.282701852815993
3.05,-112.18098337447971,-31.169548526579845
3.055,-112.2229738385899,-31.015286493464714
3.06,-112.26239350834459,-30.821494729211853
3.065,-112.2990384833157,-30.590783628167664
3.07,-112.33330442365408,-30.32426633445773
3.075,-112.36478848897835,-30.024789607918066
3.08,-112.3938631226054,-29.695034684816754
3.085,-112.4207468572313,-29.336533704047092
3.09,-112.44575274637944,-28.95185886429988
3.095,-112.46873387845488,-28.544159072685133
3.1,-112.48907606061077,-28.120095927427034
3.105,-112.50885578382079,-27.672601585539343
3.11,-112.52738062017045,-27.207223155676846
3.115,-112.5440221069538,-26.732982690434152
3.12,-112.56018901900167,-26.24289379147835
3.125,-112.57503291127556,-25.743644347549846
3.13,-112.58808360325047,-25.241016104554546
3.135,-112.60063824774977,-24.73478824435387
3.14,-112.61227108201557,-24.2292962490652
3.145,-112.62307556229823,-23.728119687874692
3.15,-112.63294427959646,-23.234932478651395
3.155,-112.64220297175258,-22.756099107567117
3.16,-112.64967462456464,-22.293690108495802
