Time (s),Elbow Flexion Angle Z (deg) (Smoothed),Shoulder Angle Z (deg) (Smoothed)
2.215,-123.71150379396805,-25.56111410677429
2.22,-123.70756875580186,-25.571410657092535
2.225,-123.70330723232449,-25.581815225712436
2.23,-123.69893508346499,-25.59188173005002
2.235,-123.69449704409828,-25.60055591519578
2.24,-123.69131713062346,-25.608036413055295
2.245,-123.6882631090148,-25.614518641418343
2.25,-123.68485990622426,-25.61992847403063
2.255,-123.6811107386327,-25.624056721556055
2.26,-123.67713266438412,-25.626328127476917
2.265,-123.67287306620523,-25.625672139798827
2.27,-123.66814620942479,-25.62228965548435
2.275,-123.66320319825806,-25.615926992683374
2.28,-123.66067879226927,-25.60545700015807
2.285,-123.6595056966159,-25.59122737321294
2.29,-123.65858327481699,-25.573359654804833
2.295,-123.65934365444053,-25.55216442274974
2.3,-123.65955971822456,-25.528327148972306
2.305,-123.66084334865786,-25.50114277333526
2.31,-123.66302733923521,-25.472148855013213
2.315,-123.66535699562607,-25.440356420303484
2.32,-123.66677272418166,-25.407743369045246
2.325,-123.66811393236304,-25.373747722484733
2.33,-123.66875621191637,-25.339308688758035
2.335,-123.66893594418664,-25.30529826270082
2.34,-123.66906425966374,-25.272674536229097
2.345,-123.66753038573682,-25.24256416000314
2.35,-123.66554307005585,-25.215560640104613
2.355,-123.66157867675135,-25.192772891797745
2.36,-123.65702536863564,-25.174634684816837
2.365,-123.65091721216552,-25.161797449545375
2.37,-123.64423465989933,-25.154913193956347
2.375,-123.63602357924066,-25.15440659131529
2.38,-123.6265309973022,-25.160965616434765
2.385,-123.61570037826216,-25.17414152981899
2.39,-123.60348975061486,-25.194440626061258
2.395,-123.5901789621485,-25.221792341841915
2.4,-123.57530086751446,-25.257310136129444
2.405,-123.55826539672233,-25.297621015198047
2.41,-123.54090921651444,-25.341749049808115
2.415,-123.52205649051837,-25.390929556727862
2.42,-123.50174780855502,-25.443807420326138
2.425,-123.48117246143504,-25.499819558766415
2.43,-123.45999497157115,-25.557526193118264
2.435,-123.43764318557376,-25.615803198259943
2.44,-123.41435862646709,-25.673636671271794
2.445,-123.39109225576787,-25.73068838478738
2.45,-123.36756816688704,-25.785571310787972
2.455,-123.34380001811809,-25.83846144646488
2.46,-123.31984636118364,-25.887962687716097
2.465,-123.29601796189938,-25.933831334797574
2.47,-123.2723810278805,-25.975856044304017
2.475,-123.24890486760508,-26.013825090035517
2.48,-123.22544102923953,-26.04756463113497
2.485,-123.20123395773166,-26.076961068200372
2.49,-123.17682294049459,-26.102591607963443
2.495,-123.15135658791583,-26.123708253867083
2.5,-123.12650932070706,-26.140620127295698
2.505,-123.10205780425142,-26.154174316518557
2.51,-123.0765141226278,-26.163884661033723
2.515,-123.05051867539231,-26.170902430405622
2.52,-123.02465813494973,-26.176174142109172
2.525,-122.9983352510792,-26.179805318353253
2.53,-122.97204367029595,-26.182964171328404
2.535,-122.94319993657605,-26.186681252122987
2.54,-122.91238630546324,-26.19194957530131
2.545,-122.88050873179225,-26.199798274026094
2.55,-122.84542483408224,-26.211291211578466
2.555,-122.80708358059968,-26.227319187297056
2.56,-122.76502366984295,-26.248544608031388
2.565,-122.71800939998406,-26.274981548845453
2.57,-122.66760920971927,-26.30862405263942
2.575,-122.61431180773961,-26.34776258125841
2.58,-122.55587030283576,-26.392795952342695
2.585,-122.49245414391937,-26.442641953384616
2.59,-122.42444750730246,-26.499142637431824
2.595,-122.3520495367935,-26.561582171736113
2.6,-122.27619117080559,-26.62765065346842
2.605,-122.19624700445983,-26.698197558268078
2.61,-122.11307465627526,-26.772584294094482
2.615,-122.02732743663267,-26.851200323902635
2.62,-121.93830147907987,-26.933451930960548
2.625,-121.84648189086722,-27.01689934539802
2.63,-121.75234859226475,-27.10092272531602
2.635,-121.65632804819809,-27.186002140478312
2.64,-121.55948814242446,-27.27119419012836
2.645,-121.4612072527101,-27.35418326802366
2.65,-121.3608902353371,-27.433972391220113
2.655,-121.25865981109193,-27.50906435253294
2.66,-121.15525051529812,-27.58107759405596
2.665,-121.05005105438171,-27.64964064418167
2.67,-120.94335695032498,-27.7139254524446
2.675,-120.83570585970007,-27.77639075403693
2.68,-120.72622498810614,-27.83324265555225
2.685,-120.61486846813968,-27.88581117805559
2.69,-120.50261260730477,-27.934668751273556
2.695,-120.39078300754034,-27.981297275135933
2.7,-120.27768037780919,-28.02646052005654
2.705,-120.16414942580576,-28.068063215474332
2.71,-120.05072318738586,-28.108754970666975
2.715,-119.93761328682186,-28.1466078665423
2.72,-119.82451724840651,-28.184823776302437
2.725,-119.71177208996576,-28.222825552107093
2.73,-119.59942775600577,-28.260098147182855
2.735,-119.4877796779066,-28.296719719585404
2.74,-119.37731169448685,-28.333146648847677
2.745,-119.26760322996896,-28.369546800606493
2.75,-119.15914870098754,-28.408853853993886
2.755,-119.05066053591021,-28.44904911775977
2.76,-118.941851661417,-28.49008235294063
2.765,-118.8338256132619,-28.533375113818565
2.77,-118.72528569163286,-28.58106117918811
2.775,-118.61586106140344,-28.631870266596657
2.78,-118.50608074927858,-28.68695372035552
2.785,-118.39544386056083,-28.74620294457351
2.79,-118.28392634034519,-28.810174167024744
2.795,-118.17040331604116,-28.88205347119925
2.8,-118.05613782871411,-28.95598685587387
2.805,-117.93996090511449,-29.035926444539527
2.81,-117.82499295567058,-29.11600451878809
2.815,-117.7090536591973,-29.200919035538185
2.82,-117.59415257423498,-29.285115839542808
2.825,-117.69090962422479,-29.337481231737417
2.83,-117.47697193594193,-29.35877505492707
2.835,-117.28343896803781,-29.402168121587696
2.84,-117.12159949262501,-29.464246515209293
2.845,-116.98354762282048,-29.53395071009479
2.85,-116.86138693967929,-29.606933611179755
2.855,-116.74959333167006,-29.687097313641864
2.86,-116.64517610817687,-29.76634372692416
2.865,-116.54734442456005,-29.839212045572374
2.87,-116.45197295521758,-29.90928843008844
2.875,-116.36107846157108,-29.968135097057115
2.88,-116.27135849056381,-30.024521189607345
2.885,-116.18449366916356,-30.070647958050568
2.89,-116.09823257604707,-30.11248884006375
2.895,-116.01272760424703,-30.142693598948437
2.9,-115.92655586762785,-30.170620059343914
2.905,-115.84156143966798,-30.188996341932416
2.91,-115.7559922988041,-30.205631957688155
2.915,-115.67145224127165,-30.2133365557538
2.92,-115.58589272689986,-30.219201010214825
2.925,-115.49990214953684,-30.22257645699732
2.93,-115.41342970395485,-30.21919086275962
2.935,-115.32679675643622,-30.210008541529238
2.94,-115.2392021789826,-30.19857676504506
2.945,-115.15133821830398,-30.18413466216617
2.95,-115.06204410065695,-30.16480181431005
2.955,-114.97260572153169,-30.139904829100875
2.96,-114.88253627488511,-30.112621162426652
2.965,-114.79184905660156,-30.07934067815748
2.97,-114.70019527055885,-30.04386283720978
2.975,-114.60773714013688,-30.00346715440836
2.98,-114.51416426192901,-29.958891462999723
2.985,-114.41953335296162,-29.910997574123414
2.99,-114.32366934698189,-29.860587770956865
2.995,-114.2260268182723,-29.807946177715795
3.0,-114.12682008652298,-29.752854474619465
3.005,-114.02555770232402,-29.694920351536272
3.01,-113.92230288341533,-29.636481938435185
3.015,-113.81717230288123,-29.57861066162257
3.02,-113.71018245033645,-29.521336000814852
3.025,-113.60178400416552,-29.463369283561917
3.03,-113.49229346077837,-29.407389632833706
3.035,-113.38197614894797,-29.353094004393643
3.04,-113.2718972796644,-29.297544984030786
3.045,-113.16165983374265,-29.243599374843715
3.05,-113.052745135788,-29.186634107227235
3.055,-112.94457403338478,-29.130473131893705
3.06,-112.83847047498028,-29.069866991324275
3.065,-112.73348288749244,-29.008916797661907
3.07,-112.63304210740685,-28.936572599605324
3.075,-112.5341827221433,-28.861536727898155
3.08,-112.17918439828546,-28.823373335748844
3.085,-112.10281696074443,-28.833458696685668
3.09,-112.0331524156811,-28.83684321049119
3.095,-111.9548506421415,-28.83453261681976
3.1,-111.86848644363191,-28.83440487213698
3.105,-111.77517708215149,-28.836818856598686
3.11,-111.67881218147423,-28.83728771886058
3.115,-111.58015282339139,-28.840069385489496
3.12,-111.47858046614658,-28.8499408888078
3.125,-111.37560669550628,-28.86096297537828
3.13,-111.27026152347517,-28.880342087022935
3.135,-111.1642843552494,-28.900058929986535
3.14,-111.05631445785647,-28.92743548438187
3.145,-110.94799886746941,-28.95426242949955
3.15,-110.83777571405709,-28.988127726561768
3.155,-110.72729821739803,-29.020765421639798
3.16,-110.61484817322943,-29.059998905976926
