Time (s),Elbow Flexion Angle Z (deg) (Smoothed),Shoulder Angle Z (deg) (Smoothed)
0.005,94.36783577506463,5.658502648718895
0.01,94.39317049033828,5.648741070244835
0.015,94.41668022443802,5.6396256096466635
0.02,94.43842145213956,5.63112746373392
0.025,94.45845064821859,5.623217829316148
0.03,94.47682428745078,5.615867903202887
0.035,94.49359884461182,5.6090488822036795
0.04,94.5088307944774,5.6027319631280665
0.045,94.52257661182321,5.596888342785591
0.05,94.53489277142494,5.591489217985791
0.055,94.54583574805827,5.586505785538212
0.06,94.5554620164989,5.581909242252393
0.065,94.56382805152248,5.577670784937875
0.07,94.57099032790472,5.573761610404201
0.075,94.57700532042134,5.570152915460912
0.08,94.58192950384797,5.566815896917548
0.085,94.58581935296033,5.563721751583653
0.09,94.58873134253409,5.560841676268766
0.095,94.59072194734496,5.558146867782431
0.1,94.5918476421686,5.555608522934186
0.105,94.59216490178072,5.553197838533576
0.11,94.59173020095699,5.55088601139014
0.115,94.59060001447311,5.548644238313419
0.12,94.58883081710475,5.546443716112957
0.125,94.58647908362762,5.544255641598294
0.13,94.5836012888156,5.542051211578865
0.135,94.5814542594378,5.537367531993823
0.14,94.5783853360194,5.5324192151576534
0.145,94.57522474574556,5.527567137647406
0.15,94.57121179414982,5.522665644295348
0.155,94.56773995107295,5.517426178395781
0.16,94.5635793132329,5.512305373394535
0.165,94.55949478583705,5.507285413939055
0.17,94.55478023964122,5.502631093116387
0.175,94.55048238918027,5.497871776031062
0.18,94.5456787718843,5.493629062039806
0.185,94.54110035561212,5.489522001630736
0.19,94.53612281591701,5.486050480644983
0.195,94.5315890461827,5.482595013250478
0.2,94.52682086570296,5.47978513782861
0.205,94.52243183990394,5.477122246709899
0.21,94.51795038845545,5.475082575596172
0.215,94.51394123083017,5.473196349634088
0.22,94.50959261817755,5.472186630048141
0.225,94.5053903191447,5.471589688781068
0.23,94.50105419148609,5.471692698362258
0.235,94.49678739269112,5.472308223742223
0.24,94.49247606287616,5.473554160003519
0.245,94.4882142789173,5.475341395048481
0.25,94.48416641826361,5.477641844209277
0.255,94.48062769484969,5.480159936351795
0.26,94.47748913905005,5.483081804344274
0.265,94.47461081338014,5.486514809621856
0.27,94.472263571087,5.4903226503430504
0.275,94.47035659697661,5.494493276857807
0.28,94.4691362318494,5.4990122994857265
0.285,94.46834323540556,5.503956745566046
0.29,94.46836713175655,5.509267791342847
0.295,94.46897983872614,5.51489698430305
0.3,94.47054808036243,5.520913068925577
0.305,94.47279340641735,5.527202741171834
0.31,94.47590165575483,5.533621129357298
0.315,94.47981162880066,5.5402052880018875
0.32,94.4846779134277,5.54682845591056
0.325,94.49050829463681,5.553471464812234
0.33,94.4974059095318,5.560025858569737
0.335,94.50538868377359,5.566444766359267
0.34,94.5145133049428,5.572643224988004
0.345,94.52478458402047,5.578578328387851
0.35,94.53619802713355,5.584203964529101
0.355,94.54870799791433,5.589511819067141
0.36,94.5622509071535,5.5945116145324985
0.365,94.57671963124693,5.59924871639211
0.37,94.5919876078715,5.603795903417863
0.375,94.6078847153938,5.6082571385534274
0.38,94.62422072073932,5.612762400507265
0.385,94.6407802668219,5.61746132913532
0.39,94.65732152030442,5.62251256812148
0.395,94.67391845794741,5.628823070964128
0.4,94.69007280572426,5.63614119912105
0.405,94.70632873904097,5.643626667195072
0.41,94.72117186799066,5.652239713243679
0.415,94.73436119957236,5.6618774452421405
0.42,94.74656696867244,5.671698315703532
0.425,94.75667998368979,5.682465705451882
0.43,94.76462811388525,5.693969904187981
0.435,94.77105873519038,5.705385964800905
0.44,94.7752487961204,5.717160258442891
0.445,94.77724088427642,5.7289984103829115
0.45,94.77714977915515,5.740548692155998
0.455,94.77554591270288,5.751061263901677
0.46,94.77202163808738,5.760115523567807
0.465,94.76693711069153,5.767718652290994
0.47,94.7601691250067,5.774009930915652
0.475,94.75197176379805,5.778780628779702
0.48,94.74240998210425,5.781955272372989
0.485,94.73169715282158,5.783325271919979
0.49,94.71995646786836,5.782773544134525
0.495,94.70737150784662,5.780144695689486
0.5,94.69408732020928,5.775347588620242
0.505,94.68026764365943,5.768297282158036
0.51,94.666058164396,5.758956246347485
0.515,94.65160777820381,5.747305257423614
0.52,94.63705806246847,5.733361590522891
0.525,94.62254777684477,5.717161976715104
0.53,94.60821356768942,5.698770642143541
0.535,94.59418099390517,5.678270369204178
0.54,94.58056203537838,5.65576579514814
0.545,94.56745584271263,5.631379353099623
0.55,94.55492913089584,5.605252984212446
0.555,94.54301799361072,5.577543462365972
0.56,94.53172221341185,5.548426206935497
0.565,94.52099526376406,5.518090082674474
0.57,94.51227601757503,5.4858189055243685
0.575,94.50435621191693,5.453059363065877
0.58,94.49591225169131,5.420056982491006
0.585,94.48796307956962,5.386260544746097
0.59,94.47945306122267,5.352838277197569
0.595,94.469229973497,5.320167834605438
0.6,94.45830481324424,5.287453346621565
0.605,94.44539793879635,5.25621457020534
0.61,94.42990146549005,5.226690854832398
0.615,94.41134144601054,5.199259451856116
0.62,94.3900278579338,5.173803934403851
0.625,94.36568144691657,5.150720532967805
0.63,94.33838053636367,5.1301153011392255
0.635,94.30796495277175,5.112298350811924
0.64,94.27447578653923,5.097396735599802
0.645,94.23787846836666,5.08559113388742
0.65,94.19788137896488,5.076021205916232
0.655,94.15472640376726,5.068847866995758
0.66,94.10757580465969,5.064940498765447
0.665,94.05774733289361,5.063317313642341
0.67,94.00563148655509,5.063795006681821
0.675,93.95060724138531,5.067035786314428
0.68,93.89391622233619,5.072022468005972
0.685,93.83601933225941,5.078508795669114
0.69,93.77658101202567,5.086959207682976
0.695,93.71665764343294,5.0965592919430955
0.7,93.6567265600562,5.107107025753599
0.705,93.59720419261865,5.118488963283328
0.71,93.53796536048202,5.131123981064024
0.715,93.4798630252083,5.145277639357531
0.72,93.42303849917145,5.160834310629814
0.725,93.36810795487827,5.177478919114718
0.73,93.31533205508438,5.195209649142577
0.735,93.2651455027276,5.213895806926444
0.74,93.21782257355595,5.233553226347042
0.745,93.17369864549416,5.254129286959968
0.75,93.13302641509256,5.275636080092313
0.755,93.09606594939686,5.2980464640194675
0.76,93.06301699925075,5.321353630659709
0.765,93.0346843008884,5.345811937076614
0.77,93.01102616140618,5.371201190513839
0.775,92.99199879951803,5.397325222541743
0.78,92.97751701963627,5.424026057894752
0.785,92.96705772950511,5.451467556229935
0.79,92.96084458764462,5.4791693743911605
0.795,92.95803513556187,5.507444590817353
0.8,92.95907670615237,5.535544052413312
0.805,92.96374403497069,5.563479872024175
0.81,92.97076184964374,5.59157524723086
0.815,92.97963609821107,5.619605830030018
0.82,92.99026965049993,5.6471237577294
0.825,93.00048430768355,5.675078693741538
0.83,93.01152799383726,5.701669013794088
0.835,93.0228957009201,5.727447420779521
0.84,93.0329209132692,5.753407451584297
0.845,93.04211465718184,5.778202401413285
0.85,93.05209947903509,5.8008788405172265
0.855,93.06107637545405,5.82265890348581
0.86,93.06858010147278,5.843341239665566
0.865,93.07596614872186,5.862001284513692
0.87,93.08246725859975,5.8792156997892375
0.875,93.0881058483753,5.894915923803372
0.88,93.09309540419764,5.908823403021472
0.885,93.09734340528487,5.920948095993
0.89,93.1010181861406,5.931032050102946
0.895,93.10415899340688,5.938865279847674
0.9,93.1069889012191,5.944018587963372
0.905,92.88594434075337,6.4308022478424105
0.91,92.87834346870646,6.430948057079312
0.915,92.9315665156611,6.30296891213832
0.92,93.00194858547012,6.145504809667145
0.925,93.07723791705183,5.983084307051008
0.93,93.1512561507604,5.823846339033615
0.935,93.22286056988654,5.668393905003402
0.94,93.29078235520444,5.517668209517664
0.945,93.35467652947793,5.371268573059309
0.95,93.41422959070242,5.229071698384914
0.955,93.46914706561691,5.091088903757632
0.96,93.519164366122,4.957413132392484
0.965,93.56402960429276,4.82820335912469
0.97,93.60389967609505,4.7031206168202235
0.975,93.63827513873295,4.582874444086981
0.98,93.6669007837079,4.467808251874249
0.985,93.69030914176813,4.35773784665556
0.99,93.7079757299128,4.253086496908115
0.995,93.71980212009153,4.153967705316009
1.0,93.72509795238672,4.060622192620366
1.005,93.72502925773904,3.9720342687715835
1.01,93.50007583637051,4.375855792248891
1.015,93.48448428050287,4.288649880676717
1.02,93.521279435546,4.081260427687978
1.025,93.56751395727923,3.8551179248000333
1.03,93.61007274003762,3.6364854318783415
1.035,93.41867911617297,3.934668288341676
1.04,93.19034531246282,4.330599556773569
1.045,92.98265160932118,4.670302858320598
1.05,92.81696890076607,4.898861567917637
1.055,92.70032410020434,5.000498309859694
1.06,92.63597808104197,4.9722742461209934
1.065,92.62371016104377,4.818181228159093
1.07,92.66190322317428,4.544351569956195
1.075,92.74808641418655,4.157821566105606
1.08,92.87964581983559,3.6656471780107545
1.085,93.05196870823622,3.076606953543621
1.09,93.26405546671319,2.396165946499307
1.095,93.5130220231471,1.631024280323417
1.1,93.79577291897712,0.7885119806110957
1.105,94.10888072209835,-0.12390359573263143
1.11,94.44827666764638,-1.098592975107004
1.115,94.81273425445468,-2.1301741101270295
1.12,95.19808251828852,-3.2110846372057638
1.125,95.60228457269517,-4.33558386527433
1.13,96.0220096831167,-5.497081149924017
1.135,96.45428823982239,-6.689418153253627
1.14,96.89627936532919,-7.906684804140373
1.145,97.3454080862515,-9.143542024688946
1.15,97.79858690796887,-10.393767083014136
1.155,98.25380276336763,-11.65251472735487
1.16,98.98017667897156,-13.50369625604178
1.165,99.55046521098815,-14.996421865047619
1.17,100.06777206958063,-16.378337563477906
1.175,100.55866325850903,-17.713520060250175
1.18,101.02725125144202,-19.012532672313846
1.185,101.47458078325475,-20.27506231647337
1.19,101.89774599877492,-21.494778228951546
1.195,102.29317125416009,-22.66508321977804
1.2,102.65839040521674,-23.779590584837248
1.205,102.99157173888224,-24.83275485469612
1.21,103.28896551903583,-25.816660735690007
1.215,103.5490626514737,-26.726151315544573
1.22,103.76888949466381,-27.55431524134129
1.225,103.94549916872211,-28.29420051348787
1.23,104.07675423905212,-28.940083223175503
1.235,104.16050465469007,-29.486191711249973
1.24,104.19388148542238,-29.92638697365681
1.245,104.17514452195772,-30.255331920314713
1.25,104.10239378015159,-30.467673176062295
1.255,103.9745980044828,-30.5584752241268
1.26,103.78895336927025,-30.521651355409507
1.265,103.810874393529,-30.945567052254265
1.27,103.61552147726815,-30.86229192257976
1.275,103.30938865206262,-30.528494733062452
1.28,102.92008149674767,-30.011584405988234
1.285,102.45433680717373,-29.3250044078003
1.29,102.187830455954,-29.079831029014827
1.295,101.9866275091149,-29.001321040113602
1.3,101.81337951029272,-28.985386960066485
1.305,101.6548192303317,-28.992232931662674
1.31,101.50544224557551,-29.00653606876657
1.315,101.36130306688517,-29.02105286869409
1.32,101.22176506149435,-29.03380466375174
1.325,101.08656642505866,-29.043902511947618
1.33,100.95562709234443,-29.050859829214147
1.335,100.82988128383236,-29.055214512219425
1.34,100.70896503431368,-29.056384862623734
1.345,100.59350613830244,-29.054617839588108
1.35,100.48250931164725,-29.04834550952401
1.355,100.37736840018835,-29.03867942195691
1.36,100.27627595188827,-29.023748494869093
1.365,100.18164801241059,-29.005379444607478
1.37,100.09260332283667,-28.98245680989321
1.375,100.00916415094149,-28.954756030713614
1.38,99.931558406757,-28.922215239302712
1.385,99.8599860042111,-28.884831925977384
1.39,99.79475691634954,-28.842649949035668
1.395,99.73604919930045,-28.795745649957546
1.4,99.6830001834677,-28.742935629345524
1.405,99.63760862306995,-28.686458196108084
1.41,99.59813776302784,-28.62440621305071
1.415,99.56640173276668,-28.558651985321887
1.42,99.54113692495677,-28.488020177126913
1.425,99.52365213481427,-28.414037461776623
1.43,99.51267985911156,-28.33563487734662
1.435,99.50950945887598,-28.254330342702577
1.44,99.5128864096563,-28.16911998686213
1.445,99.52314902036093,-28.080703769054253
1.45,99.54193567464532,-27.99066824163574
1.455,99.56918881741186,-27.89918131327949
1.46,99.60399123649269,-27.80543405739601
1.465,99.64732295408537,-27.711140295362902
1.47,99.69798360325072,-27.61538309587933
1.475,99.75614965457689,-27.518999601349446
1.48,99.82166300708771,-27.422498269495946
1.485,99.89423944143505,-27.32636092776681
1.49,99.97361381005041,-27.231039144713968
1.495,100.05941706720233,-27.136966363903532
1.5,100.15126818500792,-27.04454289111819
1.505,100.24868914584509,-26.95413060544921
1.51,100.35124271670739,-26.866057394277952
1.515,100.45844780176031,-26.780602432670666
1.52,100.56986153027054,-26.69801802532283
1.525,100.68503746177524,-26.618521151101444
1.53,100.80472266868819,-26.54339269066066
1.535,100.92830246211497,-26.47239180275833
1.54,101.05535348252315,-26.40543911300319
1.545,101.18552589639435,-26.34250136582885
1.55,101.31849705995411,-26.28352291558082
1.555,101.45401062538028,-26.22837947631833
1.56,101.59178177081958,-26.17687359623044
1.565,101.73157633015275,-26.12872801422406
1.57,101.87403843801476,-26.084501007949846
1.575,102.0182414414803,-26.042958116831137
1.58,102.16379793426609,-26.00348321366232
1.585,102.31037862918556,-25.96557856576543
1.59,102.45674109945669,-25.92777262678607
1.595,102.60394755939916,-25.89105484835393
1.6,102.74977558041884,-25.85306909103214
1.605,102.89699694217111,-25.816151235588077
1.61,103.04302371740953,-25.777514994676615
1.615,103.19051221092015,-25.739404444041277
1.62,103.33694903621628,-25.699224340301665
1.625,103.48290527531569,-25.65755585177418
1.63,103.62875406011263,-25.614691981697845
1.635,103.77472135269002,-25.570822883870036
1.64,103.92103051031536,-25.526103103127554
1.645,104.06772762689782,-25.480687773222012
1.65,104.21497791569257,-25.43471915105616
1.655,104.36389539966731,-25.389342854877313
1.66,104.51319755826658,-25.343236091417214
1.665,104.66415248363296,-25.297868121587772
1.67,104.81620911005709,-25.25303128043622
1.675,104.96984448118668,-25.20917125416156
1.68,105.1238149674944,-25.16506688713173
1.685,105.2793352737301,-25.122139334978794
1.69,105.4352136628216,-25.079319377561866
1.695,105.59264703617092,-25.03809468164576
1.7,105.75120315295727,-24.99850947926293
1.705,105.91120906475597,-24.96056977734442
1.71,106.07250155156198,-24.924561555187637
1.715,106.23495014609415,-24.890583102674555
1.72,106.39867487372102,-24.85880686765225
1.725,106.5637612176926,-24.829409859792495
1.73,106.72985569321865,-24.801931429929983
1.735,106.89758184783143,-24.777445208271516
1.74,107.0660376678953,-24.755036881922106
1.745,107.2356733787834,-24.735264610749486
1.75,107.40635146888738,-24.718140780085147
1.755,107.57798894651997,-24.703660676345535
1.76,107.75052515345553,-24.691752707875132
1.765,107.92388980497654,-24.682307225531254
1.77,108.09803007995444,-24.675193614803938
1.775,108.27290552447185,-24.6702578042533
1.78,108.44968185009644,-24.66811133660965
1.785,108.62775381095626,-24.66818372556522
1.79,108.80565331037866,-24.66904085030191
1.795,108.98446558245732,-24.672111239212196
1.8,109.16259016059045,-24.675835244285924
1.805,109.34039103943252,-24.680847758725665
1.81,109.51780713039723,-24.687284053998486
1.815,109.69477544225028,-24.69525264898365
1.82,109.87117984552101,-24.70487464268679
1.825,110.04586894380182,-24.71520453917369
1.83,110.2191887245443,-24.727007834831575
1.835,110.39109139504647,-24.740598058845706
1.84,110.56148506194718,-24.756215576796286
1.845,110.7302899499401,-24.774053246958687
1.85,110.89734410745217,-24.794283249903263
1.855,111.06363158848232,-24.817920417223018
1.86,111.22853530091069,-24.844686319055448
1.865,111.39264834990385,-24.875215970916194
1.87,111.55398847085789,-24.908204516523117
1.875,111.71333137783202,-24.944665507712042
1.88,111.87019074044497,-24.9844830528433
1.885,112.0241371265466,-25.02758019434141
1.89,112.17482373326474,-25.07393476409384
1.895,112.32187383632483,-25.12355154363584
1.9,112.46405105438188,-25.17556774785338
1.905,112.60256433894094,-25.23149105528956
1.91,112.73595327187263,-25.290075473962688
1.915,112.86540483362938,-25.352627148972314
1.92,112.98937586355078,-25.41776138530835
1.925,113.1082320097829,-25.485538723413406
1.93,113.2210536365468,-25.55528173684519
1.935,113.32910441912398,-25.62825832521639
1.94,113.43091039434425,-25.702945253572636
1.945,113.52779492174008,-25.780492878660407
1.95,113.61830689256615,-25.859215332170113
1.955,113.70421502185562,-25.940118920020343
1.96,113.7837763935741,-26.02151843982827
1.965,113.85857666085083,-26.10434705882303
1.97,113.9273618201976,-26.186867607419824
1.975,113.99057049989588,-26.269306652471812
1.98,114.04841230831735,-26.35145125823864
1.985,114.1014637251105,-26.433737337198526
1.99,114.14920831728699,-26.51494908831406
1.995,114.19272058257046,-26.59583015696794
2.0,114.23177066297997,-26.67575017327635
2.005,114.26660350177588,-26.754534845635852
2.01,114.29748691929382,-26.83204153661413
2.015,114.32470096717712,-26.908206523363543
2.02,114.3485064214343,-26.98301674783069
2.025,114.36911882488623,-27.056492402998416
2.03,114.38676198781181,-27.128697311376865
2.035,114.40017144215958,-27.198780778726064
2.04,114.4095656300234,-27.267000908287322
2.045,114.41634977009453,-27.33481654850567
2.05,114.4193469614239,-27.400814093183918
2.055,114.42008185915655,-27.466589236448772
2.06,114.41829869305997,-27.5317525538512
2.065,114.41399787084426,-27.596315194001598
2.07,114.40725948492386,-27.660326315431305
2.075,114.39807103218426,-27.72384896826602
2.08,114.3864439285126,-27.786950293324345
2.085,114.37232068676309,-27.849708303698304
2.09,114.35566456771167,-27.91220639199022
2.095,114.33651704455148,-27.974543002105968
2.1,114.3147931096945,-28.036833536432898
