Time (s),Elbow Flexion Angle Z (deg) (Smoothed),Shoulder Angle Z (deg) (Smoothed)
1.295,-104.48661634464906,-13.347494348682618
1.3,-104.5663621826069,-13.703322066184702
1.305,-104.64950014722669,-14.074382593036944
1.31,-104.73557086230518,-14.457323187387885
1.315,-104.82430591859185,-14.850320213368084
1.32,-104.91429316632113,-15.255141776710396
1.325,-105.00673609821085,-15.66344175858993
1.33,-105.10097676051352,-16.07125909533594
1.335,-105.19742349769896,-16.476175877142996
1.34,-105.29546277378674,-16.877283725565373
1.345,-105.39526967768036,-17.26967314548428
1.35,-105.4965144623867,-17.650814226822465
1.355,-105.59882978096697,-18.019545153910276
1.36,-105.72476280323247,-18.527302192574787
1.365,-105.84226154612585,-19.05732536999669
1.37,-105.95789684930372,-19.553431575799753
1.375,-106.07232505832317,-19.99244834288394
1.38,-106.18497716822375,-20.3602392957934
1.385,-106.2945282565836,-20.650256179301508
1.39,-106.40024890710798,-20.859612456227374
1.395,-106.50194529887222,-20.988753644702758
1.4,-106.59684695009874,-21.03835405422506
1.405,-106.6855103626336,-21.003045925388616
1.41,-106.76752245803776,-20.88528056988793
1.415,-106.84321386667668,-20.68286211352426
1.42,-106.91246334005095,-20.393625430926697
1.425,-106.97418038913474,-20.0227706795167
1.43,-107.02861226754648,-19.569096214409917
1.435,-107.07614254003283,-19.029823337108063
1.44,-107.11553622958412,-18.410389908491343
1.445,-107.14748465423699,-17.707960771931077
1.45,-107.17084833178347,-16.92800983872762
1.455,-107.21289972592605,-16.273738331332222
1.46,-107.2473473464837,-15.651908175269808
1.465,-107.27854128066114,-15.044116442274735
1.47,-107.30918331105823,-14.439219111644382
1.475,-107.34010654827763,-13.839150222201823
1.48,-107.37104462162017,-13.24402979410607
1.485,-107.40127959862986,-12.65505583909011
1.49,-107.43210219936825,-12.074187833699286
1.495,-107.46295028199754,-11.49924772565608
1.5,-107.4927500509617,-10.938045805114289
1.505,-107.52414462388522,-10.391470036240712
1.51,-107.55682738000655,-9.861225181770633
1.515,-107.58933595324716,-9.348985887788897
1.52,-107.62103417970758,-8.856893365421472
1.525,-107.65286276019634,-8.38616068268801
1.53,-107.68661294706355,-7.938466516795246
1.535,-107.7207544678228,-7.515504991958904
1.54,-107.75589530906497,-7.118180805001108
1.545,-107.79302976284647,-6.748438213096431
1.55,-107.83227432104711,-6.4100773528278
1.555,-107.87341520759041,-6.106709687195517
1.56,-107.91672875942623,-5.839485853813112
1.565,-107.96285850188924,-5.610363603252515
1.57,-108.01201180094472,-5.421869193639616
1.575,-108.06457009218575,-5.27406692405254
1.58,-108.12125577023055,-5.172395580194244
1.585,-108.1820420621058,-5.119049673605193
1.59,-108.24803189200001,-5.112894160909549
1.595,-108.31888912545944,-5.160773718543922
1.6,-108.39407599265914,-5.265314523771673
1.605,-108.47513180366276,-5.427517659290028
1.61,-108.56193050805021,-5.651020906702195
1.615,-108.6277543092688,-5.747968194749487
1.62,-108.70049330675457,-5.784524781988155
1.625,-108.77414573376312,-5.7954355271918985
1.63,-108.84752318285595,-5.792114322181592
1.635,-108.91981419737499,-5.782708609028407
1.64,-108.99145921764723,-5.770815338965664
1.645,-109.06273904278483,-5.757647806065712
1.65,-109.13439581870274,-5.739320851208298
1.655,-109.2066058121341,-5.715024769303837
1.66,-109.27902754309059,-5.6893442247841435
1.665,-109.35208106638672,-5.65944834945288
1.67,-109.42525977938135,-5.627367886928248
1.675,-109.49850934335788,-5.596670790051763
1.68,-109.57219162381725,-5.562963555006802
1.685,-109.64753810958136,-5.523283480712933
1.69,-109.72252766766873,-5.489198488980392
1.695,-109.79757421458939,-5.456290100115414
1.7,-109.8723925570207,-5.428610765362646
1.705,-109.94737491222692,-5.401656637975842
1.71,-110.02338737004024,-5.37549441957905
1.715,-110.10034311082711,-5.353304758658077
1.72,-110.17792233119452,-5.337713598495901
1.725,-110.25424671000265,-5.3318013545039635
1.73,-110.33054130331165,-5.332444970440905
1.735,-110.40769913248106,-5.338698645269327
1.74,-110.48487419873396,-5.350333870302736
1.745,-110.5626380438947,-5.36666449636448
1.75,-110.64002011370374,-5.392658481505707
1.755,-110.71803902692939,-5.4234765768193025
1.76,-110.79641901288606,-5.459357700061052
1.765,-110.87516949421067,-5.499927470384275
1.77,-110.95423101315787,-5.54503881016547
1.775,-111.0340692654399,-5.593487843892167
1.78,-111.11404804185612,-5.645774673265424
1.785,-111.19434716527907,-5.700764406441714
1.79,-111.27544143694999,-5.752860390269206
1.795,-111.35536105007827,-5.812834953226463
1.8,-111.43595737162576,-5.8724198414459
1.805,-111.51562680921211,-5.938254128519219
1.81,-111.59613375161172,-6.000973755917347
1.815,-111.67573992615701,-6.069622643547868
1.82,-111.75616494144613,-6.135547427121675
1.825,-111.83721488595224,-6.199766815782799
1.83,-111.91829715282124,-6.26723861151996
1.835,-111.9983666221184,-6.339251093116371
1.84,-112.07864216629834,-6.411145791977046
1.845,-112.15742329384369,-6.491264163401087
1.85,-112.23601157443896,-6.571196377947278
1.855,-112.31514928990248,-6.651281345443711
1.86,-112.39375190830832,-6.733060792769809
1.865,-112.47191854854933,-6.8168183193276
1.87,-112.54946381571278,-6.901904976103516
1.875,-112.62639837821705,-6.989975046773293
1.88,-112.70321642619095,-7.0768106666061295
1.885,-112.78004899318003,-7.160433244920473
1.89,-112.85676665382917,-7.241666579763843
1.895,-112.93277338104836,-7.322465227298326
1.9,-113.00817073999194,-7.401943892273748
1.905,-113.0829426940566,-7.479363458515337
1.91,-113.1573450134749,-7.553559426940444
1.915,-113.23112172415918,-7.625114794219428
1.92,-113.30457949217204,-7.692402613649087
1.925,-113.3776553036287,-7.755813598269347
1.93,-113.45003972909701,-7.8149576878297
1.935,-113.52230553353198,-7.870553111282097
1.94,-113.5925218011711,-7.928076106366923
1.945,-113.66180753810741,-7.981797444109566
1.95,-113.73084765226628,-8.03094252780342
1.955,-113.7989131124126,-8.076714520374033
1.96,-113.86720247344,-8.117862882058326
1.965,-113.93415021857582,-8.157001366508712
1.97,-113.99915511109886,-8.196610413146233
1.975,-114.0628810845071,-8.232412506738386
1.98,-114.126060046658,-8.264076563681918
1.985,-114.18823187387945,-8.292248883326758
1.99,-114.24861353597825,-8.31714622777397
1.995,-114.30826399238723,-8.337773770413666
2.0,-114.3663353643322,-8.355025775215585
2.005,-114.42278531789856,-8.368590983940585
2.01,-114.47751095154824,-8.378194916079478
2.015,-114.53043622731892,-8.38348110534764
2.02,-114.58140032616602,-8.384316130603025
2.025,-114.62998627375259,-8.380339689460529
2.03,-114.67509046637304,-8.374236639561323
2.035,-114.71755736256546,-8.362634402591064
2.04,-114.75734206890083,-8.346300709642188
2.045,-114.7936929941766,-8.332657180003917
2.05,-114.82845541235142,-8.31192429817194
2.055,-114.86121633558867,-8.292289909624067
2.06,-114.89138274932394,-8.266034594214887
2.065,-114.9172952728239,-8.242387680128495
2.07,-114.9418332012028,-8.209891354730415
2.075,-114.96120161271836,-8.18155144238812
2.08,-114.97690871820207,-8.15590631475216
2.085,-114.98890305555963,-8.133060957439422
2.09,-114.99819866814431,-8.109671228566743
2.095,-115.00250508505067,-8.09114974450142
2.1,-115.00439264762291,-8.072855032729919
2.105,-115.00259181408194,-8.059957218509892
2.11,-114.99726270130475,-8.052478699857147
2.115,-114.98837724523551,-8.050781489727813
2.12,-114.9754239960113,-8.05210564701337
2.125,-114.95960721646927,-8.056909578472744
2.13,-114.94192090420854,-8.064177045233034
2.135,-114.9214438605609,-8.077884903848176
2.14,-114.89835969104402,-8.099668868830395
2.145,-114.87323447869494,-8.128839118439673
2.15,-114.84569310742944,-8.163680069537092
2.155,-114.81665634555488,-8.203690208158578
2.16,-114.78506208520926,-8.249444099979456
2.165,-114.75195714511999,-8.30083311853027
2.17,-114.71690224013912,-8.356931645790231
2.175,-114.67972280232628,-8.418887221001448
2.18,-114.64063272101075,-8.486105300912655
2.185,-114.60010985526067,-8.55883355002362
2.19,-114.55824342566994,-8.636285720854215
2.195,-114.51512981041253,-8.718017919771514
2.2,-114.47081349520721,-8.803448099843544
2.205,-114.4252695191262,-8.892709114815565
2.21,-114.37879775306129,-8.98481738227349
2.215,-114.33093091576032,-9.080908615370502
2.22,-114.28252007972783,-9.179878758748607
2.225,-114.23272470497415,-9.281167633921315
2.23,-114.18223185122886,-9.384043073229112
2.235,-114.13031579424003,-9.48798237898915
2.24,-114.07757643434516,-9.592539076989102
2.245,-114.0236352805251,-9.69773022016335
2.25,-113.9682398921811,-9.803384974744429
2.255,-113.91083544360923,-9.909579675643654
2.26,-113.8510393440373,-10.01552710661604
2.265,-113.788411696752,-10.12202278148976
2.27,-113.72280262293377,-10.228939908491505
2.275,-113.65391182133015,-10.33605700423546
2.28,-113.58322643774271,-10.441762774468078
2.285,-113.51079048222843,-10.545019827402456
2.29,-113.43492708781409,-10.649387896667896
2.295,-113.3556774785364,-10.754379607918432
2.3,-113.2728513669597,-10.858740508731586
2.305,-113.18627205599003,-10.961441837187495
2.31,-113.09381297424413,-11.06599175519243
2.315,-112.99771677727477,-11.167121333438821
2.32,-112.8976476930373,-11.266613823642448
2.325,-112.79261233549808,-11.366646191306494
2.33,-112.6846003759973,-11.462609282429733
2.335,-112.57251532310822,-11.553085656526541
2.34,-112.4566236607829,-11.638277075811235
2.345,-112.33664406894617,-11.717665998550137
2.35,-112.21382665518823,-11.7868144304512
2.355,-112.08719155586549,-11.846844077328818
2.36,-111.9572403678431,-11.903813709030553
2.365,-111.82422460304662,-11.954725497066523
2.37,-111.68791617023953,-11.994532318965092
2.375,-111.55044415501835,-12.021747146481005
2.38,-111.41086729031021,-12.041126651113043
2.385,-111.26951738431008,-12.051662993499054
2.39,-111.1257580692633,-12.053651043058503
2.395,-110.97963478221263,-12.048823622278869
2.4,-110.83027053840192,-12.038100158553757
2.405,-110.67899225350305,-12.02199930462728
2.41,-110.52496622799853,-12.001178842102647
2.415,-110.36937878547434,-11.976162936872631
2.42,-110.21133620240334,-11.948019006092775
2.425,-110.05180352895664,-11.917291845794693
2.43,-109.89104450836727,-11.884805954834539
2.435,-109.72926881695865,-11.851271290402726
2.44,-109.56662447620347,-11.817448866338761
2.445,-109.40334610070234,-11.783782760651205
2.45,-109.23977994971364,-11.750669192959977
2.455,-109.07617368456607,-11.718515404652203
2.46,-108.91276069672944,-11.68772791229677
2.465,-108.7497969376409,-11.658773356134683
2.47,-108.58734444721077,-11.632117155541238
2.475,-108.42484525130601,-11.608444775645886
2.48,-108.26282466193817,-11.58832836077805
2.485,-108.10020190717587,-11.573911028562145
2.49,-107.93870436476271,-11.563292260300125
2.495,-107.77739586400392,-11.558850433758188
2.5,-107.61687279439872,-11.55873690230787
2.505,-107.45679766245915,-11.565205245871711
2.51,-107.29766943758429,-11.57653103354527
2.515,-107.13978115019387,-11.594833142313306
2.52,-106.9836486217108,-11.618069419465677
2.525,-106.82918446623728,-11.64678154205056
2.53,-106.67647772316269,-11.681402659176655
2.535,-106.52438315703435,-11.723362778318652
2.54,-106.3726875127389,-11.771653430428549
2.545,-106.22306181340257,-11.823752542526215
2.55,-106.07495646560307,-11.87956700944506
2.555,-105.92847323834992,-11.938693578563269
2.56,-105.7839514598272,-12.00092170151056
2.565,-105.64158619674083,-12.062530166028445
2.57,-105.50144956850463,-12.125454735101354
2.575,-105.36377646152599,-12.186554871004773
2.58,-105.22842843552314,-12.245166744433387
2.585,-105.09540048472017,-12.30057708215338
2.59,-104.96418858864097,-12.355680223787392
2.595,-104.83509651407533,-12.408289528641408
2.6,-104.70810480418383,-12.457202720333179
2.605,-104.58375899793678,-12.505434118552841
2.61,-104.46133205734924,-12.553506738544232
2.615,-104.34095202609144,-12.593092160637598
2.62,-104.22215293664435,-12.625984362046463
2.625,-104.10597125642511,-12.655108423746613
2.63,-103.99044959115523,-12.68571942286324
2.635,-103.87490985073076,-12.721926655190135
2.64,-103.75911966295752,-12.760563790799093
2.645,-103.64537588620153,-12.788979888558954
2.65,-103.53051863009156,-12.82093484110601
2.655,-103.41617153276208,-12.85046265147544
2.66,-103.30239398400673,-12.87433943917165
2.665,-103.18964644725617,-12.888737844571542
2.67,-103.07813126004922,-12.89114974291579
2.675,-102.96680407257047,-12.889087909125667
2.68,-102.85593352057607,-12.879712827017352
2.685,-102.7437952116676,-12.87472059616275
2.69,-102.63267189970131,-12.860792355432492
2.695,-102.52047027565547,-12.850697748533129
2.7,-102.40928943124223,-12.831191028109112
2.705,-102.29749922081842,-12.806800360143816
2.71,-102.18606829146556,-12.778517327685547
2.715,-102.07323237898737,-12.75647488278306
2.72,-101.96100630365159,-12.728217266529011
2.725,-101.84724807583216,-12.70560306688689
2.73,-101.73403541189867,-12.679252551586428
2.735,-101.62082045799258,-12.646732048290772
2.74,-101.50818049332746,-12.610734972479316
2.745,-101.39543393508154,-12.57226262429476
2.75,-101.28259647783449,-12.53096946250174
2.755,-101.16941335930404,-12.489487274909726
2.76,-101.0560676278039,-12.446610786201035
2.765,-100.94257965072629,-12.404116885999445
2.77,-100.82877619424934,-12.36133559310493
2.775,-100.71385584271252,-12.326813742100379
2.78,-100.60013553874185,-12.288152954766577
2.785,-100.48598761466658,-12.256984418672896
2.79,-100.3728919046845,-12.226445416656995
2.795,-100.26299375523602,-12.186770524813463
2.8,-100.15372077736563,-12.150308953769954
2.805,-100.04727536297345,-12.105929370993447
2.81,-99.94174002128963,-12.066792246709776
2.815,-99.83867060861888,-12.02639832612267
2.82,-99.73945327640298,-11.977815878049103
2.825,-99.64185783143255,-11.932233445830933
2.83,-99.54764432489785,-11.879625554372465
2.835,-99.456489499194,-11.823505968198372
2.84,-99.36792077736564,-11.765904513125781
2.845,-99.28198673355945,-11.707399283109247
2.85,-99.19842352714481,-11.648975406690754
2.855,-99.11709080839692,-11.591050904210519
2.86,-99.03778713673958,-11.534095801263682
2.865,-98.9606823302887,-11.477236378853206
2.87,-98.8855003374916,-11.420967619651414
2.875,-98.81112110806397,-11.37138705678476
2.88,-98.7381074588307,-11.324285367958288
2.885,-98.66749350607981,-11.272634454687319
2.89,-98.60087580012947,-11.210836139663199
2.895,-98.53717504813056,-11.141306537180697
2.9,-98.47642055312501,-11.070258059525486
2.905,-98.42047864051094,-10.984162075471488
2.91,-98.36719739065249,-10.890592577181607
2.915,-98.31750072255129,-10.78785595528757
2.92,-98.27054300436967,-10.682082500396179
2.925,-98.2256349339717,-10.57865554485925
2.93,-98.18435158667052,-10.470975962988767
2.935,-98.14443300867329,-10.367354133955269
2.94,-98.1085932161525,-10.253305890959961
2.945,-98.07455541688185,-10.141638213775881
2.95,-98.04397863824587,-10.020199577566682
2.955,-98.0156748216249,-9.899779757412208
2.96,-97.98893279122782,-9.780622126208787
2.965,-97.96472545923842,-9.661942403904773
2.97,-97.94269757865224,-9.535491555414437
2.975,-97.92095125370714,-9.411289045278307
2.98,-97.90308801105162,-9.275710657772366
2.985,-97.88553436317736,-9.138648672676442
2.99,-97.86870528890614,-9.004483917189345
2.995,-97.85548249563789,-8.869303687739077
3.0,-97.8433937008747,-8.734148240730088
3.005,-97.83238650931881,-8.597824932161378
3.01,-97.82307666991139,-8.461181540238574
3.015,-97.81536874900716,-8.324368591813924
3.02,-97.80974732609837,-8.188703176742237
3.025,-97.80618391809367,-8.052867907766727
3.03,-97.80625922897273,-7.909689441436801
3.035,-97.80800709868664,-7.770524297945444
3.04,-97.81330441232912,-7.6226099744047096
3.045,-97.82106475118161,-7.469064793313408
3.05,-97.82955455163008,-7.322799133389064
3.055,-97.84132784887352,-7.170828392941946
3.06,-97.85446173865586,-7.0270539715507505
3.065,-97.8715425672137,-6.87679860359225
3.07,-97.89111023126044,-6.725653888423166
3.075,-97.91158244807167,-6.584107035946328
3.08,-97.91504502706556,-6.269846524949482
3.085,-97.94789947223984,-6.090779663412418
3.09,-97.97538618768075,-5.969109335658676
3.095,-98.00252530294951,-5.884958322725204
3.1,-98.0322834265763,-5.82246527441154
3.105,-98.06317581145477,-5.776066373417181
3.11,-98.09512213186974,-5.740593764977579
3.115,-98.12720002944386,-5.713492029264426
3.12,-98.15966347595453,-5.693555794468622
3.125,-98.19259799768776,-5.679894464653676
3.13,-98.22793617748798,-5.662796621214414
3.135,-98.26452348637379,-5.644596423474942
3.14,-98.30275202835662,-5.629541429703849
3.145,-98.34200768760147,-5.612413485016541
3.15,-98.38302872545054,-5.589961918276637
3.155,-98.42413933271231,-5.566993302679455
