Time (s),Elbow Flexion Angle Z (deg) (Smoothed),Shoulder Angle Z (deg) (Smoothed)
0.41,-120.2941861197286,-44.700898953542826
0.415,-120.29180631497651,-44.68528473351519
0.42,-120.28858067000154,-44.66852745475464
0.425,-120.2850929579356,-44.65080347912664
0.43,-120.28085136695957,-44.63239009037492
0.435,-120.27596317017142,-44.613564499761324
0.44,-120.27075883938254,-44.59387515005917
0.445,-120.26502312622934,-44.57354387415258
0.45,-120.25908278782981,-44.552655312690256
0.455,-120.25253661464353,-44.531182459398
0.46,-120.24549702144779,-44.50948314571026
0.465,-120.2379238487825,-44.487052447393204
0.47,-120.23019685609863,-44.464291313505676
0.475,-120.22207970735235,-44.44171278398066
0.48,-120.21441081337966,-44.41928038460582
0.485,-120.20686941946359,-44.39666224376458
0.49,-120.19965539423086,-44.37481587125331
0.495,-120.19254309270649,-44.35373354549281
0.5,-120.18598550363313,-44.33373094294236
0.505,-120.18014648123169,-44.314794622753915
0.51,-120.1750344968153,-44.296252972886414
0.515,-120.17021966522229,-44.28010308274168
0.52,-120.1660050057736,-44.26458993635105
0.525,-120.16221001607958,-44.252243362249715
0.53,-120.15892473215473,-44.24079310516575
0.535,-120.15652610477923,-44.23077370268777
0.54,-120.15442653287501,-44.224703884571845
0.545,-120.15355604883233,-44.21969141090314
0.55,-120.15378953090439,-44.2166139142441
0.555,-120.15536748283989,-44.21560074746795
0.56,-120.15820433078662,-44.21708164171244
0.565,-120.16263806654507,-44.22083581734496
0.57,-120.16807705723568,-44.22730905569689
0.575,-120.17376799021264,-44.23557865183725
0.58,-120.18024958662481,-44.24467780923605
0.585,-120.18712663933269,-44.25449494892212
0.59,-120.19522193027925,-44.26527883077675
0.595,-120.20406457677181,-44.2783110715976
0.6,-120.21394767718176,-44.29169953566248
0.605,-120.22451131395724,-44.30481750435938
0.61,-120.2354776099096,-44.31936119051309
0.615,-120.24630281546351,-44.333335262406
0.62,-120.25713470293546,-44.34818955808654
0.625,-120.26720018573235,-44.36217560986574
0.63,-120.27650404312438,-44.375323087724816
0.635,-120.2844570431923,-44.38761232643916
0.64,-120.29103739608819,-44.399674289337526
0.645,-120.29622886135355,-44.41034094316886
0.65,-120.30023452399598,-44.41987113184811
0.655,-120.30278447982735,-44.4280405467839
0.66,-120.30414763641076,-44.4349585109507
0.665,-120.3040124804616,-44.43960375999371
0.67,-120.3024833405037,-44.44197205599136
0.675,-120.29990330471583,-44.44156850211698
0.68,-120.29601997780011,-44.43796949421193
0.685,-120.29125966612828,-44.43022784434442
0.69,-120.2857374119436,-44.41691209993346
0.695,-120.27964495231825,-44.39843712201777
0.7,-120.27249783686828,-44.37334825703781
0.705,-120.26435167274225,-44.34087793381419
0.71,-120.25555102040585,-44.30047771410366
0.715,-120.24603137103668,-44.25073193503732
0.72,-120.23589277220091,-44.19021873202026
0.725,-120.22533210265007,-44.11846068767045
0.73,-120.21382710819947,-44.034685954380905
0.735,-120.2007543545697,-43.937478133139216
0.74,-120.18667007180001,-43.82540095132309
0.745,-120.17123891820647,-43.69716589730149
0.75,-120.1546673763822,-43.553096559377636
0.755,-120.13670817005817,-43.391904009150004
0.76,-120.11659419239163,-43.21200094452793
0.765,-120.0945604656934,-43.01537956465522
0.77,-120.07118423973131,-42.79842257582196
0.775,-120.04574672132773,-42.56507792928411
0.78,-120.01890445989487,-42.31310714625392
0.785,-119.99050123445375,-42.044982303109116
0.79,-119.96044773380822,-41.76135858569763
0.795,-119.92971766064689,-41.46000465016117
0.8,-119.89735296382474,-41.14574037010952
0.805,-119.86348322725087,-40.81996280096866
0.81,-119.82779621282245,-40.48482701986377
0.815,-119.79035651996419,-40.14239894448268
0.82,-119.75097510702165,-39.79365727422969
0.825,-119.70984110625155,-39.44173190785673
0.83,-119.6669440077895,-39.08797121339027
0.835,-119.6216873315341,-38.736471163559024
0.84,-119.57449486964369,-38.38810666606192
0.845,-119.52418009467709,-38.04689192507118
0.85,-119.47152316020518,-37.71210967405757
0.855,-119.41569587079884,-37.3900013046721
0.86,-119.35594203718995,-37.08462530295066
0.865,-119.29443092708554,-36.790540431266145
0.87,-119.23056651339554,-36.511183886384046
0.875,-119.16444832272303,-36.24735657432715
0.88,-119.09567124962962,-36.006199352193015
0.885,-119.02508595890959,-35.78639141090329
0.89,-118.95370753584224,-35.58688947880971
0.895,-118.88133826360506,-35.40675420281252
0.9,-118.8096910688781,-35.243283145710436
0.905,-118.73865865591291,-35.09768162359216
0.91,-118.66819635778612,-34.97058502117761
0.915,-118.59805771364924,-34.86575124917825
0.92,-118.52896736052685,-34.780177852272324
0.925,-118.46087424403495,-34.711655523340745
0.93,-118.39408532469365,-34.65933363156517
0.935,-118.32922689075404,-34.61805772271106
0.94,-118.26633910167612,-34.587983752745714
0.945,-118.20492846949873,-34.56968035969039
0.95,-118.1447770730911,-34.559980164895485
0.955,-118.08512104464202,-34.563242175360045
0.96,-118.02655686425288,-34.57436480327914
0.965,-117.9695678271286,-34.58973559083944
0.97,-117.91410729574623,-34.607547480123465
0.975,-117.85930220389815,-34.62593414799816
0.98,-117.80592332781944,-34.64219637817325
0.985,-117.75313236992686,-34.653537015560275
0.99,-117.70168343563614,-34.657923391242626
0.995,-117.65109995696167,-34.65462236743688
1.0,-117.60127461550434,-34.6427345828891
1.005,-117.55248952410926,-34.61959181861357
1.01,-117.50511522344563,-34.584556510905585
1.015,-117.45873387845478,-34.53758649119958
1.02,-117.41428899861606,-34.474418197466996
1.025,-117.36999098507101,-34.40162904935493
1.03,-117.32741031506717,-34.31355319259713
1.035,-117.28459140637163,-34.2151588212637
1.04,-117.24318154431357,-34.10307021223518
1.045,-117.20107963940069,-33.98267973453467
1.05,-117.15972277967565,-33.85147744682714
1.055,-117.11818251828808,-33.712695721306744
1.06,-117.07581931640357,-33.569625599673195
1.065,-117.03344780175998,-33.419617012842224
1.07,-116.99023701555868,-33.26693383768538
1.075,-116.94709252757482,-33.110786049513514
1.08,-116.90304593535302,-32.95471026976765
1.085,-116.85956601508306,-32.797606278737284
1.09,-116.81622009558315,-32.64144041767588
1.095,-116.77191313506312,-32.49056502751982
1.1,-116.72871390065234,-32.34178647081412
1.105,-116.68490606808538,-32.19935835013188
1.11,-116.64239991845572,-32.060116901854464
1.115,-116.60142947744913,-31.922335350743456
1.12,-116.5613140727967,-31.79109958322891
1.125,-116.52166250650983,-31.66663629300716
1.13,-116.48204912908336,-31.548758368252358
1.135,-116.44482017712524,-31.43182885229503
1.14,-116.40828401549076,-31.31707032095797
1.145,-116.37332680241686,-31.204513832702297
1.15,-116.34008170060252,-31.095375675552642
1.155,-116.30683560216318,-30.99248522729787
1.16,-116.27278468368254,-30.89700158780434
1.165,-116.23788042764053,-30.80868393395035
1.17,-116.2026846134658,-30.7222620829458
1.175,-116.16703959319355,-30.638160180297948
1.18,-116.12971365149612,-30.55909187977019
1.185,-116.09142105143721,-30.484649849373127
1.19,-116.05216512265059,-30.41739643706481
1.195,-116.01148630772842,-30.357668153298473
1.2,-115.96949235543052,-30.304483304264522
1.205,-115.92549486964377,-30.259275797865744
1.21,-115.88044349815176,-30.21648607669425
1.215,-115.83437905728107,-30.176599272916135
1.22,-115.78620181657347,-30.141242510588565
1.225,-115.7356634125326,-30.109851328455335
1.23,-115.68506324038829,-30.080822419533277
1.235,-115.6324091372376,-30.054720600692534
1.24,-115.57903087272423,-30.03096431855704
1.245,-115.5242917619856,-30.010174749144362
1.25,-115.46839581870262,-29.991422897460296
1.255,-115.41118713900434,-29.974635146888367
1.26,-115.35268660671593,-29.959688912545573
1.265,-115.29228313211857,-29.946448630772487
1.27,-115.23038385920184,-29.93512208883496
1.275,-115.16621200932983,-29.929008833721596
1.28,-115.10104548234169,-29.922926854514817
1.285,-115.03369722983314,-29.92231514643536
1.29,-114.96622892930537,-29.922486633898263
1.295,-114.89725524926733,-29.92808581168259
1.3,-114.8294815511088,-29.9342355455384
1.305,-114.76139461822245,-29.945450141565484
1.31,-114.69358896011016,-29.960421812498012
1.315,-114.62769811320535,-29.975458057939587
1.32,-114.5627866995833,-29.994434351853375
1.325,-114.50029540872735,-30.013192769937586
1.33,-114.439107363698,-30.034838127703335
1.335,-114.38060698996361,-30.05500068857674
1.34,-114.32316188361919,-30.0766312713759
1.345,-114.26713914244726,-30.097166617589856
1.35,-114.21358409023769,-30.113016965276103
1.355,-114.16149525470345,-30.125045532174557
1.36,-114.11136399465227,-30.13092037418683
1.365,-114.06238798160555,-30.130098953543104
1.37,-114.01489338376642,-30.120749887879104
1.375,-113.96747577521356,-30.10271042152652
1.38,-113.92034560238972,-30.075326100250845
1.385,-113.87387383632479,-30.038437026885653
1.39,-113.8263662823598,-29.9915590726851
1.395,-113.77830788919124,-29.93607174567883
1.4,-113.7284863530296,-29.872523219098383
1.405,-113.67705338739052,-29.800556726086086
1.41,-113.62377668803154,-29.722037047271165
1.415,-113.56893347527472,-29.636158232348976
1.42,-113.51258291240808,-29.54443112188215
1.425,-113.45432716482604,-29.447451829032932
1.43,-113.39373795555741,-29.34774115381945
1.435,-113.33213633377663,-29.244181933905075
1.44,-113.26903053296576,-29.137682074338606
1.445,-113.20353935536261,-29.03094083444643
1.45,-113.13610029672031,-28.924870429680748
1.455,-113.06683895444752,-28.819845140319725
1.46,-112.99581551110792,-28.715882894289237
1.465,-112.9234197603548,-28.61086739223937
1.47,-112.8490151758795,-28.510771097872563
1.475,-112.77323817073783,-28.41160108496174
1.48,-112.69663657160761,-28.316912179210764
1.485,-112.61851249178702,-28.225275102493285
1.49,-112.53879881763811,-28.137249674963787
1.495,-112.45780803641996,-28.05493002785966
1.5,-112.37462787378887,-27.981501082696692
1.505,-112.28929783233833,-27.91575163876818
1.51,-112.20255897075594,-27.85568022605215
1.515,-112.11402480237165,-27.79986856100878
1.52,-112.02422535051542,-27.75255752791629
1.525,-111.93332315567523,-27.71184169969822
1.53,-111.84174459217434,-27.677507918638625
1.535,-111.7499294887745,-27.650015658338276
1.54,-111.65853559536808,-27.62801227434317
1.545,-111.56780615642268,-27.61179711205184
1.55,-111.4786269677661,-27.60049691046177
1.555,-111.390322272303,-27.593018378671694
1.56,-111.30317690094694,-27.58661093116439
1.565,-111.21770551994169,-27.584004256041503
1.57,-111.13399569638963,-27.58151584633801
1.575,-111.05170570114626,-27.582799479036368
1.58,-110.97094511766758,-27.58473668259704
1.585,-110.89247049763091,-27.583210754489944
1.59,-110.81566010554953,-27.578651958141215
1.595,-110.74031801399593,-27.571503873246883
1.6,-110.66668228045724,-27.561534247660802
1.605,-110.59348528845288,-27.55204222745649
1.61,-110.52145953475517,-27.537201297877115
1.615,-110.44940259122306,-27.520722856689318
1.62,-110.3774731703981,-27.501127846609812
1.625,-110.30577265623022,-27.47497833699465
1.63,-110.2333998731547,-27.44786131962166
1.635,-110.16060341117368,-27.418766859951006
1.64,-110.08809200661187,-27.38411630840963
1.645,-110.01579292849004,-27.345873097917888
1.65,-109.94295426849774,-27.309268647080955
1.655,-109.87003476862233,-27.273056889170242
1.66,-109.79785281659623,-27.233040981675167
1.665,-109.72589929556518,-27.191226915671407
1.67,-109.65309735214629,-27.15458858411237
1.675,-109.58063324197393,-27.11940025368586
1.68,-109.50877988176194,-27.083265915422253
1.685,-109.43708500758584,-27.05014039276036
1.69,-109.36632304242244,-27.016229171668147
1.695,-109.29537559174405,-26.986767342408147
1.7,-109.22459602708798,-26.960735527417995
1.705,-109.15369469296942,-26.936735835465743
1.71,-109.08333160433774,-26.911295125596894
1.715,-109.01202654646555,-26.890670581439604
1.72,-108.94127001743882,-26.872274783120282
1.725,-108.87021533896369,-26.8568424698176
1.73,-108.79969657296674,-26.843290131146286
1.735,-108.7284104056696,-26.834068633490617
1.74,-108.65674903168606,-26.826603968379292
1.745,-108.76385023443132,-26.78248398378168
1.75,-108.59276887358507,-26.727751604792346
1.755,-108.43873000520755,-26.699568089876944
1.76,-108.3146957801968,-26.687615449953054
1.765,-108.21310749960153,-26.686763317401923
1.77,-108.12652379442135,-26.697602070261556
1.775,-108.05065537158052,-26.710056193797765
1.78,-107.98158196108425,-26.72809698973878
1.785,-107.9183605744164,-26.747714507689356
1.79,-107.85872162449678,-26.769394695236073
1.795,-107.80182137760556,-26.79131077261042
1.8,-107.74687254524244,-26.812446438197405
1.805,-107.69267020770367,-26.832293601213557
1.81,-107.63947566196082,-26.8524760243715
1.815,-107.5866846587671,-26.87470368524717
1.82,-107.5343450361256,-26.89577290085794
1.825,-107.48255672834965,-26.91741810686487
1.83,-107.43162255090509,-26.93634848127879
1.835,-107.3817143763145,-26.95181697433639
1.84,-107.33168977779584,-26.969352236743234
1.845,-107.28231035810346,-26.985906890302775
1.85,-107.23341149289698,-27.002842789190634
1.855,-107.18504686402657,-27.017119141995906
1.86,-107.13762354753015,-27.02609131803613
1.865,-107.09088180932544,-27.032924061699635
1.87,-107.04536381344788,-27.03421231964431
1.875,-107.0017420100095,-27.02934305646735
1.88,-106.9589156719271,-27.022907703458223
1.885,-106.91808228951754,-27.009248352170534
1.89,-106.87888835534011,-26.989228410609005
1.895,-106.84050737275838,-26.967268271081497
1.9,-106.80369426260866,-26.944223049219172
1.905,-106.76870717343336,-26.913674726493856
1.91,-106.73521536161431,-26.876532628145085
1.915,-106.70206206255882,-26.83780456408927
1.92,-106.66932537543116,-26.797592278420282
1.925,-106.63844472128268,-26.749011472513022
1.93,-106.60910503068948,-26.695013823642153
1.935,-106.58057321796439,-26.638838349678984
1.94,-106.55376470588031,-26.576712947065108
1.945,-106.52745144850188,-26.513340195700415
1.95,-106.5032228816034,-26.44399033953153
1.955,-106.48059879045753,-26.368644374730525
1.96,-106.4598615370656,-26.287675313143623
1.965,-106.44014022967474,-26.205128331332034
1.97,-106.42282518290132,-26.115293762032614
1.975,-106.40682545470814,-26.022910965140273
1.98,-106.39295186753743,-25.923085213707623
1.985,-106.38030598654353,-25.819857996783124
1.99,-106.37015200797097,-25.707209155359763
1.995,-106.361356542615,-25.590294067815314
2.0,-106.13646700944327,-25.51599204285439
2.005,-106.16523244014384,-25.470418571201577
2.01,-106.20444850392782,-25.413536537633433
2.015,-106.23695825499809,-25.35088624430856
2.02,-106.26336145778863,-25.28604244037189
2.025,-106.286682665517,-25.218562964053064
2.03,-106.30792346372307,-25.153144986295924
2.035,-106.32882495639564,-25.08616631180726
2.04,-106.34875970010441,-25.021055183582387
2.045,-106.36894973838388,-24.957061016104078
2.05,-106.38874171555211,-24.895719807922696
2.055,-106.40861634464902,-24.837025427529028
2.06,-106.42950605902536,-24.781383992841945
2.065,-106.4519801807495,-24.72802648984074
2.07,-106.47521157896915,-24.67725510883551
2.075,-106.50052399827653,-24.62794551631926
2.08,-106.52608854107477,-24.581493895671006
2.085,-106.55346710004551,-24.535515189471546
2.09,-106.5810935921518,-24.491646012366743
2.095,-106.6103214568826,-24.44706551677228
2.1,-106.63979813812111,-24.40335808738543
2.105,-106.66983508120026,-24.35766453826767
2.11,-106.70048125665156,-24.311417737660637
2.115,-106.73254350041698,-24.262321672064584
2.12,-106.76454395342837,-24.21167875376519
2.125,-106.79792577408116,-24.157577605381313
2.13,-106.83153792837685,-24.101512833812304
2.135,-106.86588194522886,-24.043003945728774
2.14,-106.9009942920544,-23.98201220639153
2.145,-106.93686792452625,-23.91860536138938
2.15,-106.97351801852612,-23.852960764682777
2.155,-107.0101461414734,-23.784335248816053
2.16,-107.04779745860405,-23.713136152573778
2.165,-107.08638780040114,-23.640019015152777
2.17,-107.12634770889281,-23.56558881967836
2.175,-107.16698321592582,-23.4893618428499
2.18,-107.20808922059183,-23.41224911775986
2.185,-107.24924587193162,-23.33417726788784
2.19,-107.29071562209583,-23.255813248317754
2.195,-107.33123187387956,-23.178022480689943
2.2,-107.37185519490609,-23.10001475911075
2.205,-107.41226546467438,-23.022390006568223
2.21,-107.45373935989285,-22.94601559265171
2.215,-107.49562533692517,-22.871210287888303
2.22,-107.53806919748826,-22.798678173910638
2.225,-107.58055899340663,-22.730541110783502
2.23,-107.6246169562144,-22.665928940632426
2.235,-107.66898942218191,-22.60379082878391
2.24,-107.7134135540988,-22.545308666107523
2.245,-107.75817565516564,-22.491618342430886
2.25,-107.80299148338374,-22.44536096853793
2.255,-107.84769419465694,-22.405491537746745
2.26,-107.89266848626038,-22.37164884142293
2.265,-107.93765190604336,-22.344186402862604
2.27,-107.98241971505377,-22.321722698135424
2.275,-108.02715044508163,-22.30641084962244
2.28,-108.07229334752562,-22.29527625314234
2.285,-108.11710317334273,-22.29186191533174
2.29,-108.16205624136241,-22.294897465400823
2.295,-108.2068274706088,-22.302869679947023
2.3,-108.25130997304376,-22.315512528029654
2.305,-108.29586751681597,-22.33047814899502
2.31,-108.33978848897841,-22.351849516409906
2.315,-108.38366203084799,-22.374556424833656
2.32,-108.42581999592083,-22.401579718679496
2.325,-108.46807449772155,-22.430951527780497
2.33,-108.50991096060858,-22.460798994314278
2.335,-108.55221334571357,-22.48733797820972
2.34,-108.59355888015375,-22.51249982106007
2.345,-108.6350919160096,-22.534177351694968
2.35,-108.67550841468454,-22.555333973589
2.355,-108.71580284943958,-22.573593395093454
2.36,-108.7556541711003,-22.587531126412394
2.365,-108.79456673990143,-22.59547556229996
2.37,-108.8326329928177,-22.596703467801785
2.375,-108.87174051507186,-22.58657781376658
2.38,-108.91010648032588,-22.570569068381637
2.385,-108.94831715327433,-22.5472554644495
2.39,-108.98640177580258,-22.515443292033364
2.395,-109.02446259258211,-22.47549726834087
2.4,-109.06332322362698,-22.424719300549974
2.405,-109.10182167206295,-22.367988140161295
2.41,-109.14055006908214,-22.304697922942335
2.415,-109.17868042311054,-22.235537008765345
2.42,-109.21631982604153,-22.160670212235413
2.425,-109.25311030827216,-22.07971248952369
2.43,-109.289099368047,-21.995962268680636
2.435,-109.32440793675751,-21.909638490112606
2.44,-109.35908575505465,-21.82219876101342
2.445,-109.39384121950457,-21.734320944981352
2.45,-109.42940179845314,-21.6463111418148
2.455,-109.46553489320047,-21.560720759246678
2.46,-109.50310260707847,-21.477845699788936
2.465,-109.54083961131413,-21.398984509275
2.47,-109.57952775827103,-21.324651457563746
2.475,-109.61905103173135,-21.255124052639523
2.48,-109.66015261953629,-21.18929696029314
2.485,-109.70125708396357,-21.128812002536463
2.49,-109.743689188881,-21.075595216199286
2.495,-109.7875969104602,-21.029685782237017
2.5,-109.83285553466459,-20.990660982128297
2.505,-109.87962438560119,-20.956619966476755
2.51,-109.92821678860012,-20.92807716822538
2.515,-109.97817345806038,-20.906027583863334
2.52,-110.02966653831135,-20.88969657523347
2.525,-110.08310118009254,-20.88104958209659
2.53,-110.1382719880384,-20.877913329859844
2.535,-110.19416673084118,-20.883501841490915
2.54,-110.25224458084911,-20.891914317424682
2.545,-110.31100221975372,-20.90572848309095
2.55,-110.3708485809397,-20.926190190037875
2.555,-110.43180989376671,-20.950003195994977
2.56,-110.49381854628432,-20.981767025300282
2.565,-110.55752789417443,-21.015818061563845
2.57,-110.62234313347768,-21.054420272259442
2.575,-110.68872196425528,-21.0936529343809
2.58,-110.75702985344869,-21.131120523680767
2.585,-110.8255023669824,-21.169581596411742
2.59,-110.89447063353431,-21.209118867924122
2.595,-110.96360409069077,-21.24947560307101
2.6,-111.03280688124093,-21.28994382205672
2.605,-111.10187354186743,-21.32619647557095
2.61,-111.17101445106132,-21.357651797322294
2.615,-111.24015594916999,-21.384280099209086
2.62,-111.31008253867371,-21.405682409567188
2.625,-111.38103354549153,-21.421338721148427
2.63,-111.45112315114511,-21.43548113207506
2.635,-111.52141923939173,-21.44483341865007
2.64,-111.59142764275308,-21.449640109628348
2.645,-111.66133382409355,-21.450899845975716
2.65,-111.73154159776904,-21.448094853790163
2.655,-111.80076225961868,-21.443421640353844
2.66,-111.86969276767095,-21.435174977915285
2.665,-111.93830752678215,-21.42332215905189
2.67,-112.006373643795,-21.40952268681016
2.675,-112.0739308931098,-21.393698611519667
2.68,-112.14028827379795,-21.378274488662978
2.685,-112.20621397992944,-21.3614424177214
2.69,-112.2716774332353,-21.34454247434782
2.695,-112.3373072549753,-21.32623096106326
2.7,-112.40224532831785,-21.307864853110647
2.705,-112.46744087068573,-21.288605284377493
2.71,-112.53172875942613,-21.269898430315113
2.715,-112.59608548324776,-21.249650653468528
2.72,-112.66008274252881,-21.227844642007344
2.725,-112.72299064531256,-21.206029316631906
2.73,-112.78600978504392,-21.17943064169023
2.735,-112.84783277084202,-21.153980665473334
2.74,-112.91002156334015,-21.12352207297973
2.745,-112.96996242270276,-21.09551026523777
2.75,-113.02852080454606,-21.069366585879234
2.755,-113.08603544813937,-21.043092491335756
2.76,-113.14260995718824,-21.01607129493267
2.765,-113.19794217309348,-20.98859956510866
2.77,-113.25227137647295,-20.958954041993753
2.775,-113.30592767672891,-20.924433020000052
2.78,-113.3574823212282,-20.89141392330477
2.785,-113.40682812747524,-20.858682627012666
2.79,-113.45532410699911,-20.821338485582512
2.795,-113.50188744931717,-20.782871224715905
2.8,-113.54633232915592,-20.747024942806917
2.805,-113.58910038732257,-20.71076704342075
2.81,-113.63047584316527,-20.675045824367086
2.815,-113.6703345715623,-20.634395558222895
2.82,-113.70883856938785,-20.590653018188014
2.825,-113.7453736890961,-20.5459278805858
2.83,-113.78009443022275,-20.501129151282765
2.835,-113.81192466420313,-20.45965791071106
2.84,-113.84206607170954,-20.417452535730884
2.845,-113.87002713538025,-20.378172923508636
2.85,-113.89609406781362,-20.339207644566873
2.855,-113.92004222065967,-20.301888482184935
2.86,-113.94209415841591,-20.26572355206195
2.865,-113.96189983917877,-20.231707771410065
2.87,-113.97970866837082,-20.19960188905712
2.875,-113.99404446306606,-20.172980072028427
2.88,-114.00685591972419,-20.146457459964733
2.885,-114.01741278397932,-20.124017395637114
2.89,-114.02650843733501,-20.102000532288002
2.895,-114.03384133275733,-20.082338166209496
2.9,-114.03911778296005,-20.067018537225824
2.905,-114.04338163944605,-20.05044596253557
2.91,-114.04629194319018,-20.03649765113554
2.915,-114.04786769802043,-20.025307338784188
2.92,-114.04723395773186,-20.020088550136652
2.925,-114.04548356700953,-20.01741929601991
2.93,-114.04368545153693,-20.013467999274795
2.935,-114.04114442002998,-20.00996482366493
2.94,-114.03771145439087,-20.009859779383067
2.945,-114.03451740696062,-20.009069192959817
2.95,-114.03003746404,-20.011902790549797
2.955,-114.02575589480857,-20.01480866610757
2.96,-114.0202119640287,-20.02091390744939
2.965,-114.01557763482532,-20.02716490294192
2.97,-114.01036904572932,-20.03559436680294
2.975,-114.00541520759029,-20.045666796529552
2.98,-114.0013113320778,-20.05568722281327
2.985,-113.99694715621878,-20.07098475843129
2.99,-113.99355550521877,-20.08558334050563
2.995,-113.98948406532207,-20.105598588869125
3.0,-113.98710360370345,-20.123737013295504
3.005,-113.98598810844872,-20.139258970757723
3.01,-113.98573535074189,-20.153495628439668
3.015,-113.98631004099536,-20.166165691181746
3.02,-113.98775815986554,-20.177037457246666
3.025,-113.9898029173912,-20.187280457088107
3.03,-113.99181714194893,-20.201038274932227
3.035,-113.99422523726254,-20.212851287684497
3.04,-113.99833004144836,-20.22196477609873
3.045,-114.00204729438725,-20.234131660965883
3.05,-114.00642279553112,-20.248293882080745
3.055,-114.01149387301871,-20.259433130987855
3.06,-114.017287005366,-20.26806081224904
3.065,-114.023025096829,-20.275143008901285
3.07,-114.02917375251769,-20.284731198894264
3.075,-114.03531427665186,-20.296763765883323
3.08,-114.04174971120307,-20.31094909057924
3.085,-114.04890835579295,-20.32546786110632
3.09,-114.05683281614313,-20.339226428684288
3.095,-114.06533781059376,-20.353625678950436
3.1,-114.07436687127463,-20.36814995356594
3.105,-114.08401236720887,-20.38265867856537
3.11,-114.09428689211315,-20.397205216425803
3.115,-114.1052427235023,-20.41175117216659
3.12,-114.11690880880433,-20.426215742145523
3.125,-114.12926016444096,-20.44045402160825
3.13,-114.14361899476553,-20.45092655779254
3.135,-114.1577036852455,-20.465770511222967
3.14,-114.17103118983223,-20.481233189879333
3.145,-114.1857078756009,-20.49401377381102
3.15,-114.20084473034277,-20.504273091122847
3.155,-114.21706681917831,-20.5097074271214
3.16,-114.23194507236639,-20.517077680128263
