Time (s),Elbow Flexion Angle Z (deg) (Smoothed),Shoulder Angle Z (deg) (Smoothed)
1.315,-91.2425268250679,64.66030477926896
1.32,-91.18987076943812,64.67973828625665
1.325,-91.13348199053031,64.69959289678012
1.33,-91.07318826247307,64.71982257808659
1.335,-91.00914378128437,64.74074396475447
1.34,-90.9420374731007,64.76277191329238
1.345,-90.87128892160464,64.78652250107466
1.35,-90.79674191714248,64.8105270357187
1.355,-90.72004329429711,64.83449873609698
1.36,-90.64120180298362,64.85800011778173
1.365,-90.56008257944512,64.88097149878696
1.37,-90.47682458719163,64.9057944551393
1.375,-90.39167645473111,64.9298571428559
1.38,-90.30423360438341,64.95393635416305
1.385,-90.21512249880911,64.97717779338025
1.39,-90.12529324559841,64.99956505243482
1.395,-90.03386367980983,65.01995154816518
1.4,-89.94077287367607,65.03810244399521
1.405,-89.84610458447358,65.0551655847232
1.41,-89.7509380642806,65.07007640037023
1.415,-89.65588759201623,65.08256732428697
1.42,-89.56074690253288,65.09371880223664
1.425,-89.46531318715994,65.10484822306157
1.43,-89.36927821015027,65.11460378037881
1.435,-89.27363917868864,65.1240395207127
1.44,-89.1786848988635,65.13330724138588
1.445,-89.08354222519027,65.14130343835524
1.45,-88.98936415094168,65.14873804389556
1.455,-88.89625475322035,65.15511740922659
1.46,-88.80464688441243,65.16066809440633
1.465,-88.71287059276371,65.1663807538097
1.47,-88.62225952116526,65.17120564678575
1.475,-88.53154014360292,65.1751535640659
1.48,-88.4414734829764,65.17779073138566
1.485,-88.3519680785505,65.17971669346858
1.49,-88.26326167296938,65.18046583387948
1.495,-88.17442309678418,65.18056020521291
1.5,-88.08589360800755,65.17996716346791
1.505,-87.99740769666187,65.17944320143027
1.51,-87.90851451221829,65.17898149901346
1.515,-87.81936916351277,65.17856137851241
1.52,-87.72976459262783,65.17772282044768
1.525,-87.63954001222963,65.17696674669743
1.53,-87.54878639606618,65.17657777752486
1.535,-87.45720795487838,65.17554327617714
1.54,-87.36469711431576,65.17493010940099
1.545,-87.27101801173131,65.17396606265022
1.55,-87.17683775849795,65.17302206618372
1.555,-87.08201514643426,65.1717264671894
1.56,-86.98638937235106,65.17052966318478
1.565,-86.89065232734436,65.16913691816224
1.57,-86.79416334911157,65.16783109243573
1.575,-86.69737744682612,65.16682656005673
1.58,-86.60020689256669,65.16637490769769
1.585,-86.50297202201469,65.16609022174782
1.59,-86.40574859906062,65.16599802713414
1.595,-86.30864025006065,65.16710128428606
1.6,-86.2123076241801,65.1681399465434
1.605,-86.11676111803047,65.16872156787119
1.61,-86.02066684635955,65.16984748465298
1.615,-85.9247805703397,65.17068635756064
1.62,-85.82973906543585,65.17094983578212
1.625,-85.73476899363357,65.17040270221172
1.63,-85.63981456657972,65.16975651317004
1.635,-85.54523892953246,65.1681407778193
1.64,-85.45123078438759,65.1660926295034
1.645,-85.35760351310172,65.16415963441857
1.65,-85.26457734716365,65.16189563749904
1.655,-85.1730408480357,65.15947864504166
1.66,-85.08226710457605,65.15596474665213
1.665,-84.99212860313774,65.15206513397688
1.67,-84.9027735916992,65.14697484427609
1.675,-84.81389611089557,65.14161489727842
1.68,-84.7261030827409,65.13436029355013
1.685,-84.6394392013393,65.1261415887097
1.69,-84.55363499739357,65.11640495820846
1.695,-84.46865948492443,65.10482294276076
1.7,-84.38490016761261,65.0920749643241
1.705,-84.30184463521095,65.07785937620206
1.71,-84.21966549865067,65.06221590522877
1.715,-84.13865858569683,65.04496526308512
1.72,-84.05912283177261,65.0256838388173
1.725,-83.98072789870504,65.00506229359544
1.73,-83.9039728193148,64.98323631112697
1.735,-83.82879536342678,64.96074333053852
1.74,-83.75519280391242,64.93699646877495
1.745,-83.68320744297557,64.91300192529718
1.75,-83.61288585924774,64.88862454868615
1.755,-83.54410940677998,64.86414738725554
1.76,-83.47704944392692,64.83911998912649
1.765,-83.41177470837232,64.81369874289214
1.77,-83.34807211035198,64.78786327210005
1.775,-83.28643315137217,64.76253274366226
1.78,-83.22573345262472,64.73711285419704
1.785,-83.16635458334119,64.7104942875251
1.79,-83.10858480599627,64.68386217807753
1.795,-83.05254508822236,64.6584349634181
1.8,-82.99870820403476,64.63320046433543
1.805,-82.94610853246799,64.60693468934619
1.81,-82.89491554734943,64.58023067566525
1.815,-82.84529532718588,64.55487760085042
1.82,-82.79715240435638,64.52900754716858
1.825,-82.7509956374987,64.50260003170958
1.83,-82.70624280957507,64.47567743550127
1.835,-82.66400887675667,64.4488501325046
1.84,-82.6233369136318,64.42333035855728
1.845,-82.58430698090399,64.39688313211954
1.85,-82.54680411560693,64.3689580488787
1.855,-82.5120446397411,64.34151006817697
1.86,-82.47969351514031,64.31457078982413
1.865,-82.45022891118552,64.28720886769679
1.87,-82.42354919024056,64.25799466578961
1.875,-82.39778669731885,64.2283048879917
1.88,-82.37422401866249,64.1977391107374
1.885,-82.35451325058168,64.16482296088122
1.89,-82.33823977439876,64.13228922059267
1.895,-82.32480544066524,64.09915061269669
1.9,-82.31328006523205,64.06459537701751
1.905,-82.30532719427237,64.02923583093492
1.91,-82.30010176447777,63.992526476249644
1.915,-82.29788128836282,63.95494299077999
1.92,-82.2988610999101,63.916066250649976
1.925,-82.30190721193979,63.876022143195684
1.93,-82.30770036467258,63.83294957077048
1.935,-82.31507191102698,63.78879651407612
1.94,-82.32630891526263,63.74334377448971
1.945,-82.34091742961178,63.69667564610628
1.95,-82.3585358920911,63.648834603274054
1.955,-82.37764118099912,63.60013126684514
1.96,-82.4000057962792,63.55082843552393
1.965,-82.42526589503568,63.5011387324729
1.97,-82.45308036874971,63.451600593443715
1.975,-82.48408067679743,63.402248929759374
1.98,-82.5186165960708,63.35326087793486
1.985,-82.5565759315031,63.30483390337145
1.99,-82.59795971822534,63.2571951776925
1.995,-82.64266806043014,63.21057042514998
2.0,-82.69053753652247,63.16517281705014
2.005,-82.74136423474891,63.12119506217461
2.01,-82.79490014496204,63.07879967383059
2.015,-82.85087145801559,63.038089075629046
2.02,-82.90901100138011,62.9990755192631
2.025,-82.96930644635053,62.9618999048664
2.03,-83.03086030940518,62.92625560261719
2.035,-83.09470986205643,62.89229534757179
2.04,-83.16021522571134,62.86090955853919
2.045,-83.22716538992796,62.83223878230417
2.05,-83.29540457541347,62.80382395524126
2.055,-83.36474798070012,62.77701322793148
2.06,-83.43569923893926,62.75286301614865
2.065,-83.50830161498402,62.731418503249145
2.07,-83.58276980678905,62.71023930100221
2.075,-83.6590728034594,62.691295533306466
2.08,-83.73637704364603,62.67456905252547
2.085,-83.81482668916462,62.6602220910994
2.09,-83.89297035493281,62.64750052549203
2.095,-83.97154419805497,62.63532022922257
2.1,-84.05059254343085,62.62536170921078
2.105,-84.12974108360164,62.61656337402766
2.11,-84.2086332374443,62.60810779405982
2.115,-84.28738952410991,62.60052224059315
2.12,-84.3656377743534,62.59278988425439
2.125,-84.44299346077892,62.58700745203622
2.13,-84.5219089786842,62.58156254501681
2.135,-84.60095296609047,62.57665528777429
2.14,-84.67902370834965,62.57457062674006
2.145,-84.75592093365485,62.57269639855822
2.15,-84.8313440440311,62.57214752542407
2.155,-84.90728637568071,62.572163310606065
2.16,-84.98175993114064,62.57280514167811
2.165,-85.05485085279231,62.57422976511239
2.17,-85.12658368026294,62.57628642324735
2.175,-85.19686651339617,62.578046857232266
2.18,-85.26677977303966,62.57908537905609
2.185,-85.33569089899947,62.581299762167816
2.19,-85.40540451199183,62.583595762077216
2.195,-85.47345121520142,62.586103610499606
2.2,-85.54031401390583,62.58860472943774
2.205,-85.60621789168333,62.59190607714664
2.21,-85.6729567532657,62.59582406849412
2.215,-85.73919762168853,62.600218695779006
2.22,-85.8055618428487,62.605442950008985
2.225,-85.87260208838087,62.61086755532282
2.23,-85.93994485945156,62.61694991732422
2.235,-86.17370750866218,62.688596815328694
2.24,-86.14505830935984,62.645479682437816
2.245,-86.12927665858629,62.60844182427568
2.25,-86.14236628689046,62.58009508709025
2.255,-86.17846888944092,62.55973388751608
2.26,-86.2305886294124,62.54784668961805
2.265,-86.29366231398055,62.5438782146809
2.27,-86.36408694874011,62.54737565743159
2.275,-86.43982037645083,62.55815439307678
2.28,-86.5189818433017,62.575707223265454
2.285,-86.60072240367678,62.59985888015464
2.29,-86.68415110874372,62.63132349769977
2.295,-86.7688549253647,62.66901511925404
2.3,-86.85432881831812,62.70994017984432
2.305,-86.9407051597981,62.75702589866014
2.31,-87.02817305035055,62.81050768307202
2.315,-87.1163782848972,62.87008444811767
2.32,-87.2052601984173,62.9350234750492
2.325,-87.2939981902178,63.004948868602845
2.33,-87.38330557203845,63.07852269133949
2.335,-87.47201389612282,63.15453052617152
2.34,-87.56056537407248,63.23313598495881
2.345,-87.64913605744016,63.3140540759688
2.35,-87.7380680355144,63.39779688101534
2.355,-87.82725601485708,63.483289265893816
2.36,-87.9174886996291,63.57123283879467
2.365,-88.00775742825263,63.66086825975552
2.37,-88.09774782214603,63.751698736097
2.375,-88.18861470474813,63.84548734965561
2.38,-88.28059459783745,63.94126255181196
2.385,-88.3735549819911,64.03731950440431
2.39,-88.4667520600676,64.13312916940238
2.395,-88.56061633332408,64.22830242360972
2.4,-88.65482460304708,64.32381997553615
2.405,-88.74962763822342,64.4178430949726
2.41,-88.84479119345681,64.51185600353226
2.415,-88.9400968153282,64.60391196855977
2.42,-89.03621470021801,64.6943939613569
2.425,-89.13270187999558,64.78177756007939
2.43,-89.22965731499976,64.86610502389512
2.435,-89.326925037938,64.94691142041599
2.44,-89.42481991437914,65.02499542231861
2.445,-89.52261380778555,65.09911905139289
2.45,-89.6209303540267,65.16937038664398
2.455,-89.71926370019534,65.2359784117408
2.46,-89.8175265374057,65.29720974200876
2.465,-89.91577239801408,65.35362633808116
2.47,-90.0139973136407,65.40467480577011
2.475,-90.11204428865713,65.44959434641656
2.48,-90.20977990441285,65.4885043919442
2.485,-90.30711379646024,65.52148272667432
2.49,-90.20120535006284,65.47043071417121
2.495,-90.3341270946097,65.52178881967755
2.5,-90.47994644725641,65.57821466171248
2.505,-90.61927688509192,65.63487741964585
2.51,-90.752137484426,65.69457229608699
2.515,-90.88016265826911,65.75405329678915
2.52,-91.00526840245357,65.8142214297027
2.525,-91.12886556660226,65.8755726902069
2.53,-91.25114723776127,65.93925514960576
2.535,-91.37277492581762,66.00309419692279
2.54,-91.49405535799049,66.06828289202348
2.545,-91.61552901311293,66.13463846519612
2.55,-91.73700357425814,66.20017599492499
2.555,-91.85900097397274,66.26796380438842
2.56,-91.98172428367396,66.33620659357956
2.565,-92.10503211171083,66.40444222745575
