Time (s),Elbow Flexion Angle Z (deg) (Smoothed),Shoulder Angle Z (deg) (Smoothed)
0.005,98.05490021090837,13.816201331853486
0.01,98.09213422193127,13.821179077947571
0.015,98.12791709424808,13.82679182237771
0.02,98.1622892571855,13.832986864725566
0.025,98.19529114007025,13.839711504572797
0.03,98.22696317222903,13.846913041501066
0.035,98.25734578298855,13.854538775092037
0.04,98.2864794016755,13.862536004927367
0.045,98.3144044576166,13.870852030588722
0.05,98.34116138013856,13.879434151657758
0.055,98.36679059856807,13.888229667716143
0.06,98.39133254223185,13.897185878345532
0.065,98.4148276404566,13.90625008312759
0.07,98.43731632256902,13.915369581643978
0.075,98.45883901789581,13.924491673476355
0.08,98.4794361557637,13.933563658206387
0.085,98.49914816549938,13.942532835415731
0.09,98.51801547642955,13.951346504686052
0.095,98.53607851788092,13.959951965599009
0.1,98.55337771918022,13.968296517736263
0.105,98.56995350965413,13.976327460679478
0.11,98.58584631862935,13.983992094010313
0.115,98.60109657543259,13.99123771731043
0.12,98.61574470939058,13.998011630161491
0.125,98.62983114983,14.004261132145158
0.13,98.64339632607572,14.00993352284283
0.135,98.6577375070764,14.01408294865089
0.14,98.67064261930997,14.017263788534013
0.145,98.68447053387203,14.019491954517388
0.15,98.69701351559304,14.020630548823036
0.155,98.71018008561727,14.020620476114708
0.16,98.72132626106857,14.019697904822038
0.165,98.73322684545327,14.017665788579315
0.17,98.74373210944566,14.014597646605544
0.175,98.75499520034239,14.010530800244357
0.18,98.76501181906534,14.005418489659746
0.185,98.77581862329649,13.999458148542168
0.19,98.78559649595499,13.992467072866615
0.195,98.79617849781233,13.984815977711573
0.2,98.80585119028555,13.976199714602554
0.205,98.81634100432437,13.967133380144244
0.21,98.82637860653507,13.9575635733536
0.215,98.83646652245613,13.947501762214054
0.22,98.84620604996526,13.93711217921104
0.225,98.85588230990321,13.9264290085843
0.23,98.86509391832016,13.915594953452812
0.235,98.87420705565054,13.904671745679135
0.24,98.88272188724356,13.89377675372009
0.245,98.89114069854168,13.882982418627563
0.25,98.89883778341337,13.872370259801768
0.255,98.90648253867396,13.86203100183443
0.26,98.91331206142647,13.852005966159782
0.265,98.92017462229984,13.84239321615412
0.27,98.92616845454974,13.833193073455531
0.275,98.93231854854962,13.824510580080823
0.28,98.93759284241807,13.816298679471526
0.285,98.94318727717311,13.808678506874184
0.29,98.94794389453705,13.801556128111358
0.295,98.95320610432661,13.79506982717589
0.3,98.95771911481383,13.789074520373925
0.305,98.96271114634342,13.7837358196106
0.31,98.96789293528543,13.778960390948567
0.315,98.97339330901984,13.774715241568062
0.32,98.97921611587842,13.77096890076759
0.325,98.98540402953446,13.767696317017108
0.33,98.99200093546662,13.76486937189944
0.335,98.9990617816919,13.762466286891852
0.34,99.00663832249691,13.7604607420324
0.345,99.01478848218343,13.75883403701077
0.35,99.02355628439865,13.757560481550847
0.355,99.03299098507136,13.756622865749812
0.36,99.04313621599391,13.756001159708905
0.365,99.05401917370531,13.755679505764308
0.37,99.0661067362775,13.755862533692458
0.375,99.07817285555541,13.756042841287195
0.38,99.09141985548746,13.756730888581586
0.385,99.1050096061047,13.757437785680047
0.39,99.11964104283034,13.758652155201439
0.395,99.1346108428258,13.759876731069523
0.4,99.1504294117628,13.76161616118119
0.405,99.16662902217301,13.76337597907061
0.41,99.18338556479004,13.765894681645978
0.415,99.20144815737426,13.768231821785054
0.42,99.21996003533299,13.771288128836176
0.425,99.23938754897996,13.77426227774102
0.43,99.25902646039357,13.777923531676556
