Time (s),Elbow Flexion Angle Z (deg) (Smoothed),Shoulder Angle Z (deg) (Smoothed)
0.005,99.09056661449284,2.1223684380444254
0.01,97.70826678410496,5.130340807757099
0.015,96.51455988643734,7.7256054288767695
0.02,95.50075962682214,9.927193172962962
0.025,94.6581797105915,11.7541349115752
0.03,93.9781338430776,13.225461516273013
0.035,93.45193572961257,14.360203858615922
0.04,93.07089907552859,15.177392810163452
0.045,92.82633758615782,15.696059242475132
0.05,92.70956496683239,15.935234027110484
0.055,92.71189492288448,15.913948035629033
0.06,92.82464115964623,15.65123213959031
0.065,93.03911738244983,15.166117210553836
0.07,93.3466372966274,14.477634120079136
0.075,93.73851460751112,13.604813739725735
0.08,94.20606302043313,12.566686941053161
0.085,94.74059624072561,11.382284595620938
0.09,95.33342797372069,10.07063757498859
0.095,95.97587192475055,8.650776750715643
0.1,96.65924179914732,7.141732994361624
0.105,97.37485130224319,5.562537177486057
0.11,98.1140141393703,3.9322201716484666
0.115,98.8680440158608,2.269812848408379
0.12,99.62825463704688,0.5943460793253195
0.125,100.38595970826066,-1.0751492640411868
0.13,101.13247293483238,-2.7196423101315466
0.135,101.55432507870879,-3.633876365263015
0.14,101.93241456657938,-4.452984426600742
0.145,102.2651475299534,-5.1765903746403215
0.15,102.55273265985443,-5.804187729053773
0.155,102.79477918638958,-6.336067669709269
0.16,102.99246065369348,-6.7728453815487155
0.165,103.14474643819592,-7.1139203540282665
0.17,103.25221729597303,-7.35962660445296
0.175,103.31440170558592,-7.509611866633302
0.18,103.33271824729692,-7.564171935038019
0.185,103.30627708441669,-7.522995525606325
0.19,103.23545538743602,-7.386961492219388
0.195,103.11974561598026,-7.155590419035401
0.2,102.95977435955318,-6.8299550986431
0.205,102.7546884119666,-6.409057175020828
0.21,102.5049684522846,-5.8938204115607356
0.215,102.2101127500037,-5.283894201227558
0.22,101.86972242632706,-4.579185385399354
0.225,101.48402373326493,-3.7797632496771554
0.23,101.05287503001006,-2.885616342838964
0.235,100.57610901945492,-1.8966558322951443
0.24,100.05297527237119,-0.8125937332668749
0.245,99.4841844617073,0.366389521166952
0.25,98.86957397902368,1.640347094611398
0.255,98.20911410903796,3.0093111850777476
0.26,97.50204544383605,4.473514989014388
0.265,96.74960046433483,6.0326869328862465
0.27,95.95176039774215,7.686848564633253
0.275,95.38514459670478,8.826295688463894
0.28,94.92156950780132,9.71263372284744
0.285,94.52473115132663,10.44262768556459
0.29,94.18648817413577,11.04780521121635
0.295,93.9032056739659,11.537105070329797
0.3,93.67621485197675,11.908865174069398
0.305,93.5061739314576,12.16005184398264
0.31,93.39674814831413,12.283894561144978
0.315,93.35164539853497,12.273524477337867
0.32,93.37452767899434,12.122034601916004
0.325,93.46992093591975,11.821868078325442
0.33,93.6408255226601,11.366620966273082
0.335,93.89066676481734,10.749415991754985
0.34,94.2227881673406,9.963262140478642
