Time (s),Elbow Flexion Angle Z (deg) (Smoothed),Shoulder Angle Z (deg) (Smoothed)
0.715,-130.31235683707195,-32.75168169607403
0.72,-130.2813258057915,-32.69235202156271
0.725,-130.25119397947606,-32.63414122630122
0.73,-130.22214321954948,-32.5769981720984
0.735,-130.19422091100338,-32.5210681125274
0.74,-130.16762506511787,-32.465928016488995
0.745,-130.1417899839156,-32.412013810051704
0.75,-130.1176882149061,-32.35883223855518
0.755,-130.09392092685883,-32.306675326733846
0.76,-130.07072844231783,-32.25621668893911
0.765,-130.0490605449702,-32.20715316315144
0.77,-130.02846483498814,-32.15930257310409
0.775,-130.00871840811547,-32.11255333982588
0.78,-129.98968064961585,-32.066683243107946
0.785,-129.97116050193412,-32.021498751953004
0.79,-129.95322102425627,-31.976719069513994
0.795,-129.93636211465468,-31.932710423791544
0.8,-129.91991544542094,-31.88890588235233
0.805,-129.90438456136923,-31.844009100998278
0.81,-129.8890666153229,-31.798224073024823
0.815,-129.8738897823255,-31.750642891118105
0.82,-129.85983811637612,-31.70022616140735
0.825,-129.84623724206415,-31.64671767197384
0.83,-129.83201343178533,-31.590610050057155
0.835,-129.81624528301637,-31.533324430903832
0.84,-129.80149446193326,-31.47537281478569
0.845,-129.78718439828515,-31.41419637817331
0.85,-129.77194269405626,-31.35217635959984
0.855,-129.7557340823097,-31.290210235791825
0.86,-129.7386553942307,-31.22909306439497
0.865,-129.72045853812975,-31.16953123060485
0.87,-129.70120179392262,-31.11258205621812
0.875,-129.67862628824867,-31.058588128835844
0.88,-129.65350522095383,-31.00746444540021
0.885,-129.6273586944187,-30.958215694579124
0.89,-129.59860873405717,-30.914821880449697
0.895,-129.5672051009058,-30.87823474597327
0.9,-129.53349398627128,-30.847340003170487
0.905,-129.49830317787246,-30.821224086615185
0.91,-129.46020424018417,-30.803322886134996
0.915,-129.4190070216741,-30.793138628280907
0.92,-129.3746561416995,-30.792077446827193
0.925,-129.32790896735804,-30.79463283653025
0.93,-129.27848420122518,-30.802627894175952
0.935,-129.22621420643483,-30.817264411424357
0.94,-129.17167940383456,-30.838383431107697
0.945,-129.11573075267594,-30.865245880993317
0.95,-129.0574537815101,-30.901201540238148
0.955,-128.99737744909038,-30.942012276608164
0.96,-128.9348150127951,-30.990334770888893
0.965,-128.87072730978937,-31.04194925592819
0.97,-128.8054882330266,-31.098357704590672
0.975,-128.738845387209,-31.16023786948682
0.98,-128.67053074814584,-31.22757358490506
0.985,-128.60190584157945,-31.29619938843402
0.99,-128.5324615053544,-31.367105064666774
0.995,-128.46251446238628,-31.440450705564643
1.0,-128.39223993748195,-31.515274826156272
1.005,-128.3212678429838,-31.5921261591423
1.01,-128.25055428208776,-31.669509123648847
1.015,-128.17939994110608,-31.74867189064245
1.02,-128.10803066886885,-31.827616256313235
1.025,-128.0366275566806,-31.904930879521004
1.03,-127.96516661758798,-31.980504838161067
1.035,-127.89370511223113,-32.05424738499112
1.04,-127.82240773290204,-32.12580184828587
1.045,-127.75116942625863,-32.19459682212446
1.05,-127.67954073704709,-32.26022444675922
1.055,-127.60807128134027,-32.32240551994321
1.06,-127.53564209834633,-32.38093427710645
1.065,-127.463199619468,-32.435591512830925
1.07,-127.39042750684935,-32.48658094860524
1.075,-127.31640542254395,-32.53541699019168
1.08,-127.24196842510344,-32.580543473237725
1.085,-127.16846259258175,-32.62085743504887
1.09,-127.09510181430821,-32.66175700921815
1.095,-127.02152979682197,-32.69812466646973
1.1,-126.94839706448376,-32.72976740356457
1.105,-126.87442818636644,-32.761889057509165
1.11,-126.80029885161369,-32.7922022990322
1.115,-126.72661947042724,-32.81764032933865
1.12,-126.65290529796583,-32.840617696889446
1.125,-126.57889614713568,-32.86073949353263
1.13,-126.50529851185514,-32.88367706403253
1.135,-126.43246363450801,-32.90642992593201
1.14,-126.36008666107708,-32.92917226211176
1.145,-126.28813060318225,-32.951360003623456
1.15,-126.21677591791193,-32.972285408502394
1.155,-126.14593460780297,-32.99171307390817
1.16,-126.07546202631754,-33.00942241726816
1.165,-126.00519484019783,-33.025380658677925
1.17,-125.93623223628833,-33.03642060522259
1.175,-125.86825839769627,-33.04350768986776
1.18,-125.80051487009658,-33.04927708441804
1.185,-125.73341106253581,-33.05269131124085
1.19,-125.66727604249007,-33.05179573036698
1.195,-125.60120711680659,-33.048161890415905
1.2,-125.5355920405874,-33.041149595686704
1.205,-125.47088110715744,-33.02815714059145
1.21,-125.40579290583918,-33.012120858908965
1.215,-125.34142315794001,-32.98980366259648
1.22,-125.27656424833845,-32.96531867539405
1.225,-125.2113471652788,-32.936932693831615
1.23,-125.14618824888205,-32.90330193662307
1.235,-125.08177530634656,-32.86376005118966
1.24,-125.0168405173366,-32.822153946861135
1.245,-124.9518235067588,-32.778308052276884
1.25,-124.886692858273,-32.73189919816921
1.255,-124.82170753584212,-32.684027828489256
1.26,-124.7571789621485,-32.63392643094912
1.265,-124.69284565901593,-32.582841219506044
1.27,-124.62975598541064,-32.52913775396889
1.275,-124.56668662936636,-32.47438924097879
1.28,-124.50371310788229,-32.41975466261915
1.285,-124.44089743821819,-32.365099732722655
1.29,-124.37827726562087,-32.310055049943884
1.295,-124.31566830505548,-32.2549902511942
1.3,-124.25304969534747,-32.19978220797692
1.305,-124.19017352601179,-32.145384527395244
1.31,-124.1273186708622,-32.09150716890468
1.315,-124.06460463430417,-32.038321758136604
1.32,-124.00208901673639,-31.985761170127812
1.325,-123.94003920813371,-31.934227237309408
1.33,-123.87903748669044,-31.882374230446285
1.335,-123.81951969466795,-31.831657865409706
1.34,-123.7608634850143,-31.78374669414875
1.345,-123.70515776121533,-31.733257031868742
1.35,-123.65078885138725,-31.686025760492267
1.355,-123.59765208724764,-31.643247600171545
1.36,-123.5471372624498,-31.599984010962274
1.365,-123.498760968536,-31.558127900971105
1.37,-123.45172164714704,-31.521437518402987
1.375,-123.40625234999423,-31.48844551405407
1.38,-123.36196230944972,-31.45965019366177
1.385,-123.32077612176711,-31.428884781081642
1.39,-123.28135004190119,-31.3987059684245
1.395,-123.24433153638579,-31.368015914289646
1.4,-123.20906727218951,-31.337023461459452
1.405,-123.17579537475132,-31.30555229110452
1.41,-123.14376341479752,-31.273691358807074
1.415,-123.11343670298072,-31.240876966635113
1.42,-123.08408709143801,-31.207164454460425
1.425,-123.05582103784674,-31.17225824140917
1.43,-123.02871136378846,-31.13585444743876
1.435,-123.00272425196258,-31.097668200864657
1.44,-122.97781693809362,-31.057521085414702
1.445,-122.95325749167354,-31.017024394662926
1.45,-122.92951459828981,-30.975074860132136
1.455,-122.90703533488632,-30.93184886180828
1.46,-122.8857558268567,-30.886649545855487
1.465,-122.86574262157458,-30.83956859498457
1.47,-122.84620926861075,-30.79200676572457
1.475,-122.82765917687593,-30.743462286800927
1.48,-122.80980735690267,-30.694545788125982
1.485,-122.79276561190277,-30.64461297651077
1.49,-122.7766305465559,-30.59393906543691
1.495,-122.76136082357236,-30.542321289269843
1.5,-122.7468987972524,-30.489695290945985
1.505,-122.73315896169552,-30.43594652653456
1.51,-122.71908056807395,-30.380632444675403
1.515,-122.70489931821551,-30.324997141497523
1.52,-122.69164907472188,-30.267759863189976
1.525,-122.67787510475654,-30.210186817367877
1.53,-122.66442297673554,-30.15023321932489
1.535,-122.65052293369943,-30.08815899114305
1.54,-122.63660377358256,-30.02545502729336
1.545,-122.62224834084341,-29.96421313732983
1.55,-122.60779895354132,-29.900764764773264
1.555,-122.59302883417284,-29.83684323087668
1.56,-122.57779680173721,-29.773314301569112
1.565,-122.56345498199046,-29.707184174046404
1.57,-122.54960900586414,-29.638952252598582
1.575,-122.53577883983546,-29.569747958050577
1.58,-122.52243933044682,-29.49965844526433
1.585,-122.51063571088577,-29.428568314117534
1.59,-122.49937846836615,-29.358482445807955
1.595,-122.48908303698603,-29.287006629821178
1.6,-122.47891617023933,-29.21660192756292
1.605,-122.46844417766872,-29.145044907018853
1.61,-122.45898403134603,-29.074449933180265
1.615,-122.45099920722771,-29.003139627171066
1.62,-122.44340823121469,-28.93231828127422
1.625,-122.43678368705737,-28.86264428865831
1.63,-122.43034963419093,-28.794846662438008
1.635,-122.42342012276376,-28.72959059548293
1.64,-122.41527117261764,-28.668208580035238
1.645,-122.40743643117392,-28.609933230650203
1.65,-122.3999891503748,-28.555511569910436
1.655,-122.39315572266406,-28.50518580488745
1.66,-122.38631280436468,-28.459157879000113
1.665,-122.3800797073523,-28.418179850052688
1.67,-122.37421619968507,-28.38145600806306
1.675,-122.37052648983887,-28.34742898140334
1.68,-122.55078934969977,-28.307946184510996
1.685,-122.43852035153448,-28.234456302520467
1.69,-122.34921262089507,-28.1908655960492
1.695,-122.29144145960038,-28.167827291670843
1.7,-122.25642614781528,-28.155782398241783
1.705,-122.23687680354924,-28.150491911481033
1.71,-122.22742875263079,-28.149171417245608
1.715,-122.22489361027195,-28.14992233799126
1.72,-122.22681283834055,-28.15291925751379
1.725,-122.23130476341248,-28.15670262746554
1.73,-122.23718779587072,-28.16119966250597
1.735,-122.24423563387386,-28.16551281795683
1.74,-122.25134519467932,-28.170415083013797
1.745,-122.25914102244438,-28.174793497020907
1.75,-122.26744617091884,-28.178958855239667
1.755,-122.27578751500366,-28.182258128156384
1.76,-122.28403080477239,-28.18514740764176
1.765,-122.29314881424035,-28.18724673944996
1.77,-122.3029939975967,-28.187556984302613
1.775,-122.31221592787823,-28.18670161951519
1.78,-122.32238780040082,-28.183197392918892
1.785,-122.33285136695955,-28.178777745814767
1.79,-122.34321986907736,-28.173917212167343
1.795,-122.35382393711969,-28.1665115404647
1.8,-122.36497827810135,-28.154153355681355
1.805,-122.37705078257483,-28.13950212235784
1.81,-122.39003103127807,-28.121857387482756
1.815,-122.40364900677018,-28.099442718973844
1.82,-122.4176882602074,-28.075261718271676
1.825,-122.43155851774438,-28.050319658428876
1.83,-122.44543423406863,-28.02453389657696
1.835,-122.4609356044281,-27.998113767015703
1.84,-122.47677630297169,-27.97042664839467
1.845,-122.49272164714709,-27.94185278262195
1.85,-122.50899673831563,-27.91457290085792
1.855,-122.52592948877431,-27.886594407573817
1.86,-122.54438143559076,-27.85983305624083
1.865,-122.56284543251029,-27.832212713764218
1.87,-122.58059711431507,-27.805317216697468
1.875,-122.59838225101126,-27.777073607555696
1.88,-122.6150563999161,-27.749261836054643
1.885,-122.63062295861506,-27.720632594169206
1.89,-122.64641479987986,-27.689929647330096
1.895,-122.66325450179838,-27.65606311807689
1.9,-122.68009646877383,-27.618720002717538
1.905,-122.69698534507907,-27.577186445898583
1.91,-122.71446798341742,-27.53040467054694
1.915,-122.73269299417646,-27.47593599628478
1.92,-122.75115264218661,-27.41343436770882
1.925,-122.7677942648734,-27.34739650954669
1.93,-122.78207261772398,-27.277479415161768
1.935,-122.57177458152837,-27.212640999795624
1.94,-122.62852157466526,-27.191094323766723
1.945,-122.6903482525062,-27.153621952931594
1.95,-122.74343212756565,-27.102773512423315
1.955,-122.79119268839375,-27.042518272214025
1.96,-122.83525418469038,-26.974554927630912
1.965,-122.87619164646753,-26.905250456408467
1.97,-122.91508541529583,-26.83455716324214
1.975,-122.95260112346591,-26.76212925774032
1.98,-122.99044322634478,-26.688357145121692
1.985,-123.02943040612236,-26.613552266188982
1.99,-123.07060039864768,-26.53712807085047
1.995,-123.11341577385436,-26.46053901787079
2.0,-123.15642440372139,-26.385422165846965
2.005,-123.20056606038405,-26.310851792792086
2.01,-123.24491798228489,-26.238746999931543
2.015,-123.29088328161218,-26.168011343404782
2.02,-123.33725273505392,-26.101691256879604
2.025,-123.38320414958199,-26.039026331286735
2.03,-123.4293961131599,-25.980953686379713
2.035,-123.47461156537848,-25.92725165915373
2.04,-123.51918940406114,-25.87843289089171
2.045,-123.56354019343348,-25.833847502774198
2.05,-123.6071992117578,-25.79479657070326
2.055,-123.64983834288195,-25.761365285736442
2.06,-123.69122539581633,-25.733602974019302
2.065,-123.73101542503558,-25.71252327119478
2.07,-123.77068191804786,-25.69680131826266
2.075,-123.80887813993284,-25.687229520486945
2.08,-123.84687641848954,-25.681947822147233
2.085,-123.88540594350712,-25.68101360846176
2.09,-123.92234750503738,-25.684161063670256
2.095,-123.958791705359,-25.6894426396969
2.1,-123.99496240005196,-25.697763738702534
2.105,-124.03119123875729,-25.70601429703908
2.11,-124.06663636775227,-25.714612548415097
2.115,-124.10179331354946,-25.72216382930482
2.12,-124.13667759178904,-25.730331328002407
2.125,-124.17183915830246,-25.735621350426467
2.13,-124.2062039004257,-25.741481967881
2.135,-124.24124872590306,-25.742438770979604
2.14,-124.27678062923043,-25.74100975559986
2.145,-124.3135754150693,-25.734292876395344
2.15,-124.3505795148224,-25.724481512604548
2.155,-124.38920344741432,-25.708721837413716
2.16,-124.42809248227351,-25.689857953747048
2.165,-124.46765190604303,-25.66622408435023
2.17,-124.50695850415399,-25.64117423271146
2.175,-124.54647348750584,-25.613512580125896
2.18,-124.5877565290243,-25.578988713220646
2.185,-124.63071446691646,-25.53739995469837
2.19,-124.67460816779302,-25.490662205258978
2.195,-124.71965197399474,-25.439073546399204
2.2,-124.76614854243346,-25.383087469704382
2.205,-124.81408863167668,-25.323414405761824
2.21,-124.862046139208,-25.26197047724702
2.215,-124.91054603728043,-25.200154100885154
2.22,-124.96051285419588,-25.13394916079591
2.225,-125.01231355183343,-25.06349673831749
2.23,-125.06489737026646,-24.99383989897798
2.235,-125.11885417563013,-24.923629110511655
2.24,-125.17336986114962,-24.855028132007043
2.245,-125.22697408774592,-24.789816596071915
2.25,-125.2812132324604,-24.72659231466124
2.255,-125.335904867605,-24.665024353892026
2.26,-125.39012725089796,-24.60751259598132
2.265,-125.44448329520246,-24.55268521597271
2.27,-125.49761156537845,-24.500949969421256
2.275,-125.55043566105448,-24.450695118801775
2.28,-125.60467027565502,-24.397404115608037
2.285,-125.65848882194146,-24.34515316088653
2.29,-125.71149910530008,-24.297969990259787
2.295,-125.76448338580474,-24.24927042062061
2.3,-125.81744648802677,-24.201335984959556
2.305,-125.87000269541537,-24.154415264218432
2.31,-125.92205343269141,-24.10990090828738
2.315,-125.97391904686162,-24.06440245758635
2.32,-126.02521273414784,-24.0202147817613
2.325,-126.0764796711113,-23.973788914810747
2.33,-126.1269458651361,-23.928795533307206
2.335,-126.17757709121142,-23.880864780628773
2.34,-126.22717975491844,-23.835260044394662
2.345,-126.27731232870264,-23.78596294140252
2.35,-126.32769947223929,-23.735096124487075
2.355,-126.37816165711322,-23.681192760877483
2.36,-126.4272981720966,-23.629194427959412
2.365,-126.47545477813524,-23.579361781693354
2.37,-126.52360789598615,-23.528917015107478
2.375,-126.57194237694837,-23.475033907902336
2.38,-126.61922849894431,-23.421560037599498
2.385,-126.6654277107045,-23.370958531336612
2.39,-126.71089952207055,-23.319959922081598
2.395,-126.755261410222,-23.271698905977036
2.4,-126.79881462773545,-23.22345671702599
2.405,-126.84112926679863,-23.177489902375605
2.41,-126.88338906883266,-23.130463851955433
2.415,-126.92563949353085,-23.082232195519275
2.42,-126.96764230220145,-23.033179974630922
2.425,-127.00930684726477,-22.98438575958641
2.43,-127.04962044440173,-22.939506858592054
2.435,-127.08904921968545,-22.898577677863162
2.44,-127.12663885931487,-22.86324345511746
2.445,-127.16346916124697,-22.832518809032607
2.45,-127.19924777457909,-22.807446565040674
2.455,-127.23423207773432,-22.78700896962515
2.46,-127.26789240979166,-22.77317440032573
2.465,-127.30068504382639,-22.764715656073314
2.47,-127.33221549751732,-22.763671446691447
2.475,-127.3624842691769,-22.770128580488365
2.48,-127.39195356632976,-22.784490332736436
2.485,-127.42076656322664,-22.80532697909309
2.49,-127.448695644293,-22.833136422115576
2.495,-127.47642712178964,-22.865149824457642
2.5,-127.50393064395324,-22.901900964913825
2.505,-127.53050909420129,-22.94354889351923
2.51,-127.55740800470885,-22.988607619651198
2.515,-127.584342680466,-23.035898412194623
2.52,-127.61201107612612,-23.084881995061732
2.525,-127.6400082448049,-23.13565491857076
2.53,-127.66823721941363,-23.187218836213287
2.535,-127.69515830482891,-23.245120852113985
2.54,-127.72178232802311,-23.305029803619114
2.545,-127.74925633649443,-23.362382885229117
2.55,-127.77638526353692,-23.422129241884985
2.555,-127.80319581417228,-23.482739119798413
2.56,-127.83014851978282,-23.542400774649032
2.565,-127.85742721239193,-23.598996584293637
2.57,-127.88510278828268,-23.654877603116265
2.575,-127.91239522978759,-23.707682939590477
2.58,-127.93936838886252,-23.760117368456363
2.585,-127.96664864436093,-23.80830063648055
2.59,-127.99377580465902,-23.855865539422858
2.595,-128.0215750526601,-23.8975339464083
2.6,-128.04903766789488,-23.938708552854646
2.605,-128.07567358263816,-23.980395854945296
2.61,-128.10191852589844,-24.021161129356944
2.615,-128.12903003465294,-24.05714502253685
2.62,-128.15696679426242,-24.08780986885274
2.625,-128.18445289813792,-24.116651144985838
2.63,-128.21136465151852,-24.144250150625822
2.635,-128.23809554010037,-24.16977601531132
2.64,-128.26640859362368,-24.18633151826722
2.645,-128.29499291036925,-24.19973228838659
2.65,-128.3243136877368,-24.20576533103761
2.655,-128.3537681034653,-24.208151455298633
2.66,-128.38397818749894,-24.20327511381865
2.665,-128.41370916668308,-24.195973161339545
2.67,-128.44329518222136,-24.184794683910837
2.675,-128.47099404289773,-24.173701744093396
2.68,-128.49765700242114,-24.160400838070615
2.685,-128.52430677931304,-24.143510009286274
2.69,-128.5503871208836,-24.12346719291444
2.695,-128.5758359192709,-24.10075441799315
2.7,-128.60027427574556,-24.076402181249396
2.705,-128.62371906498203,-24.05065312917574
2.71,-128.64562771523458,-24.025195025934444
2.715,-128.66645921764686,-23.998564234750045
2.72,-128.68561167863126,-23.972843135744405
2.725,-128.70366791999572,-23.946815665133517
2.73,-128.72025934902015,-23.921546309089216
2.735,-128.7349096242246,-23.89884795578563
2.74,-128.74831622460056,-23.876998346507953
2.745,-128.76030623569937,-23.857107288952864
2.75,-128.76967224625452,-23.841540098303014
2.755,-128.7776795850391,-23.828071761534343
2.76,-128.78483777661765,-23.816552198237325
2.765,-128.7907405830232,-23.808380101474096
2.77,-128.79545541235117,-23.803220045753697
2.775,-128.79887977077377,-23.801647989761488
2.78,-128.8011627896417,-23.80388198373644
2.785,-128.8023482978072,-23.810125232734144
2.79,-128.80274644952073,-23.819906444086612
2.795,-128.80223046954384,-23.83393683209087
2.8,-128.8008348773447,-23.851746700944073
2.805,-128.7982770844162,-23.87385268295952
2.81,-128.7949285827514,-23.89974666470316
2.815,-128.79040023556345,-23.929859199528412
2.82,-128.7850093546828,-23.963858406758472
2.825,-128.7778135178575,-24.002851611587573
2.83,-128.7704945072344,-24.044829851185295
2.835,-128.7622980135426,-24.09064948922919
2.84,-128.7538023964278,-24.13923500192484
2.845,-128.7444648576387,-24.191453208452728
2.85,-128.734962921015,-24.24587064033114
2.855,-128.72559686515868,-24.301747627352363
2.86,-128.71655430473828,-24.358730609979375
2.865,-128.7078866338964,-24.4168439987311
2.87,-128.6992403451922,-24.47718200185688
2.875,-128.69133969059075,-24.538116421662536
2.88,-128.68448125665114,-24.598892384878006
2.885,-128.67877236177242,-24.659109574395323
2.89,-128.67422559967136,-24.71870474982398
2.895,-128.66995209404269,-24.779292362227434
2.9,-128.66628111621762,-24.840028021019254
2.905,-128.66439212665952,-24.89895561847333
2.91,-128.6632767899588,-24.957405356859244
2.915,-128.66357799723414,-25.013639443701532
2.92,-128.66432999614693,-25.069185739200858
2.925,-128.6653121927992,-25.124131257785653
2.93,-128.66733384674376,-25.176781822917366
2.935,-128.66970255271676,-25.229049081518916
2.94,-128.67192228589303,-25.280425869215122
2.945,-128.67405479172555,-25.33142470497585
2.95,-128.67613846292988,-25.382152109900076
2.955,-128.67813973136177,-25.43275478719741
2.96,-128.68001857346468,-25.483390960157152
2.965,-128.68173496568193,-25.534215855398276
2.97,-128.6835576570226,-25.585846010101662
2.975,-128.6848644136875,-25.63729123875916
2.98,-128.68554275294775,-25.689406106593086
2.985,-128.6857432557904,-25.741581619062224
2.99,-128.68554216403297,-25.793671625630893
2.995,-128.68578004031554,-25.845314747785412
3.0,-128.6854782214748,-25.89600749733806
3.005,-128.68565199664525,-25.94463683435589
3.01,-128.68621821558565,-25.99230537044957
3.015,-128.6859697161859,-26.03891728238415
3.02,-128.68628979138575,-26.083980237377464
3.025,-128.68485419828062,-26.128386228453145
3.03,-128.6820902172165,-26.171774921288765
3.035,-128.67806464472335,-26.213961593693583
3.04,-128.67279374391018,-26.25488144012272
3.045,-128.66622883870284,-26.294550583251667
3.05,-128.65839550159438,-26.33309467032045
3.055,-128.6491964483882,-26.370776749189734
3.06,-128.63844041767402,-26.40759839180905
3.065,-128.62599177784077,-26.44358918888259
3.07,-128.61177562345446,-26.478808813336148
3.075,-128.59558508686249,-26.51301070465871
3.08,-128.57815302724615,-26.54646923826083
3.085,-128.5588743119865,-26.579753521030543
3.09,-128.53804367029585,-26.612214272123435
3.095,-128.51621031053685,-26.644274909963475
3.1,-128.4936978187477,-26.67710045074583
3.105,-128.46968814695447,-26.709549385036524
3.11,-128.44504450836695,-26.742510285623176
3.115,-128.41943065527852,-26.775628073115527
3.12,-128.39276382250767,-26.80844531019904
3.125,-128.36470787560063,-26.84218087838858
3.13,-128.3362714897255,-26.875180065233124
3.135,-128.30796543522823,-26.907092631769174
3.14,-128.27950814287735,-26.9385270900808
3.145,-128.25071922353604,-26.969150150625772
3.15,-128.22057453169703,-26.998683025662576
3.155,-128.1907627579309,-27.02729261817883
3.16,-128.16101363564047,-27.05414698407613
