Time (s),Elbow Flexion Angle Z (deg) (Smoothed),Shoulder Angle Z (deg) (Smoothed)
0.005,89.52621972578734,4.493093674454784
0.01,89.5385474560396,4.494232357001242
0.015,89.55057431549552,4.494832375458553
0.02,89.5622993660689,4.494924587057658
0.025,89.57372166967347,4.4945398490295005
0.03,89.58484028822298,4.493709018605023
0.035,89.59565428363118,4.492462953015169
0.04,89.60616271781183,4.49083250949088
0.045,89.61636465267866,4.488848545263099
0.05,89.62625915014544,4.486541917562768
0.055,89.63584527212593,4.483943483620831
0.06,89.64512208053385,4.481084100668231
0.065,89.654088637283,4.477994625935909
0.07,89.66274400428708,4.474705916654809
0.075,89.67108724345985,4.471248830055874
0.08,89.67911741671509,4.467654223370045
0.085,89.68683358596654,4.463952953828266
0.09,89.69423481312793,4.460175878661479
0.095,89.70132016011304,4.456353855100628
0.1,89.7080886888356,4.452517740376654
0.105,89.71453946120938,4.448698391720501
0.11,89.72067153914811,4.44492666636311
0.115,89.72648398456556,4.441233421535426
0.12,89.73197585937547,4.43764951446839
0.125,89.7371462254916,4.434205802392945
0.13,89.74199414482601,4.43093314253995
0.135,89.74656412602606,4.428152778092284
0.14,89.75032015900528,4.425762178984716
0.145,89.75390495820798,4.424120079956426
0.15,89.75668476749019,4.422954039276003
0.155,89.75994729438773,4.421939747672569
0.16,89.7625096582012,4.421384072345835
0.165,89.76494241772008,4.421440479512475
0.17,89.76669260232224,4.421975376565636
0.175,89.7686193050788,4.422794003488104
0.18,89.76992867788452,4.424049247321484
0.185,89.77112684318838,4.425761102629646
0.19,89.77173168814522,4.427882505152919
0.195,89.7723917144199,4.430239628077561
0.2,89.77250836485364,4.4329398210604145
0.205,89.77258966227828,4.435895729008499
0.21,89.77216127658438,4.439128232122953
0.215,89.7718158214212,4.4424612321909045
0.22,89.77101061632027,4.445978042764191
0.225,89.77028963056748,4.449556153027164
0.23,89.76915565697806,4.4532189345171185
0.235,89.76770764230046,4.457172133683577
0.24,89.76639855489192,4.460711785091309
0.245,89.7648448435961,4.464433847878689
0.25,89.76293065980937,4.468052627465996
0.255,89.76132227230343,4.471356972298268
0.26,89.75944477337933,4.474419848467604
0.265,89.75737570046715,4.4774673104712726
0.27,89.75503376746754,4.480217765747723
0.275,89.75317477858894,4.482441266393264
0.28,89.75117218509874,4.4842384527395005
0.285,89.74903753878739,4.48560618315242
0.29,89.74681701963634,4.4867408276517295
0.295,89.74484984484188,4.487327831887386
0.3,89.7428467802198,4.487423061677415
0.305,89.74082225418297,4.487024580398112
0.31,89.73863620013871,4.486497510249297
0.315,89.73666151668044,4.485597021450004
0.32,89.73477134249754,4.484160817232467
0.325,89.7329799927501,4.482191484291744
0.33,89.73106359147259,4.48045642211593
0.335,89.72929238034666,4.4782100890166525
0.34,89.72767877188438,4.475460897415484
0.345,89.7261519649352,4.472718310493923
0.35,89.72477645246606,4.469568850256998
0.355,89.72369997508265,4.465901419737621
0.36,89.72254662393088,4.462418955582147
0.365,89.72157827130683,4.458625534440105
0.37,89.72072593490056,4.454614400552589
0.375,89.71995519943654,4.4506749366915725
0.38,89.71925517905103,4.446672407981976
0.385,89.71879765566432,4.442393525334577
0.39,89.71821023352565,4.438498120908656
0.395,89.71788580488627,4.434384356383978
0.4,89.717510883597,4.430514220254055
0.405,89.71738132233854,4.426515367505407
0.41,89.71706857912804,4.42292614691151
0.415,89.7169653287713,4.419316801512974
0.42,89.71671537973508,4.4160897329496995
0.425,89.71661450315803,4.412968452059984
0.43,89.71629821060328,4.410309154680656
0.435,89.71606340573794,4.407880808172241
0.44,89.71562747060915,4.405906653378248
0.445,89.71506733108166,4.404465825499926
0.45,89.71455237491051,4.403252335273649
0.455,89.71388140161554,4.402602546376958
0.46,89.71298340619094,4.4023696681690705
0.465,89.71207462003497,4.402569662506427
0.47,89.71091589843311,4.403153964982135
0.475,89.70961719631077,4.404265067611866
0.48,89.70819575528151,4.40563906974102
0.485,89.70662764048843,4.407503247185582
0.49,89.70480598880891,4.409599119572273
0.495,89.70290129561086,4.412193101089407
0.5,89.700757602662,4.414920127975634
0.505,89.69848905977312,4.4180054846088535
0.51,89.69607945819664,4.421282432444592
0.515,89.69354788330254,4.4248218799971974
0.52,89.69082494054052,4.428335931051581
0.525,89.68807730639254,4.43226249405414
0.53,89.68516108178949,4.436070151758731
0.535,89.68217653174305,4.440259730458136
0.54,89.67910915988864,4.444459703503958
0.545,89.67604395795883,4.448636860857465
0.55,89.67290121180375,4.452719168950514
0.555,89.66973676413791,4.456998116152036
0.56,89.66652410473453,4.461105190830964
0.565,89.66353402568403,4.4648488819677965
0.57,89.66055496613568,4.468274149131265
0.575,89.65765559808656,4.4716410815646155
0.58,89.65479871118086,4.474622709687564
0.585,89.65219667489464,4.476829182767361
0.59,89.64976541031335,4.478797708894793
0.595,89.64746623252901,4.480249158757757
0.6,89.64527342181985,4.481137128134187
0.605,89.64324949375805,4.481491683390251
0.61,89.64143816167804,4.481734503386174
0.615,89.63977137420834,4.481404914041002
0.62,89.63819108926417,4.480580838750509
0.625,89.6367863235843,4.479196671498702
0.63,89.63539150603465,4.47748484993989
0.635,89.63482952275078,4.475557734036925
0.64,89.6341448753069,4.473329132256589
0.645,89.63352264150771,4.4705755061268935
0.65,89.63361081338024,4.467880314389821
0.655,89.63357503001028,4.464702309905008
0.66,89.63414867833752,4.461500823574627
0.665,89.63440043941932,4.4579028333596735
0.67,89.63515778839667,4.454334690253375
0.675,89.63646762327403,4.45027233459413
0.68,89.63778047520724,4.446250361729512
0.685,89.63917407415624,4.44193225826171
0.69,89.64020974880346,4.4377066164578185
0.695,89.640943647646,4.433323982649578
0.7,89.64120657319359,4.4288317474913645
0.705,89.6405708872211,4.424497707988771
0.71,89.63913706992058,4.420152651022589
0.715,89.63678208339766,4.415821173299423
0.72,89.63323299281805,4.411666105913979
0.725,89.62850873179289,4.407615673061593
0.73,89.62251305352156,4.403715477360672
0.735,89.61503050352046,4.4000667840720356
0.74,89.60611590296324,4.3966933828624954
0.745,89.5957352216341,4.393669056150679
0.75,89.58381509886802,4.391000063874523
0.755,89.57041750888862,4.388837857482531
0.76,89.55558081043566,4.387274714942497
0.765,89.53928158508515,4.386244733289458
0.77,89.52168071756833,4.38597051665941
0.775,89.50288924324276,4.386539681306401
0.78,89.4829441074526,4.387769233504637
0.785,89.46206743753935,4.38995499263848
0.79,89.44038428956318,4.392805568642467
0.795,89.41808386826258,4.396685365919868
0.8,89.39520307821068,4.40138807334246
0.805,89.37202061201667,4.407178700083723
0.81,89.34866903893462,4.41372873020898
0.815,89.3253592923945,4.421354922874726
0.82,89.30219970327582,4.429738550816468
0.825,89.27943873926756,4.439116820765957
0.83,89.25721700604598,4.449124037237452
0.835,89.23578090783312,4.459966179075318
0.84,89.21533268477032,4.471567567328733
0.845,89.19601427212226,4.4835644218441235
0.85,89.17807559627454,4.496078245033776
0.855,89.1617104781518,4.508993288409617
0.86,89.14710294910246,4.522182626106959
0.865,89.13419404742856,4.535173505402074
0.87,89.12332333008506,4.548096960746475
