Time (s),Elbow Flexion Angle Z (deg) (Smoothed),Shoulder Angle Z (deg) (Smoothed)
0.775,-121.05439960134765,-32.85127558042022
0.78,-121.03763156583156,-32.82207568234778
0.785,-121.0218860449817,-32.7972173729863
0.79,-121.00771240571467,-32.7759414007106
0.795,-120.99459079480616,-32.759036775464274
0.8,-120.98290364447435,-32.74473382182999
0.805,-120.97119832838564,-32.73634270991353
0.81,-120.96038046161628,-32.72912243991873
0.815,-120.95047099594325,-32.72293156809832
0.82,-120.9406028675598,-32.71936182925938
0.825,-120.93076148949913,-32.719152275249094
0.83,-120.9220845545742,-32.71870396837919
0.835,-120.91368212190307,-32.72009994110789
0.84,-120.90530009739511,-32.72379257514264
0.845,-120.89836687127448,-32.726736666741544
0.85,-120.89244236562318,-32.729490076784806
0.855,-120.88697981834014,-32.73279265215457
0.86,-120.88206441821782,-32.73610777593994
0.865,-120.8753615710412,-32.742343092708154
0.87,-120.86862800969212,-32.7473804502927
0.875,-120.86160988923639,-32.753696654510236
0.88,-120.85423280255266,-32.75937543092646
0.885,-120.84451564021603,-32.767228279235596
0.89,-120.83388069944726,-32.77301368094344
0.895,-120.82267598359866,-32.779503646741084
0.9,-120.81104249246637,-32.785668137443025
0.905,-120.79774379940424,-32.79169291716624
0.91,-120.78303363609363,-32.79491976488646
0.915,-120.76662366078276,-32.79750775781948
0.92,-120.74851609322742,-32.79681730276954
0.925,-120.72948431447819,-32.79330388230701
0.93,-120.7075531495594,-32.78701737751641
0.935,-120.68238021246003,-32.778440993000345
0.94,-120.65576429816976,-32.766479256607674
0.945,-120.62621146571604,-32.75198973929131
0.95,-120.59354739631469,-32.73342688169545
0.955,-120.55819538381158,-32.71211753380534
0.96,-120.52049138145594,-32.68759572810193
0.965,-120.4774303381707,-32.66369095109679
0.97,-120.43221234908827,-32.63802010691006
0.975,-120.38501875466936,-32.61065902964897
0.98,-120.3358509818999,-32.58141511472451
0.985,-120.28462603909259,-32.55058423520289
0.99,-120.23116630048015,-32.51853901107551
0.995,-120.17554291150194,-32.48541497202592
1.0,-120.1177124057147,-32.451750082673954
1.005,-120.05798466556203,-32.41680491290794
1.01,-119.99585612357922,-32.38213508573178
1.015,-119.93123681170351,-32.34794533058444
1.02,-119.86447058823299,-32.313881453712945
1.025,-119.79552134815961,-32.280150347685634
1.03,-119.72476656322675,-32.24636207162049
1.035,-119.65220861174429,-32.213549002241784
1.04,-119.57879954245618,-32.180874042446554
1.045,-119.50310813381728,-32.14975585630417
1.05,-119.42689587532897,-32.11809840313422
1.055,-119.34974162494956,-32.087369960813895
1.06,-119.27201279756956,-32.05709154680679
1.065,-119.19383976986794,-32.02754085030177
1.07,-119.11543591021086,-31.998290756301905
1.075,-119.03734981539559,-31.96945635235165
1.08,-118.95957958277424,-31.93975359351227
1.085,-118.88221807968243,-31.90919164193918
1.09,-118.80518897370041,-31.87766404448511
1.095,-118.72846911594597,-31.8449927201063
1.1,-118.65183920360369,-31.811149434867673
1.105,-118.57534992864845,-31.775791653264474
1.11,-118.49873680037825,-31.73830576230431
1.115,-118.42252653514008,-31.698510294683306
1.12,-118.34738136763912,-31.655504958209097
1.125,-118.27174219121383,-31.611377913428917
1.13,-118.196150467732,-31.56597867901817
1.135,-118.12103884572471,-31.51650937507018
1.14,-118.04732992819542,-31.464376674442754
1.145,-117.9749532945231,-31.409262361547786
1.15,-117.90227416249292,-31.35277808557325
1.155,-117.82986309995471,-31.293425821648814
1.16,-117.75807642301979,-31.232782436747684
1.165,-117.68725524926725,-31.169228147862317
1.17,-117.61665140773066,-31.104394914946514
1.175,-117.54645364560692,-31.038355441798764
1.18,-117.47667197444791,-30.97152335273673
1.185,-117.40752836983626,-30.90468759881252
1.19,-117.33890094905662,-30.837684935105525
1.195,-117.27062123717188,-30.770742284082857
1.2,-117.20263426124941,-30.703608226686313
1.205,-117.13445285283697,-30.638537636185962
1.21,-117.0671048041836,-30.57401394142504
1.215,-116.99948440508057,-30.510819375296705
1.22,-116.9324081406125,-30.44845559355759
1.225,-116.86621966522235,-30.38681109877855
1.23,-116.80020331151104,-30.324765919952306
1.235,-116.73320190717573,-30.26673007316076
1.24,-116.66583827493038,-30.21137948537848
1.245,-116.5979974404834,-30.158963233594744
1.25,-116.52968422840611,-30.10933094973781
1.255,-116.4609324786496,-30.062561668440384
1.26,-116.39173181725297,-30.01841197082549
1.265,-116.32225853359988,-29.976915551880552
1.27,-116.25262964053321,-29.937555704545396
1.275,-116.18320879294892,-29.90013292486748
1.28,-116.11393574033164,-29.864956363676974
1.285,-116.04454166572066,-29.832114935785057
1.29,-115.975515277807,-29.800204727173316
1.295,-115.9061000249134,-29.770156848399164
1.3,-115.83721631293804,-29.740467106842168
1.305,-115.76768107997694,-29.71180959251568
1.31,-115.69751591202296,-29.683318079684135
1.315,-115.62706740809311,-29.65348777775204
1.32,-115.55609526829377,-29.622385965706474
1.325,-115.48456230038964,-29.5897447620552
1.33,-115.41246836847726,-29.555257915241004
1.335,-115.3393058732905,-29.519757172302313
1.34,-115.26561491766297,-29.482031031279867
1.345,-115.19140519603849,-29.441418308454892
1.35,-115.11710034202139,-29.395268624430347
1.355,-115.04150395252219,-29.349113361570485
1.36,-114.96538567124743,-29.3020744637472
1.365,-114.88899064531253,-29.2526880223782
1.37,-114.81255881220193,-29.201498509591953
1.375,-114.73634195564799,-29.148221937076162
1.38,-114.6603383542074,-29.095895136922138
1.385,-114.58529078801111,-29.04084268046786
1.39,-114.5106020521394,-28.989177945139758
1.395,-114.43609927744464,-28.939791564927305
1.4,-114.3628267910916,-28.89294628417349
1.405,-114.29081949760817,-28.84762278873759
1.41,-114.21937894402825,-28.80618288522901
1.415,-114.1488966907496,-28.767285408502474
1.42,-114.07924276880344,-28.73270558562993
1.425,-114.01122183967709,-28.701144709958903
1.43,-113.94489433509034,-28.671582873903727
1.435,-113.87899431470481,-28.647599938842912
1.44,-113.81412435162527,-28.62571322340202
1.445,-113.7497702099686,-28.607379614486756
1.45,-113.6857993159506,-28.59333566558644
1.455,-113.62239636231635,-28.58477996104047
1.46,-113.56092831094483,-28.57720454143867
1.465,-113.50021502185562,-28.572744322634165
1.47,-113.44150399782338,-28.56973172665238
1.475,-113.38346938775292,-28.568387295294926
1.48,-113.32659156492568,-28.56960261387519
1.485,-113.2695474189654,-28.576396346462563
1.49,-113.21541908083772,-28.580412061427797
1.495,-113.16310799791398,-28.58328932705103
1.5,-113.11292502661226,-28.582329556727803
1.505,-113.06376126299361,-28.580143221816485
1.51,-113.01783080024244,-28.57204270311843
1.515,-112.97315690049388,-28.56033558630945
1.52,-112.93013436317706,-28.543107775940022
1.525,-112.88899202699731,-28.517975222541306
1.53,-112.84878013091813,-28.48726156877791
1.535,-112.81014442003001,-28.448814392171414
1.54,-112.7722921017442,-28.403840945434236
1.545,-112.73663455570691,-28.349085313370093
1.55,-112.70283227252949,-28.285813658292966
1.555,-112.66947876508878,-28.215059709166145
1.56,-112.63633074361606,-28.13870445989663
1.565,-112.60397605834572,-28.056949473373717
1.57,-112.57241833336893,-27.970237042741086
1.575,-112.54150635348265,-27.878978407211406
1.58,-112.51009411311479,-27.786456644544074
1.585,-112.48023989218112,-27.691026367527613
1.59,-112.45225651769927,-27.591583700649544
1.595,-112.42548340845556,-27.489957249314294
1.6,-112.39985014382896,-27.387847065618175
1.605,-112.37462042175146,-27.289506278737385
1.61,-112.35081243063048,-27.188210201816062
1.615,-112.32937828716176,-27.088238370064484
1.62,-112.30977775260833,-26.991459969647714
1.625,-112.29182325760277,-26.8977953724881
1.63,-112.2754322408187,-26.80962880925904
1.635,-112.26172581485208,-26.72330848716794
1.64,-112.24979847787955,-26.643295875330757
1.645,-112.24051670479298,-26.565906702303053
1.65,-112.23471935943974,-26.49088877890728
1.655,-112.22971709438278,-26.422840825386253
1.66,-112.22574934879398,-26.360780626967262
1.665,-112.22419995922682,-26.303573698158
1.67,-112.22507397675838,-26.25180272486303
1.675,-112.22859235769566,-26.205005787220045
1.68,-112.2339705542573,-26.164597544677747
1.685,-112.2407312509888,-26.132143321479038
1.69,-112.24999424675316,-26.103902271851638
1.695,-112.26237133343687,-26.082716365036084
1.7,-112.27723785362988,-26.067401873201607
1.705,-112.29420870234674,-26.056640938639106
1.71,-112.3132410473602,-26.04728074701529
1.715,-112.3329104396454,-26.042234490021926
1.72,-112.35353312645597,-26.039586729030738
1.725,-112.37437479897405,-26.039284352985977
1.73,-112.39661369453226,-26.039826075335295
1.735,-112.41934664431597,-26.039699809734714
1.74,-112.44425434324458,-26.0358146164121
1.745,-112.46941169675199,-26.030807798590633
1.75,-112.4952175134183,-26.022859013793695
1.755,-112.52134938503488,-26.013218326575412
1.76,-112.54898226460179,-25.99791326190804
1.765,-112.57578409476783,-25.98014811886969
1.77,-112.60364859906011,-25.956694307911345
1.775,-112.63224213458751,-25.927941579650234
1.78,-112.66122736641611,-25.896046275113324
1.785,-112.69124313121259,-25.858274221386175
1.79,-112.71950032843108,-25.817264703616804
1.795,-112.75051387347175,-25.76999578699355
1.8,-112.78007386350549,-25.721511318489167
1.805,-112.80944388321151,-25.67095716550722
1.81,-112.84069858886733,-25.61763938934015
1.815,-112.8748102335252,-25.5599889419914
1.82,-112.91181313279814,-25.498049115494766
1.825,-112.95207739699438,-25.431755604882976
1.83,-112.99612808896927,-25.361156239098925
1.835,-113.04581104894572,-25.28287567102264
1.84,-113.09953833608698,-25.19845463317354
1.845,-113.15776287118405,-25.10815903644428
1.85,-113.22092523046737,-25.011391483385328
1.855,-113.28936580669786,-24.907461865500444
1.86,-113.36448694194442,-24.794691583047836
1.865,-113.4463388298694,-24.675927882850782
1.87,-113.53342993046056,-24.548728374368142
1.875,-113.62618693514925,-24.413640399555582
1.88,-113.72489641894276,-24.271018732020643
1.885,-113.82879759450731,-24.121170006115193
1.89,-113.9380224014112,-23.964721341366275
1.895,-114.0521874787629,-23.802457102085658
1.9,-114.17105750979418,-23.63545737615756
1.905,-114.29347246823039,-23.464287625993347
1.91,-114.42142415456532,-23.287814625472386
1.915,-114.55432886361871,-23.109929454800348
1.92,-114.69071066162094,-22.93197038211467
1.925,-114.82988835533993,-22.754413139595023
1.93,-114.97145210536824,-22.578217980021765
1.935,-115.11454109945645,-22.405651099684725
1.94,-115.2587121792091,-22.237493211623843
1.945,-115.4031790980521,-22.076198926362576
1.95,-115.5456129470634,-21.92227855217516
1.955,-115.68596110896966,-21.776769412670312
1.96,-115.82439430111447,-21.639217545130844
1.965,-115.96055548256815,-21.511327194273527
1.97,-116.09385075539427,-21.39551262542712
1.975,-116.22412106729261,-21.29174897959143
1.98,-116.35124818228957,-21.20036202178944
1.985,-116.47485351876378,-21.122037615800632
1.99,-116.59446734920158,-21.057349015832344
1.995,-116.70981872748875,-21.00658770753544
2.0,-116.82068678792048,-20.96987135155909
2.005,-116.92684950961292,-20.94724917665139
2.01,-117.02804380619946,-20.939164767038488
2.015,-117.12311073863282,-20.950355283244967
2.02,-117.21360597068792,-20.97239110059078
2.025,-117.29837520668418,-21.01046877618932
2.03,-117.37910718249341,-21.056462615234366
2.035,-117.45361432874812,-21.117602002309955
2.04,-117.5237888966885,-21.185925690275702
2.045,-117.59267118167796,-21.259244179935717
2.05,-117.65523042424292,-21.34563510385245
2.055,-117.71630138847766,-21.43527174114888
2.06,-117.77408382975608,-21.533235762984027
2.065,-117.83025654034972,-21.631611157670196
2.07,-117.88356997893273,-21.735705818930928
2.075,-117.93621452354301,-21.83572327345991
2.08,-117.98602600285172,-21.9389181997323
2.085,-118.03414238147863,-22.043382309904672
2.09,-118.0821261183696,-22.142875109288575
2.095,-118.12938999750615,-22.239053641078648
2.1,-118.1751014065981,-22.334228514801715
2.105,-118.22101771274322,-22.423415042242876
2.11,-118.26613468028494,-22.510049751975828
2.115,-118.31128453645381,-22.589211336609686
2.12,-118.35597535617794,-22.664290047339257
2.125,-118.40034650841241,-22.73543763845117
2.13,-118.44447727015107,-22.801785197852286
2.135,-118.48805225486194,-22.864655589027624
2.14,-118.53159362612743,-22.924822480689954
2.145,-118.57513044462841,-22.982030000679078
2.15,-118.61821087680127,-23.03882292690617
2.155,-118.6610442818614,-23.094914768170977
2.16,-118.70347638677885,-23.15138741760811
2.165,-118.74542324854242,-23.208329708486723
2.17,-118.78745557090532,-23.262775245191968
2.175,-118.82928788873812,-23.31684712450973
2.18,-118.87129359668167,-23.369846759835564
2.185,-118.91318147636186,-23.423500280866616
2.19,-118.95545414391944,-23.475621764931937
2.195,-118.99812743210263,-23.526882251013166
2.2,-119.04122213413439,-23.57745751659109
2.205,-119.08498819905091,-23.625917721805248
2.21,-119.12920657319302,-23.673119413802805
2.215,-119.17390815193774,-23.719299345398078
2.22,-119.21784722190534,-23.76847250673809
2.225,-119.26294973838361,-23.81491255974042
2.23,-119.30959629889465,-23.85575998776823
2.235,-119.35674862397559,-23.89407416702484
2.24,-119.40347905954606,-23.933912722824523
2.245,-119.45166325397855,-23.96636815782871
2.25,-119.50072871412486,-23.99363250583206
2.255,-119.5503163378536,-24.01666024371967
2.26,-119.60006303653307,-24.036387723390785
2.265,-119.64918129515729,-24.056626675575426
2.27,-119.70054365897072,-24.062955378377303
2.275,-119.75218534960923,-24.06367324741171
2.28,-119.80357749892181,-24.059945206006468
2.285,-119.85360264105412,-24.056585227298008
2.29,-119.9043816620965,-24.04420696504971
2.295,-119.95482078869053,-24.028202124622972
2.3,-120.00495580873628,-24.007732487711607
2.305,-120.05616512265051,-23.978013563160655
2.31,-120.1073720356044,-23.9443686742617
2.315,-120.15946911594597,-23.903413497474
2.32,-120.21113844027947,-23.862432154748234
2.325,-120.26424417313864,-23.813593995333523
2.33,-120.31667358263832,-23.766072114883233
2.335,-120.36944936464923,-23.718304070306914
2.34,-120.42253688645037,-23.669192692925773
2.345,-120.47462911957004,-23.624091617023712
2.35,-120.52649287639352,-23.581402747513643
2.355,-120.57956232304008,-23.537327830754492
2.36,-120.63297694171774,-23.49347756234524
2.365,-120.68731760628549,-23.4491854492736
2.37,-120.74064882556566,-23.411642696323362
2.375,-120.7930404539151,-23.380605134883695
2.38,-120.84465539423086,-23.35565237491178
2.385,-120.89567514552759,-23.336914978821273
2.39,-120.94556379532715,-23.325992038324316
2.395,-120.99593064395336,-23.317760216539003
2.4,-121.04577929284687,-23.314226084395578
2.405,-121.09488912545919,-23.315308525673974
2.41,-121.14435060816547,-23.317990917121122
2.415,-121.19460617454297,-23.32033457382908
2.42,-121.24498958073563,-23.323263251715336
2.425,-121.29463364968396,-23.33101073183946
2.43,-121.34445643162692,-23.340005771364705
2.435,-121.3944718340143,-23.34943536206891
2.44,-121.44453249223987,-23.357281068653432
2.445,-121.49502434936007,-23.360538990690166
2.45,-121.54468481732083,-23.364506935603984
2.455,-121.5935465582436,-23.368446845907727
2.46,-121.6418580488776,-23.372257856349638
2.465,-121.68999214024998,-23.373960082900638
2.47,-121.73756039774165,-23.37427871525924
2.475,-121.78605064667141,-23.367651654623664
2.48,-121.83405451991882,-23.356815570001135
2.485,-121.88076880563312,-23.345327112731436
2.49,-121.92678912319411,-23.330718283539383
2.495,-121.97312317379549,-23.30769920043444
2.5,-122.01771965389696,-23.284649631927795
2.505,-122.06065632290418,-23.26089544497
2.51,-122.10212446487796,-23.235864370653477
2.515,-122.14244977235943,-23.20856492332738
2.52,-122.1822110353552,-23.174104967269482
2.525,-122.21968807900284,-23.140337778884696
2.53,-122.2550075879385,-23.107862717161897
2.535,-122.28969140863659,-23.069144986295964
2.54,-122.32347199256829,-23.025922870279746
2.545,-122.35650614962731,-22.978900600239655
2.55,-122.38869616525619,-22.929679329089687
2.555,-122.41924328976641,-22.881358085120397
2.56,-122.4486010328636,-22.831896817594526
2.565,-122.47633475276666,-22.7837123672106
2.57,-122.50473482977863,-22.734494840199797
2.575,-122.53279485378823,-22.68472059163244
2.58,-122.55955031823814,-22.63705349158488
2.585,-122.58455308160765,-22.593141579650297
2.59,-122.60917250673619,-22.547395091621127
2.595,-122.6332193254637,-22.500470991415003
2.6,-122.65685859249125,-22.45238273800043
2.605,-122.68027203333928,-22.402444059887674
2.61,-122.7029605427053,-22.351985340550883
2.615,-122.72462332102418,-22.304542732564297
2.62,-122.74585376791994,-22.257873532808926
2.625,-122.76682454868505,-22.211553129175773
2.63,-122.78836850211545,-22.162997522027258
2.635,-122.81065256290961,-22.111562270945686
2.64,-122.83371403655566,-22.05697549434826
2.645,-122.85879238487612,-21.995215366146034
2.65,-122.88445196946469,-21.930113361570623
2.655,-122.91132444675749,-21.859792747287173
2.66,-122.9406172506715,-21.780565444290506
2.665,-122.9716341932976,-21.69418060431678
2.67,-123.00414251738192,-21.602272339123914
2.675,-123.0374977915671,-21.50483792837849
2.68,-123.07268807900283,-21.39734192620403
2.685,-123.10909635552096,-21.280786273754373
2.69,-123.14628363043094,-21.156731192099077
2.695,-123.18456635484148,-21.0259530498988
2.7,-123.22293950032606,-20.894012808896743
2.705,-123.2620587782259,-20.75709515504275
2.71,-123.30194167478075,-20.614698459760866
2.715,-123.3417968696889,-20.468672434256327
2.72,-123.38122374232478,-20.32043951618344
2.725,-123.41978346055167,-20.17122851706682
2.73,-123.45724933746848,-20.021973453531977
2.735,-123.49338037101397,-19.873670006115276
2.74,-123.52811699018993,-19.72714625925804
2.745,-123.56141208181147,-19.583137527463442
2.75,-123.59328313211839,-19.44230336813933
2.755,-123.62365396724493,-19.30371630840979
2.76,-123.65402978549673,-19.167661079525782
2.765,-123.68286488934959,-19.037453473464495
2.77,-123.71048805182214,-18.91155541235326
2.775,-123.73876382250776,-18.789421289270063
2.78,-123.76615651543398,-18.672591748397114
2.785,-123.794403474595,-18.559786217128007
2.79,-123.82224781988029,-18.451971535028754
2.795,-123.85126843189867,-18.347812761330598
2.8,-123.88032924867824,-18.248004475752218
2.805,-123.91063095426613,-18.151412870053335
2.81,-123.9410930485378,-18.05846167297073
2.815,-123.97344311309192,-17.968105800810548
2.82,-124.00644612561767,-17.880751552696207
2.825,-124.03980121859827,-17.79585365240402
2.83,-124.07259749937472,-17.713653949126478
2.835,-124.10659269745398,-17.632900795034658
2.84,-124.1406742621553,-17.553933878456707
2.845,-124.17651154046287,-17.47548852295602
2.85,-124.21281727785214,-17.3980220571244
2.855,-124.25114496364347,-17.320259863190223
2.86,-124.2907143536636,-17.24280417449966
2.865,-124.33209499648677,-17.16447019638011
2.87,-124.3755032956555,-17.084325493215825
2.875,-124.4204167025277,-17.002721033318664
2.88,-124.46727232779665,-16.918346929714957
2.885,-124.51573433146606,-16.8308300844863
2.89,-124.56585358671532,-16.73973038573888
2.895,-124.61758748782293,-16.644797279666264
2.9,-124.67085299780051,-16.54606031167152
2.905,-124.72550556071243,-16.443717601757367
2.91,-124.78138261342032,-16.33815694126676
2.915,-124.83826494371094,-16.229954821173443
2.92,-124.89572903123275,-16.119826922466796
2.925,-124.9527655892522,-16.010126594033533
2.93,-125.01024811433768,-15.900027058370215
2.935,-125.06779344945288,-15.790889428978836
2.94,-125.12560993453747,-15.682871960859515
2.945,-125.18310962875478,-15.577819749031388
2.95,-125.23950171011562,-15.477267102312329
2.955,-125.29409610636466,-15.381627065165397
2.96,-125.34743579695788,-15.291992597793541
2.965,-125.39866637975706,-15.209513076173575
2.97,-125.44806453147056,-15.134384867154116
2.975,-125.49625436589488,-15.066563784003879
2.98,-125.54297379328848,-15.006078377765913
2.985,-125.58837323608446,-14.953004135993734
2.99,-125.63273684567925,-14.907148340845488
2.995,-125.67458200638504,-14.868677523839441
3.0,-125.71589669074937,-14.83664248340817
3.005,-125.7564282543182,-14.810654585607542
3.01,-125.79508380710533,-14.792630843280424
3.015,-125.83073777435264,-14.782478916849472
3.02,-125.86682858048638,-14.77563035402812
3.025,-125.90135085732165,-14.774318772791853
3.03,-125.93273899748337,-14.779213968606028
3.035,-125.96297970508715,-14.788340080182735
3.04,-125.99040086977946,-14.802219699200153
3.045,-126.01778463838123,-14.818753699970271
3.05,-126.04273788760544,-14.839321166957065
3.055,-126.06608446397185,-14.863129563523238
3.06,-126.08483247638436,-14.89154287299797
3.065,-126.10199399759662,-14.923175290493269
3.07,-126.11568139708474,-14.958842415456461
3.075,-126.12500548143545,-14.998567328818034
3.08,-126.13148612652365,-15.041861310561673
3.085,-126.13596822124836,-15.088290781217857
3.09,-126.13489227388828,-15.13895000792741
3.095,-126.13245817572069,-15.191720763776921
3.1,-126.12675537384521,-15.247535518357994
3.105,-126.11926872635603,-15.305432143423115
3.11,-126.10827158032782,-15.36626073976731
3.115,-126.09432358603577,-15.429264042220366
3.12,-126.07741228566655,-15.494188939726536
3.125,-126.05706801965826,-15.561373553194564
3.13,-126.0338239371196,-15.629799857301114
3.135,-126.00726564587856,-15.700165987904294
3.14,-125.97774379940414,-15.77251448277394
3.145,-125.94371770594788,-15.847068436430872
3.15,-125.90573179460222,-15.92853560216509
3.155,-125.86478382296073,-16.013755179052445
3.16,-125.82193934177205,-16.099464651520673
